,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00024,cpd:C00024,cpd:C00158,cpd:C00158,reaction,rn:R00351 rn:R00352,reversible,6239,6238,hsa01100
1,cpd:C00036,cpd:C00036,cpd:C00158,cpd:C00158,reaction,rn:R00351 rn:R00352,reversible,6237,6238,hsa01100
2,cpd:C00311,cpd:C00311,cpd:C05379,cpd:C05379,reaction,rn:R01899,reversible,4360,4362,hsa01100
3,cpd:C00026,cpd:C00026,cpd:C05379,cpd:C05379,reaction,rn:R00268,reversible,4369,4362,hsa01100
4,cpd:C05345,cpd:C05345,cpd:C05378,cpd:C05378,reaction,rn:R04779 rn:R04780 rn:R09084 rn:R02073,reversible,4584,4378,hsa01100
5,cpd:C05378,cpd:C05378,cpd:C00118,cpd:C00118,reaction,rn:R01070,reversible,4378,5693,hsa01100
6,cpd:C05378,cpd:C05378,cpd:C00111,cpd:C00111,reaction,rn:R01070,reversible,4378,4245,hsa01100
7,cpd:C00111,cpd:C00111,cpd:C00118,cpd:C00118,reaction,rn:R01015,reversible,4245,5693,hsa01100
8,cpd:C00118,cpd:C00118,cpd:C00236,cpd:C00236,reaction,rn:R01061 rn:R01063,reversible,5693,5691,hsa01100
9,cpd:C00236,cpd:C00236,cpd:C00197,cpd:C00197,reaction,rn:R01512,reversible,5691,5692,hsa01100
10,cpd:C00197,cpd:C00197,cpd:C00631,cpd:C00631,reaction,rn:R01518,reversible,5692,4244,hsa01100
11,cpd:C00631,cpd:C00631,cpd:C00074,cpd:C00074,reaction,rn:R00658,reversible,4244,4243,hsa01100
12,cpd:C00074,cpd:C00074,cpd:C00022,cpd:C00022,reaction,rn:R00199 rn:R00200 rn:R00206 rn:R02320,reversible,4243,4484,hsa01100
13,cpd:C00022,cpd:C00022,cpd:C00024,cpd:C00024,reaction,rn:R00209 rn:R00212 rn:R01196 rn:R10866,reversible,4484,6239,hsa01100
14,cpd:C00345,cpd:C00345,cpd:C00199,cpd:C00199,reaction,rn:R01528 rn:R10221,reversible,5678,4802,hsa01100
15,cpd:C01236,cpd:C01236,cpd:C00345,cpd:C00345,reaction,rn:R02035,reversible,5576,5678,hsa01100
16,cpd:C01172,cpd:C01172,cpd:C01236,cpd:C01236,reaction,rn:R02736 rn:R10907,reversible,5679,5576,hsa01100
17,cpd:C05345,cpd:C05345,cpd:C00668,cpd:C00668,reaction,rn:R02740,reversible,4584,4246,hsa01100
18,cpd:C00668,cpd:C00668,cpd:C01172,cpd:C01172,reaction,rn:R02739,reversible,4246,5679,hsa01100
19,cpd:C00103,cpd:C00103,cpd:C00668,cpd:C00668,reaction,rn:R00959,reversible,5292,4246,hsa01100
20,cpd:C00532,cpd:C00532,cpd:C00259,cpd:C00259,reaction,rn:R01758 rn:R01759,reversible,3909,3096,hsa01100
21,cpd:C00379,cpd:C00379,cpd:C00312,cpd:C00312,reaction,rn:R01904,reversible,3938,3601,hsa01100
