,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C05443,cpd:C05443,cpd:C01561,cpd:C01561,reaction,rn:R03611,irreversible,115,55,hsa00100
1,cpd:C15782,cpd:C15782,cpd:C15783,cpd:C15783,reaction,rn:R07486,irreversible,85,81,hsa00100
2,cpd:C05437,cpd:C05437,cpd:C05439,cpd:C05439,reaction,rn:R04804,irreversible,117,123,hsa00100
3,cpd:C01561,cpd:C01561,cpd:C01673,cpd:C01673,reaction,rn:R03610,irreversible,55,54,hsa00100
4,cpd:C01164,cpd:C01164,cpd:C00187,cpd:C00187,reaction,rn:R01451 rn:R01456,irreversible,114,140,hsa00100
5,cpd:C01189,cpd:C01189,cpd:C01164,cpd:C01164,reaction,rn:R07215,irreversible,113,114,hsa00100
6,cpd:C03845,cpd:C03845,cpd:C01189,cpd:C01189,reaction,rn:R03353,irreversible,120,113,hsa00100
7,cpd:C15777,cpd:C15777,cpd:C15780,cpd:C15780,reaction,rn:R07491,irreversible,109,111,hsa00100
8,cpd:C15781,cpd:C15781,cpd:C01789,cpd:C01789,reaction,rn:R07493,irreversible,78,77,hsa00100
9,cpd:C15780,cpd:C15780,cpd:C15781,cpd:C15781,reaction,rn:R07492,irreversible,80,78,hsa00100
10,cpd:C15777,cpd:C15777,cpd:C15780,cpd:C15780,reaction,rn:R07491,irreversible,124,80,hsa00100
11,cpd:C00187,cpd:C00187,cpd:C01802,cpd:C01802,reaction,rn:R01457,reversible,140,76,hsa00100
12,cpd:C05107,cpd:C05107,cpd:C01164,cpd:C01164,reaction,rn:R07507,reversible,79,114,hsa00100
13,cpd:C01189,cpd:C01189,cpd:C05439,cpd:C05439,reaction,rn:R05703,reversible,113,123,hsa00100
14,cpd:C05437,cpd:C05437,cpd:C03845,cpd:C03845,reaction,rn:R07498,reversible,117,120,hsa00100
15,cpd:C05108,cpd:C05108,cpd:C15915,cpd:C15915,reaction,rn:R07499,reversible,108,107,hsa00100
16,cpd:C08821,cpd:C08821,cpd:C01753,cpd:C01753,reaction,rn:R07488,irreversible,84,82,hsa00100
17,cpd:C01943,cpd:C01943,cpd:C11508,cpd:C11508,reaction,rn:R05731,irreversible,87,75,hsa00100
18,cpd:C11508,cpd:C11508,cpd:C15776,cpd:C15776,reaction,rn:R07483,irreversible,75,74,hsa00100
19,cpd:C15783,cpd:C15783,cpd:C08821,cpd:C08821,reaction,rn:R07487,irreversible,81,84,hsa00100
20,cpd:C01054,cpd:C01054,cpd:C01724,cpd:C01724,reaction,rn:R03199,irreversible,102,103,hsa00100
21,cpd:C11455,cpd:C11455,cpd:C05108,cpd:C05108,reaction,rn:R05639,irreversible,106,108,hsa00100
22,cpd:C15776,cpd:C15776,cpd:C11522,cpd:C11522,reaction,rn:R07484,irreversible,74,121,hsa00100
23,cpd:C15808,cpd:C15808,cpd:C15816,cpd:C15816,reaction,rn:R07494,irreversible,110,112,hsa00100
24,cpd:C01724,cpd:C01724,cpd:C05109,cpd:C05109,reaction,rn:R03689,reversible,103,104,hsa00100
25,cpd:C05108,cpd:C05108,cpd:C15808,cpd:C15808,reaction,rn:R07509,irreversible,108,110,hsa00100
26,cpd:C01724,cpd:C01724,cpd:C11455,cpd:C11455,reaction,rn:R05640,irreversible,103,106,hsa00100
27,cpd:C15816,cpd:C15816,cpd:C05103,cpd:C05103,reaction,rn:R07495,irreversible,112,116,hsa00100
28,cpd:C02530,cpd:C02530,cpd:C00187,cpd:C00187,reaction,rn:R01462,irreversible,141,140,hsa00100
29,cpd:C00187,cpd:C00187,cpd:C02530,cpd:C02530,reaction,rn:R01461,reversible,140,141,hsa00100
30,cpd:C01673,cpd:C01673,cpd:C18231,cpd:C18231,reaction,rn:R09515,irreversible,54,147,hsa00100
31,cpd:C01561,cpd:C01561,cpd:C07712,cpd:C07712,reaction,rn:R09516,irreversible,55,150,hsa00100
32,cpd:C00751,cpd:C00751,cpd:C01054,cpd:C01054,reaction,rn:R02874,irreversible,161,102,hsa00100
33,cpd:C03428,cpd:C03428,cpd:C00751,cpd:C00751,reaction,rn:R02872,irreversible,159,161,hsa00100
34,cpd:C00448,cpd:C00448,cpd:C03428,cpd:C03428,reaction,rn:R00702,irreversible,156,159,hsa00100
35,cpd:C15781,cpd:C15781,cpd:C21106,cpd:C21106,reaction,rn:R11096,irreversible,78,164,hsa00100
36,cpd:C01724,cpd:C01724,cpd:C11455,cpd:C11455,reaction,rn:R12323,irreversible,103,106,hsa00100
37,cpd:C05103,cpd:C05103,cpd:C22112,cpd:C22112,reaction,rn:R12403,irreversible,116,193,hsa00100
38,cpd:C22112,cpd:C22112,cpd:C22136,cpd:C22136,reaction,rn:R12404,irreversible,193,194,hsa00100
39,cpd:C22136,cpd:C22136,cpd:C05437,cpd:C05437,reaction,rn:R12405,irreversible,194,117,hsa00100
