,entry1,entry2,link,value,name,pathway
0,237,236,PPrel,-->,activation,hsa04979
1,235,236,PPrel,-->,activation,hsa04979
2,240,239,PPrel,--|,inhibition,hsa04979
3,293,292,PPrel,--|,inhibition,hsa04979
4,199,204,PPrel,--|,inhibition,hsa04979
5,203,204,PPrel,-->,activation,hsa04979
6,201,204,PPrel,-->,activation,hsa04979
7,200,199,PPrel,-->,activation,hsa04979
8,255,253,PPrel,+u,ubiquitination,hsa04979
9,254,253,PPrel,---,binding/association,hsa04979
10,271,291,PPrel,---,binding/association,hsa04979
11,271,247,PPrel,---,binding/association,hsa04979
12,265,266,PPrel,---,binding/association,hsa04979
13,266,267,PPrel,---,binding/association,hsa04979
14,264,263,PPrel,---,binding/association,hsa04979
15,267,264,PPrel,---,binding/association,hsa04979
16,258,260,PPrel,---,binding/association,hsa04979
17,259,261,PPrel,---,binding/association,hsa04979
18,269,270,PPrel,---,binding/association,hsa04979
19,294,292,PPrel,---,binding/association,hsa04979
20,205,210,PPrel,---,binding/association,hsa04979
21,212,206,PPrel,---,binding/association,hsa04979
22,207,211,PPrel,---,binding/association,hsa04979
23,298,270,PPrel,---,binding/association,hsa04979
24,248,249,PPrel,--|,inhibition,hsa04979
25,248,249,PPrel,---,binding/association,hsa04979
26,246,247,PPrel,--|,inhibition,hsa04979
27,246,247,PPrel,---,binding/association,hsa04979
28,250,251,PPrel,--|,inhibition,hsa04979
29,250,251,PPrel,---,binding/association,hsa04979
