,entry1,entry2,link,value,name,pathway
0,59,18,PPrel,-->,activation,hsa05163
1,18,10,PCrel,-->,activation,hsa05163
2,10,17,PCrel,-->,activation,hsa05163
3,14,13,PPrel,-->,activation,hsa05163
4,59,34,PPrel,-->,activation,hsa05163
5,27,34,PPrel,-->,activation,hsa05163
6,34,35,PPrel,-->,activation,hsa05163
7,35,36,PPrel,-->,activation,hsa05163
8,36,39,PPrel,-->,activation,hsa05163
9,41,363,PPrel,-->,activation,hsa05163
10,41,364,PPrel,-->,activation,hsa05163
11,428,207,PPrel,-->,activation,hsa05163
12,207,208,PPrel,-->,activation,hsa05163
13,422,425,PCrel,-->,activation,hsa05163
14,425,424,PCrel,-->,activation,hsa05163
15,424,416,PPrel,-->,activation,hsa05163
16,249,99,PPrel,-->,activation,hsa05163
17,250,248,PPrel,-->,activation,hsa05163
18,99,429,PPrel,-->,activation,hsa05163
19,429,85,PPrel,-->,activation,hsa05163
20,110,144,PPrel,-->,activation,hsa05163
21,144,123,PCrel,-->,activation,hsa05163
22,123,86,PCrel,-->,activation,hsa05163
23,148,147,PPrel,-->,activation,hsa05163
24,147,128,PCrel,-->,activation,hsa05163
25,128,135,PCrel,-->,activation,hsa05163
26,147,129,PCrel,-->,activation,hsa05163
27,132,145,PCrel,-->,activation,hsa05163
28,149,377,PPrel,-->,activation,hsa05163
29,377,150,PPrel,-->,activation,hsa05163
30,150,151,PPrel,-->,activation,hsa05163
31,151,376,PPrel,-->,activation,hsa05163
32,69,221,PCrel,-->,activation,hsa05163
33,221,406,PPrel,-->,activation,hsa05163
34,406,389,PPrel,-->,activation,hsa05163
35,221,233,PPrel,-->,activation,hsa05163
36,221,390,PPrel,-->,activation,hsa05163
37,390,227,PPrel,-->,activation,hsa05163
38,218,198,PPrel,-->,activation,hsa05163
39,198,199,PPrel,-->,activation,hsa05163
40,199,107,PPrel,-->,activation,hsa05163
41,306,305,PPrel,-->,activation,hsa05163
42,391,305,PPrel,-->,activation,hsa05163
43,319,310,PPrel,-->,activation,hsa05163
44,312,392,PPrel,-->,activation,hsa05163
45,264,265,PPrel,-->,activation,hsa05163
46,265,394,PPrel,-->,activation,hsa05163
47,394,283,PPrel,-->,activation,hsa05163
48,283,275,PCrel,-->,activation,hsa05163
49,275,395,PCrel,-->,activation,hsa05163
50,279,272,PCrel,-->,activation,hsa05163
51,273,430,PPrel,-->,activation,hsa05163
52,291,292,PPrel,-->,activation,hsa05163
53,292,293,PPrel,-->,activation,hsa05163
54,258,259,PPrel,-->,activation,hsa05163
55,45,46,PPrel,-->,activation,hsa05163
56,28,53,PPrel,-->,activation,hsa05163
57,76,47,PPrel,-->,activation,hsa05163
58,53,47,PPrel,-->,activation,hsa05163
59,47,48,PPrel,-->,activation,hsa05163
60,48,117,PPrel,-->,activation,hsa05163
61,117,95,PPrel,-->,activation,hsa05163
62,117,96,PPrel,-->,activation,hsa05163
63,95,97,PPrel,-->,activation,hsa05163
64,96,97,PPrel,-->,activation,hsa05163
65,97,116,PPrel,-->,activation,hsa05163
66,116,98,PPrel,-->,activation,hsa05163
67,48,98,PPrel,-->,activation,hsa05163
68,431,14,PPrel,--|,inhibition,hsa05163
69,17,431,PPrel,--|,inhibition,hsa05163
70,208,209,PPrel,--|,inhibition,hsa05163
71,194,195,PPrel,--|,inhibition,hsa05163
72,233,389,PPrel,--|,inhibition,hsa05163
73,308,392,PPrel,--|,inhibition,hsa05163
74,327,329,PPrel,--|,inhibition,hsa05163
75,329,330,PPrel,--|,inhibition,hsa05163
76,328,432,PPrel,--|,inhibition,hsa05163
77,335,432,PPrel,--|,inhibition,hsa05163
78,417,415,GErel,-->,expression,hsa05163
79,417,414,GErel,-->,expression,hsa05163
80,94,374,GErel,-->,expression,hsa05163
81,94,375,GErel,-->,expression,hsa05163
82,94,120,GErel,-->,expression,hsa05163
83,94,119,GErel,-->,expression,hsa05163
84,114,374,GErel,-->,expression,hsa05163
85,114,375,GErel,-->,expression,hsa05163
86,114,120,GErel,-->,expression,hsa05163
87,114,119,GErel,-->,expression,hsa05163
88,124,217,GErel,-->,expression,hsa05163
