,entry1,entry2,link,value,name,pathway
0,160,161,ECrel,163,compound,hsa00061
1,157,161,ECrel,164,compound,hsa00061
2,155,161,ECrel,164,compound,hsa00061
3,71,146,ECrel,170,compound,hsa00061
4,71,157,ECrel,165,compound,hsa00061
5,70,157,ECrel,165,compound,hsa00061
6,69,157,ECrel,165,compound,hsa00061
7,68,157,ECrel,165,compound,hsa00061
8,67,157,ECrel,165,compound,hsa00061
9,66,157,ECrel,165,compound,hsa00061
10,61,157,ECrel,165,compound,hsa00061
11,154,155,ECrel,165,compound,hsa00061
12,142,155,ECrel,165,compound,hsa00061
13,71,155,ECrel,165,compound,hsa00061
14,132,155,ECrel,165,compound,hsa00061
15,70,155,ECrel,165,compound,hsa00061
16,121,155,ECrel,165,compound,hsa00061
17,69,155,ECrel,165,compound,hsa00061
18,110,155,ECrel,165,compound,hsa00061
19,68,155,ECrel,165,compound,hsa00061
20,99,155,ECrel,165,compound,hsa00061
21,67,155,ECrel,165,compound,hsa00061
22,88,155,ECrel,165,compound,hsa00061
23,66,155,ECrel,165,compound,hsa00061
24,61,155,ECrel,165,compound,hsa00061
25,71,154,ECrel,165,compound,hsa00061
26,70,154,ECrel,165,compound,hsa00061
27,69,154,ECrel,165,compound,hsa00061
28,68,154,ECrel,165,compound,hsa00061
29,67,154,ECrel,165,compound,hsa00061
30,66,154,ECrel,165,compound,hsa00061
31,61,154,ECrel,165,compound,hsa00061
32,70,142,ECrel,165,compound,hsa00061
33,69,142,ECrel,165,compound,hsa00061
34,68,142,ECrel,165,compound,hsa00061
35,67,142,ECrel,165,compound,hsa00061
36,66,142,ECrel,165,compound,hsa00061
37,61,142,ECrel,165,compound,hsa00061
38,71,132,ECrel,165,compound,hsa00061
39,71,121,ECrel,165,compound,hsa00061
40,71,110,ECrel,165,compound,hsa00061
41,71,99,ECrel,165,compound,hsa00061
42,71,88,ECrel,165,compound,hsa00061
43,69,132,ECrel,165,compound,hsa00061
44,68,132,ECrel,165,compound,hsa00061
45,67,132,ECrel,165,compound,hsa00061
