,entry1,entry2,link,value,name,pathway
0,106,103,PCrel,-->,activation,hsa04024
1,256,103,PCrel,-->,activation,hsa04024
2,257,103,PPrel,-->,activation,hsa04024
3,110,103,PCrel,-->,activation,hsa04024
4,175,103,PCrel,-->,activation,hsa04024
5,107,103,PCrel,-->,activation,hsa04024
6,105,103,PCrel,-->,activation,hsa04024
7,112,103,PCrel,-->,activation,hsa04024
8,261,103,PCrel,-->,activation,hsa04024
9,110,36,PCrel,-->,activation,hsa04024
10,175,36,PCrel,-->,activation,hsa04024
11,107,36,PCrel,-->,activation,hsa04024
12,105,36,PCrel,-->,activation,hsa04024
13,112,36,PCrel,-->,activation,hsa04024
14,261,36,PCrel,-->,activation,hsa04024
15,108,36,PCrel,-->,activation,hsa04024
16,109,36,PCrel,-->,activation,hsa04024
17,172,36,PCrel,-->,activation,hsa04024
18,258,36,PCrel,-->,activation,hsa04024
19,259,36,PCrel,-->,activation,hsa04024
20,260,36,PCrel,-->,activation,hsa04024
21,173,36,PPrel,-->,activation,hsa04024
22,174,36,PPrel,-->,activation,hsa04024
23,103,38,PPrel,-->,activation,hsa04024
24,38,39,PPrel,-->,activation,hsa04024
25,39,43,PCrel,-->,activation,hsa04024
26,146,144,PCrel,-->,activation,hsa04024
27,147,144,PCrel,-->,activation,hsa04024
28,144,43,PCrel,-->,activation,hsa04024
29,36,37,PPrel,-->,activation,hsa04024
30,43,199,PCrel,-->,activation,hsa04024
31,43,88,PCrel,-->,activation,hsa04024
32,43,54,PCrel,-->,activation,hsa04024
33,54,151,PPrel,-->,activation,hsa04024
34,151,153,PPrel,-->,activation,hsa04024
35,151,77,PPrel,-->,activation,hsa04024
36,54,78,PPrel,-->,activation,hsa04024
37,54,68,PPrel,-->,activation,hsa04024
38,68,77,PPrel,-->,activation,hsa04024
39,68,245,PPrel,-->,activation,hsa04024
40,68,246,PPrel,-->,activation,hsa04024
41,245,247,PPrel,-->,activation,hsa04024
42,246,247,PPrel,-->,activation,hsa04024
43,247,248,PPrel,-->,activation,hsa04024
44,68,75,PPrel,-->,activation,hsa04024
45,68,113,PPrel,-->,activation,hsa04024
46,68,41,PPrel,-->,activation,hsa04024
47,68,76,PPrel,-->,activation,hsa04024
48,68,69,PPrel,-->,activation,hsa04024
49,40,128,PPrel,-->,activation,hsa04024
50,90,93,PPrel,-->,activation,hsa04024
51,40,182,PPrel,-->,activation,hsa04024
52,96,52,PCrel,-->,activation,hsa04024
53,52,39,PPrel,-->,activation,hsa04024
54,37,39,PPrel,--|,inhibition,hsa04024
55,98,39,PPrel,--|,inhibition,hsa04024
56,203,204,PPrel,--|,inhibition,hsa04024
57,204,85,PPrel,--|,inhibition,hsa04024
58,153,156,PCrel,-->,activation,hsa04024
59,77,57,PCrel,-->,activation,hsa04024
60,77,58,PCrel,-->,activation,hsa04024
61,184,30,PPrel,---,binding/association,hsa04024
62,85,219,GErel,-->,expression,hsa04024
63,85,220,GErel,-->,expression,hsa04024
64,85,221,GErel,-->,expression,hsa04024
65,123,225,GErel,-->,expression,hsa04024
66,123,226,GErel,-->,expression,hsa04024
67,123,227,GErel,-->,expression,hsa04024
68,124,214,GErel,-->,expression,hsa04024
69,128,214,GErel,-->,expression,hsa04024
70,125,234,GErel,-->,expression,hsa04024
71,126,230,GErel,-->,expression,hsa04024
72,75,162,PPrel,--|,inhibition,hsa04024
73,43,40,PCrel,-->,activation,hsa04024
74,277,103,PPrel,-->,activation,hsa04024
75,278,103,PPrel,-->,activation,hsa04024
76,279,103,PPrel,-->,activation,hsa04024
77,271,103,PPrel,-->,activation,hsa04024
78,276,103,PPrel,-->,activation,hsa04024
79,272,103,PPrel,-->,activation,hsa04024
80,273,103,PPrel,-->,activation,hsa04024
81,274,36,PPrel,-->,activation,hsa04024
82,275,36,PPrel,-->,activation,hsa04024
83,270,36,PPrel,-->,activation,hsa04024
84,281,103,PPrel,-->,activation,hsa04024
85,280,103,PPrel,-->,activation,hsa04024
86,282,103,PPrel,-->,activation,hsa04024
87,43,284,PCrel,-->,activation,hsa04024
88,284,286,PPrel,---,binding/association,hsa04024
89,40,121,PPrel,--|,inhibition,hsa04024
90,40,121,PPrel,+p,phosphorylation,hsa04024
91,40,90,PPrel,--|,inhibition,hsa04024
92,40,90,PPrel,+p,phosphorylation,hsa04024
93,93,94,PPrel,--|,inhibition,hsa04024
94,93,94,PPrel,+p,phosphorylation,hsa04024
95,69,70,PPrel,-->,activation,hsa04024
96,69,70,PPrel,+p,phosphorylation,hsa04024
97,70,46,PPrel,-->,activation,hsa04024
98,70,46,PPrel,+p,phosphorylation,hsa04024
99,46,85,PPrel,-->,activation,hsa04024
100,46,85,PPrel,+p,phosphorylation,hsa04024
101,40,203,PPrel,-->,activation,hsa04024
102,40,203,PPrel,+p,phosphorylation,hsa04024
103,40,289,PPrel,-->,activation,hsa04024
104,40,289,PPrel,+p,phosphorylation,hsa04024
105,40,290,PPrel,-->,activation,hsa04024
106,40,290,PPrel,+p,phosphorylation,hsa04024
107,40,125,PPrel,-->,activation,hsa04024
108,40,125,PPrel,+p,phosphorylation,hsa04024
109,40,126,PPrel,--|,inhibition,hsa04024
110,40,126,PPrel,+p,phosphorylation,hsa04024
111,94,240,PPrel,--|,inhibition,hsa04024
112,94,240,PPrel,-p,dephosphorylation,hsa04024
113,40,49,PPrel,-->,activation,hsa04024
114,40,49,PPrel,+p,phosphorylation,hsa04024
115,40,24,PPrel,-->,activation,hsa04024
116,40,24,PPrel,+p,phosphorylation,hsa04024
117,40,181,PPrel,-->,activation,hsa04024
118,40,181,PPrel,+p,phosphorylation,hsa04024
119,40,180,PPrel,-->,activation,hsa04024
120,40,180,PPrel,+p,phosphorylation,hsa04024
121,40,50,PPrel,-->,activation,hsa04024
122,40,50,PPrel,+p,phosphorylation,hsa04024
123,40,184,PPrel,-->,activation,hsa04024
124,40,184,PPrel,+p,phosphorylation,hsa04024
125,40,33,PPrel,-->,activation,hsa04024
126,40,33,PPrel,+p,phosphorylation,hsa04024
127,40,61,PPrel,-->,activation,hsa04024
128,40,61,PPrel,+p,phosphorylation,hsa04024
129,40,23,PPrel,-->,activation,hsa04024
130,40,23,PPrel,+p,phosphorylation,hsa04024
131,40,116,PPrel,-->,activation,hsa04024
132,40,116,PPrel,+p,phosphorylation,hsa04024
133,41,42,PPrel,-->,activation,hsa04024
134,41,42,PPrel,..>,indirect effect,hsa04024
