,entry1,entry2,link,value,name,pathway
0,55,32,PCrel,---,binding/association,hsa04260
1,32,37,PPrel,---,binding/association,hsa04260
2,32,39,PPrel,---,binding/association,hsa04260
3,37,39,PPrel,---,binding/association,hsa04260
4,39,41,PPrel,---,binding/association,hsa04260
5,41,40,PPrel,---,binding/association,hsa04260
6,40,42,PPrel,---,binding/association,hsa04260
7,38,45,PPrel,---,binding/association,hsa04260
8,45,46,PPrel,---,binding/association,hsa04260
9,46,38,PPrel,---,binding/association,hsa04260
10,45,47,PPrel,---,binding/association,hsa04260
11,46,48,PPrel,---,binding/association,hsa04260
12,48,47,PPrel,---,binding/association,hsa04260
13,37,40,PPrel,-+-,dissociation,hsa04260
14,33,38,PCrel,-+-,dissociation,hsa04260
15,47,49,PPrel,-+-,dissociation,hsa04260
16,119,112,PPrel,---,binding/association,hsa04260
17,110,118,PPrel,---,binding/association,hsa04260
18,114,31,PPrel,---,binding/association,hsa04260
