,entry1,entry2,link,value,name,pathway
0,92,101,maplink,114,compound,hsa00053
1,71,39,maplink,43,compound,hsa00053
2,71,56,maplink,50,compound,hsa00053
3,39,70,ECrel,42,compound,hsa00053
4,36,70,ECrel,61,compound,hsa00053
5,39,198,maplink,43,compound,hsa00053
6,198,71,maplink,43,compound,hsa00053
7,198,192,maplink,63,compound,hsa00053
8,198,55,maplink,63,compound,hsa00053
9,192,55,ECrel,63,compound,hsa00053
10,192,36,ECrel,61,compound,hsa00053
11,192,70,ECrel,61,compound,hsa00053
12,192,197,ECrel,61,compound,hsa00053
13,36,197,ECrel,61,compound,hsa00053
14,70,197,ECrel,61,compound,hsa00053
15,196,197,ECrel,194,compound,hsa00053
16,39,196,ECrel,42,compound,hsa00053
