,entry1,entry2,link,value,name,pathway
0,31,21,PPrel,-->,activation,hsa04911
1,110,111,PPrel,-->,activation,hsa04911
2,114,115,PPrel,-->,activation,hsa04911
3,21,29,PPrel,-->,activation,hsa04911
4,111,29,PPrel,-->,activation,hsa04911
5,115,29,PPrel,-->,activation,hsa04911
6,29,23,PPrel,-->,activation,hsa04911
7,23,32,PCrel,-->,activation,hsa04911
8,32,28,PCrel,-->,activation,hsa04911
9,28,69,PPrel,-->,activation,hsa04911
10,28,19,PPrel,-->,activation,hsa04911
11,28,137,PPrel,-->,activation,hsa04911
12,32,97,PCrel,-->,activation,hsa04911
13,97,162,PPrel,-->,activation,hsa04911
14,162,141,PPrel,-->,activation,hsa04911
15,97,67,PPrel,-->,activation,hsa04911
16,28,135,PPrel,-->,activation,hsa04911
17,115,30,PPrel,-->,activation,hsa04911
18,108,30,PPrel,-->,activation,hsa04911
19,64,20,PCrel,-->,activation,hsa04911
20,20,30,PPrel,-->,activation,hsa04911
21,77,76,PCrel,-->,activation,hsa04911
22,76,30,PPrel,-->,activation,hsa04911
23,30,22,PPrel,-->,activation,hsa04911
24,22,46,PCrel,-->,activation,hsa04911
25,46,135,PCrel,-->,activation,hsa04911
26,22,47,PCrel,-->,activation,hsa04911
27,47,62,PCrel,-->,activation,hsa04911
28,159,72,PCrel,-->,activation,hsa04911
29,68,72,PCrel,-->,activation,hsa04911
30,34,154,PCrel,-->,activation,hsa04911
31,69,55,GErel,-->,expression,hsa04911
32,137,55,GErel,-->,expression,hsa04911
33,35,85,PCrel,--|,inhibition,hsa04911
34,35,99,PCrel,--|,inhibition,hsa04911
35,28,99,PPrel,--|,inhibition,hsa04911
36,97,99,PPrel,--|,inhibition,hsa04911
37,161,108,PPrel,-->,activation,hsa04911
