,entry1,entry2,link,value,name,pathway
0,208,210,PCrel,-->,activation,hsa05207
1,208,213,PCrel,-->,activation,hsa05207
2,208,212,PCrel,-->,activation,hsa05207
3,208,211,PCrel,-->,activation,hsa05207
4,207,210,PCrel,-->,activation,hsa05207
5,207,213,PCrel,-->,activation,hsa05207
6,207,212,PCrel,-->,activation,hsa05207
7,207,211,PCrel,-->,activation,hsa05207
8,279,210,PCrel,-->,activation,hsa05207
9,279,213,PCrel,-->,activation,hsa05207
10,279,212,PCrel,-->,activation,hsa05207
11,279,211,PCrel,-->,activation,hsa05207
12,210,214,PPrel,-->,activation,hsa05207
13,214,215,PPrel,-->,activation,hsa05207
14,215,216,PPrel,-->,activation,hsa05207
15,216,217,PPrel,-->,activation,hsa05207
16,210,219,PPrel,-->,activation,hsa05207
17,219,220,PPrel,-->,activation,hsa05207
18,213,219,PPrel,-->,activation,hsa05207
19,274,286,PCrel,-->,activation,hsa05207
20,286,411,PCrel,-->,activation,hsa05207
21,411,287,PCrel,-->,activation,hsa05207
22,287,270,PPrel,-->,activation,hsa05207
23,287,271,PPrel,-->,activation,hsa05207
24,287,272,PPrel,-->,activation,hsa05207
25,274,221,PCrel,-->,activation,hsa05207
26,221,222,PPrel,-->,activation,hsa05207
27,224,251,PPrel,-->,activation,hsa05207
28,224,252,PPrel,-->,activation,hsa05207
29,224,253,PPrel,-->,activation,hsa05207
30,231,222,PPrel,-->,activation,hsa05207
31,297,292,PCrel,-->,activation,hsa05207
32,298,292,PCrel,-->,activation,hsa05207
33,240,292,PCrel,-->,activation,hsa05207
34,239,292,PCrel,-->,activation,hsa05207
35,292,291,PPrel,-->,activation,hsa05207
36,291,55,PPrel,-->,activation,hsa05207
37,55,74,PCrel,-->,activation,hsa05207
38,74,56,PCrel,-->,activation,hsa05207
39,292,491,PPrel,-->,activation,hsa05207
40,491,485,PPrel,-->,activation,hsa05207
41,485,487,PCrel,-->,activation,hsa05207
42,487,486,PCrel,-->,activation,hsa05207
43,240,209,PCrel,-->,activation,hsa05207
44,239,209,PCrel,-->,activation,hsa05207
45,209,236,PPrel,-->,activation,hsa05207
46,236,405,PPrel,-->,activation,hsa05207
47,405,8,PPrel,-->,activation,hsa05207
48,236,415,PCrel,-->,activation,hsa05207
49,415,237,PCrel,-->,activation,hsa05207
50,190,51,PCrel,-->,activation,hsa05207
51,60,51,PCrel,-->,activation,hsa05207
52,51,76,PPrel,-->,activation,hsa05207
53,76,40,PPrel,-->,activation,hsa05207
54,189,18,PCrel,-->,activation,hsa05207
55,18,89,PPrel,-->,activation,hsa05207
56,89,90,PPrel,-->,activation,hsa05207
57,90,40,PPrel,-->,activation,hsa05207
58,40,41,PPrel,-->,activation,hsa05207
59,191,408,PCrel,-->,activation,hsa05207
60,408,133,PPrel,-->,activation,hsa05207
61,133,413,PCrel,-->,activation,hsa05207
62,413,134,PCrel,-->,activation,hsa05207
63,381,370,PCrel,-->,activation,hsa05207
64,369,370,PCrel,-->,activation,hsa05207
65,370,469,PPrel,-->,activation,hsa05207
66,469,471,PCrel,-->,activation,hsa05207
67,471,470,PCrel,-->,activation,hsa05207
68,381,440,PCrel,-->,activation,hsa05207
69,369,525,PCrel,-->,activation,hsa05207
70,525,474,PPrel,-->,activation,hsa05207
71,474,476,PCrel,-->,activation,hsa05207
