,entry1,entry2,link,value,name,pathway
0,59,58,ECrel,70,compound,hsa00480
1,59,56,ECrel,65,compound,hsa00480
2,56,57,ECrel,65,compound,hsa00480
3,56,54,ECrel,67,compound,hsa00480
4,56,53,ECrel,67,compound,hsa00480
5,56,32,maplink,67,compound,hsa00480
6,54,53,ECrel,67,compound,hsa00480
7,54,32,maplink,67,compound,hsa00480
8,53,32,maplink,67,compound,hsa00480
9,52,53,ECrel,72,compound,hsa00480
10,52,57,ECrel,72,compound,hsa00480
11,53,57,ECrel,72,compound,hsa00480
12,57,33,maplink,66,compound,hsa00480
13,57,35,maplink,66,compound,hsa00480
14,57,53,ECrel,66,compound,hsa00480
15,57,55,ECrel,66,compound,hsa00480
16,33,35,maplink,66,compound,hsa00480
17,33,53,maplink,66,compound,hsa00480
18,33,55,maplink,66,compound,hsa00480
19,35,53,maplink,66,compound,hsa00480
20,35,55,maplink,66,compound,hsa00480
21,53,55,ECrel,66,compound,hsa00480
22,55,54,ECrel,69,compound,hsa00480
23,55,58,ECrel,69,compound,hsa00480
24,52,34,maplink,68,compound,hsa00480
25,52,55,ECrel,68,compound,hsa00480
26,34,55,maplink,68,compound,hsa00480
27,54,95,ECrel,71,compound,hsa00480
28,54,52,ECrel,71,compound,hsa00480
29,54,61,ECrel,71,compound,hsa00480
30,54,46,ECrel,71,compound,hsa00480
31,54,39,ECrel,71,compound,hsa00480
32,54,47,ECrel,71,compound,hsa00480
33,58,95,ECrel,71,compound,hsa00480
34,58,52,ECrel,71,compound,hsa00480
35,58,61,ECrel,71,compound,hsa00480
36,58,46,ECrel,71,compound,hsa00480
37,58,39,ECrel,71,compound,hsa00480
38,58,47,ECrel,71,compound,hsa00480
39,95,52,ECrel,71,compound,hsa00480
40,95,61,ECrel,71,compound,hsa00480
41,52,61,ECrel,71,compound,hsa00480
42,52,46,ECrel,71,compound,hsa00480
43,52,39,ECrel,71,compound,hsa00480
44,52,47,ECrel,71,compound,hsa00480
45,61,46,ECrel,71,compound,hsa00480
46,61,39,ECrel,71,compound,hsa00480
47,61,47,ECrel,71,compound,hsa00480
48,61,38,ECrel,78,compound,hsa00480
49,38,37,ECrel,81,compound,hsa00480
50,37,60,ECrel,83,compound,hsa00480
51,152,147,ECrel,102,compound,hsa00480
52,146,147,ECrel,101,compound,hsa00480
53,54,177,ECrel,69,compound,hsa00480
54,58,177,ECrel,69,compound,hsa00480
55,177,57,ECrel,66,compound,hsa00480
56,177,35,maplink,66,compound,hsa00480
57,177,33,maplink,66,compound,hsa00480
58,177,53,ECrel,66,compound,hsa00480
59,34,177,maplink,68,compound,hsa00480
60,177,52,ECrel,68,compound,hsa00480
61,38,178,ECrel,81,compound,hsa00480
62,60,178,ECrel,83,compound,hsa00480
63,55,182,ECrel,69,compound,hsa00480
64,177,182,ECrel,69,compound,hsa00480
65,54,182,ECrel,69,compound,hsa00480
66,54,58,ECrel,69,compound,hsa00480
67,182,58,ECrel,69,compound,hsa00480
68,59,182,ECrel,65,compound,hsa00480
69,56,182,ECrel,65,compound,hsa00480
70,57,182,ECrel,65,compound,hsa00480
71,54,182,ECrel,71,compound,hsa00480
72,54,58,ECrel,71,compound,hsa00480
73,182,58,ECrel,71,compound,hsa00480
74,182,95,ECrel,71,compound,hsa00480
75,182,52,ECrel,71,compound,hsa00480
76,182,61,ECrel,71,compound,hsa00480
77,182,46,ECrel,71,compound,hsa00480
78,182,39,ECrel,71,compound,hsa00480
79,182,47,ECrel,71,compound,hsa00480
80,54,183,ECrel,71,compound,hsa00480
81,52,183,ECrel,71,compound,hsa00480
82,182,183,ECrel,71,compound,hsa00480
83,58,183,ECrel,71,compound,hsa00480
84,61,183,ECrel,71,compound,hsa00480
