,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00984,cpd:C00984,cpd:C00446,cpd:C00446,reaction,rn:R01092,irreversible,381,383,hsa01250
1,cpd:C00446,cpd:C00446,cpd:C00052,cpd:C00052,reaction,rn:R00955,irreversible,383,185,hsa01250
2,cpd:C01132,cpd:C01132,cpd:C18060,cpd:C18060,reaction,rn:R08967,irreversible,604,606,hsa01250
3,cpd:C18060,cpd:C18060,cpd:C00203,cpd:C00203,reaction,rn:R10183,irreversible,606,608,hsa01250
4,cpd:C01019,cpd:C01019,cpd:C02985,cpd:C02985,reaction,rn:R03161,irreversible,406,408,hsa01250
5,cpd:C02985,cpd:C02985,cpd:C00325,cpd:C00325,reaction,rn:R01951,irreversible,408,410,hsa01250
6,cpd:C00137,cpd:C00137,cpd:C00191,cpd:C00191,reaction,rn:R01184,irreversible,615,390,hsa01250
7,cpd:C00267,cpd:C00267,cpd:C00668,cpd:C00668,reaction,rn:R01786 rn:R02189,irreversible,268,270,hsa01250
8,cpd:C00668,cpd:C00668,cpd:C00103,cpd:C00103,reaction,rn:R00959,irreversible,270,272,hsa01250
9,cpd:C00103,cpd:C00103,cpd:C00029,cpd:C00029,reaction,rn:R00289,irreversible,272,180,hsa01250
10,cpd:C00029,cpd:C00029,cpd:C00052,cpd:C00052,reaction,rn:R00291,reversible,180,405,hsa01250
11,cpd:C00029,cpd:C00029,cpd:C00167,cpd:C00167,reaction,rn:R00286,irreversible,180,192,hsa01250
12,cpd:C00167,cpd:C00167,cpd:C00190,cpd:C00190,reaction,rn:R01384,irreversible,192,537,hsa01250
13,cpd:C00668,cpd:C00668,cpd:C05345,cpd:C05345,reaction,rn:R02740,reversible,270,223,hsa01250
14,cpd:C00085,cpd:C00085,cpd:C00352,cpd:C00352,reaction,rn:R00768,irreversible,223,331,hsa01250
15,cpd:C00352,cpd:C00352,cpd:C00357,cpd:C00357,reaction,rn:R02058,irreversible,331,335,hsa01250
16,cpd:C00357,cpd:C00357,cpd:C04501,cpd:C04501,reaction,rn:R08193,irreversible,335,5,hsa01250
17,cpd:C04501,cpd:C04501,cpd:C00043,cpd:C00043,reaction,rn:R00416,irreversible,5,266,hsa01250
18,cpd:C18060,cpd:C18060,cpd:C00203,cpd:C00203,reaction,rn:R10183,irreversible,354,119,hsa01250
19,cpd:C00140,cpd:C00140,cpd:C00357,cpd:C00357,reaction,rn:R01201,irreversible,566,335,hsa01250
20,cpd:C00329,cpd:C00329,cpd:C00352,cpd:C00352,reaction,rn:R01961,irreversible,430,331,hsa01250
21,cpd:C02336,cpd:C02336,cpd:C05345,cpd:C05345,reaction,rn:R03920,irreversible,348,223,hsa01250
22,cpd:C00159,cpd:C00159,cpd:C00275,cpd:C00275,reaction,rn:R01326,irreversible,423,226,hsa01250
23,cpd:C00275,cpd:C00275,cpd:C05345,cpd:C05345,reaction,rn:R01819,reversible,226,223,hsa01250
24,cpd:C00275,cpd:C00275,cpd:C00636,cpd:C00636,reaction,rn:R01818,irreversible,226,229,hsa01250
25,cpd:C00636,cpd:C00636,cpd:C00096,cpd:C00096,reaction,rn:R00885,irreversible,229,231,hsa01250
26,cpd:C00043,cpd:C00043,cpd:C00203,cpd:C00203,reaction,rn:R00418,reversible,266,119,hsa01250
27,cpd:C00096,cpd:C00096,cpd:C01222,cpd:C01222,reaction,rn:R00888,irreversible,231,235,hsa01250
28,cpd:C01222,cpd:C01222,cpd:C00325,cpd:C00325,reaction,rn:R05692,irreversible,235,241,hsa01250
29,cpd:C00043,cpd:C00043,cpd:C00645,cpd:C00645,reaction,rn:R00414,irreversible,266,61,hsa01250
30,cpd:C00645,cpd:C00645,cpd:C04257,cpd:C04257,reaction,rn:R02705,irreversible,61,359,hsa01250
31,cpd:C04257,cpd:C04257,cpd:C06241,cpd:C06241,reaction,rn:R04435,irreversible,359,360,hsa01250
32,cpd:C06241,cpd:C06241,cpd:C00270,cpd:C00270,reaction,rn:R01805,irreversible,360,55,hsa01250
33,cpd:C00270,cpd:C00270,cpd:C00128,cpd:C00128,reaction,rn:R01117,reversible,55,58,hsa01250
34,cpd:C00275,cpd:C00275,cpd:C21383,cpd:C21383,reaction,rn:R11439,irreversible,226,618,hsa01250
35,cpd:C20934,cpd:C20934,cpd:C21384,cpd:C21384,reaction,rn:R11441,irreversible,620,622,hsa01250
36,cpd:C00842,cpd:C00842,cpd:C11907,cpd:C11907,reaction,rn:R06513,irreversible,130,135,hsa01250
