,entry1,entry2,link,value,name,pathway
0,42,235,PCrel,-->,activation,hsa04919
1,43,235,PCrel,-->,activation,hsa04919
2,66,67,PCrel,-->,activation,hsa04919
3,67,34,PPrel,-->,activation,hsa04919
4,32,33,PPrel,-->,activation,hsa04919
5,31,70,PCrel,-->,activation,hsa04919
6,31,223,PCrel,-->,activation,hsa04919
7,223,16,PCrel,-->,activation,hsa04919
8,72,16,PCrel,-->,activation,hsa04919
9,74,90,PPrel,-->,activation,hsa04919
10,199,236,PCrel,-->,activation,hsa04919
11,236,196,PPrel,-->,activation,hsa04919
12,45,15,PPrel,-->,activation,hsa04919
13,15,12,PCrel,-->,activation,hsa04919
14,12,13,PCrel,-->,activation,hsa04919
15,14,13,PPrel,-->,activation,hsa04919
16,15,44,PPrel,-->,activation,hsa04919
17,151,152,PPrel,--|,inhibition,hsa04919
18,157,158,PPrel,--|,inhibition,hsa04919
19,158,51,PPrel,-->,activation,hsa04919
20,176,215,GErel,-->,expression,hsa04919
21,176,60,GErel,-->,expression,hsa04919
22,176,61,GErel,-->,expression,hsa04919
23,176,62,GErel,-->,expression,hsa04919
24,176,216,GErel,-->,expression,hsa04919
25,176,63,GErel,-->,expression,hsa04919
26,176,64,GErel,-->,expression,hsa04919
27,176,65,GErel,-->,expression,hsa04919
28,176,209,GErel,-->,expression,hsa04919
29,176,210,GErel,-->,expression,hsa04919
30,205,63,GErel,-->,expression,hsa04919
31,205,64,GErel,-->,expression,hsa04919
32,205,65,GErel,-->,expression,hsa04919
33,205,209,GErel,-->,expression,hsa04919
34,205,210,GErel,-->,expression,hsa04919
35,205,211,GErel,-->,expression,hsa04919
36,205,212,GErel,-->,expression,hsa04919
37,79,80,GErel,-->,expression,hsa04919
38,79,184,GErel,-->,expression,hsa04919
39,237,238,PPrel,---,binding/association,hsa04919
40,239,240,PPrel,---,binding/association,hsa04919
41,145,125,PCrel,---,binding/association,hsa04919
42,146,127,PCrel,---,binding/association,hsa04919
43,241,242,PPrel,---,binding/association,hsa04919
44,102,45,PCrel,---,binding/association,hsa04919
45,102,44,PCrel,---,binding/association,hsa04919
46,97,93,PCrel,---,binding/association,hsa04919
47,93,94,PPrel,-->,activation,hsa04919
48,235,31,PPrel,-->,activation,hsa04919
49,235,31,PPrel,..>,indirect effect,hsa04919
50,235,32,PPrel,-->,activation,hsa04919
51,235,32,PPrel,..>,indirect effect,hsa04919
52,16,74,PPrel,-->,activation,hsa04919
53,16,74,PPrel,..>,indirect effect,hsa04919
54,15,90,PPrel,-->,activation,hsa04919
55,15,90,PPrel,..>,indirect effect,hsa04919
56,33,34,PPrel,-->,activation,hsa04919
57,33,34,PPrel,+p,phosphorylation,hsa04919
58,34,74,PPrel,-->,activation,hsa04919
59,34,74,PPrel,+p,phosphorylation,hsa04919
60,74,35,PPrel,-->,activation,hsa04919
61,74,35,PPrel,+p,phosphorylation,hsa04919
62,74,75,PPrel,-->,activation,hsa04919
63,74,75,PPrel,+p,phosphorylation,hsa04919
64,74,76,PPrel,-->,activation,hsa04919
65,74,76,PPrel,+p,phosphorylation,hsa04919
66,74,56,PPrel,-->,activation,hsa04919
67,74,56,PPrel,+p,phosphorylation,hsa04919
68,16,88,PPrel,-->,activation,hsa04919
69,16,88,PPrel,+p,phosphorylation,hsa04919
70,196,15,PPrel,-->,activation,hsa04919
71,196,15,PPrel,+p,phosphorylation,hsa04919
72,13,151,PPrel,-->,activation,hsa04919
73,13,151,PPrel,+p,phosphorylation,hsa04919
74,13,81,PPrel,-->,activation,hsa04919
75,13,81,PPrel,+p,phosphorylation,hsa04919
76,13,82,PPrel,-->,activation,hsa04919
77,13,82,PPrel,+p,phosphorylation,hsa04919
78,13,20,PPrel,--|,inhibition,hsa04919
79,13,20,PPrel,+p,phosphorylation,hsa04919
80,20,19,PPrel,--|,inhibition,hsa04919
81,20,19,PPrel,+p,phosphorylation,hsa04919
82,13,157,PPrel,--|,inhibition,hsa04919
83,13,157,PPrel,+p,phosphorylation,hsa04919
84,13,164,PPrel,--|,inhibition,hsa04919
85,13,164,PPrel,+p,phosphorylation,hsa04919
86,13,165,PPrel,--|,inhibition,hsa04919
87,13,165,PPrel,+p,phosphorylation,hsa04919
88,13,166,PPrel,--|,inhibition,hsa04919
89,13,166,PPrel,+p,phosphorylation,hsa04919
90,15,78,GErel,-->,expression,hsa04919
91,15,78,GErel,..>,indirect effect,hsa04919
92,15,79,GErel,-->,expression,hsa04919
93,15,79,GErel,..>,indirect effect,hsa04919
