,entry1,entry2,link,value,name,pathway
0,61,62,ECrel,68,compound,hsa00062
1,56,62,ECrel,68,compound,hsa00062
2,55,61,ECrel,67,compound,hsa00062
3,55,56,ECrel,67,compound,hsa00062
4,54,55,ECrel,66,compound,hsa00062
5,53,54,ECrel,65,compound,hsa00062
6,52,53,ECrel,72,compound,hsa00062
7,51,53,ECrel,72,compound,hsa00062
8,50,52,ECrel,71,compound,hsa00062
9,50,51,ECrel,71,compound,hsa00062
10,49,50,ECrel,70,compound,hsa00062
11,48,49,ECrel,69,compound,hsa00062
12,47,48,ECrel,73,compound,hsa00062
13,46,48,ECrel,73,compound,hsa00062
14,45,47,ECrel,74,compound,hsa00062
15,45,46,ECrel,74,compound,hsa00062
16,44,45,ECrel,75,compound,hsa00062
17,43,44,ECrel,76,compound,hsa00062
18,42,43,ECrel,80,compound,hsa00062
19,41,42,ECrel,79,compound,hsa00062
20,40,41,ECrel,78,compound,hsa00062
21,39,40,ECrel,77,compound,hsa00062
22,38,39,ECrel,84,compound,hsa00062
23,37,38,ECrel,83,compound,hsa00062
24,36,37,ECrel,82,compound,hsa00062
25,35,36,ECrel,81,compound,hsa00062
26,34,35,ECrel,85,compound,hsa00062
27,33,34,ECrel,86,compound,hsa00062
28,32,33,ECrel,87,compound,hsa00062
29,31,32,ECrel,88,compound,hsa00062
30,125,124,ECrel,131,compound,hsa00062
31,125,136,ECrel,131,compound,hsa00062
32,124,123,ECrel,130,compound,hsa00062
33,136,123,ECrel,130,compound,hsa00062
34,123,135,ECrel,129,compound,hsa00062
35,135,142,ECrel,128,compound,hsa00062
36,142,141,maplink,143,compound,hsa00062
37,115,117,ECrel,112,compound,hsa00062
38,117,116,ECrel,111,compound,hsa00062
39,116,146,maplink,110,compound,hsa00062
40,116,147,ECrel,110,compound,hsa00062
41,146,147,maplink,110,compound,hsa00062
42,115,149,ECrel,113,compound,hsa00062
43,147,146,maplink,148,compound,hsa00062
