,entry1,entry2,link,value,name,pathway
0,202,46,ECrel,130,compound,hsa00071
1,46,47,ECrel,128,compound,hsa00071
2,45,47,ECrel,129,compound,hsa00071
3,47,49,ECrel,129,compound,hsa00071
4,47,86,ECrel,129,compound,hsa00071
5,45,86,ECrel,129,compound,hsa00071
6,49,86,ECrel,129,compound,hsa00071
7,53,55,ECrel,133,compound,hsa00071
8,53,59,ECrel,133,compound,hsa00071
9,54,59,ECrel,133,compound,hsa00071
10,55,56,ECrel,136,compound,hsa00071
11,56,59,ECrel,136,compound,hsa00071
12,56,57,ECrel,134,compound,hsa00071
13,56,61,ECrel,134,compound,hsa00071
14,56,58,ECrel,134,compound,hsa00071
15,112,211,ECrel,172,compound,hsa00071
16,108,211,ECrel,172,compound,hsa00071
17,213,103,ECrel,166,compound,hsa00071
18,84,213,ECrel,160,compound,hsa00071
19,49,53,ECrel,131,compound,hsa00071
20,49,54,ECrel,131,compound,hsa00071
21,45,53,ECrel,131,compound,hsa00071
22,45,54,ECrel,131,compound,hsa00071
23,54,55,ECrel,133,compound,hsa00071
24,61,62,ECrel,137,compound,hsa00071
25,57,62,ECrel,137,compound,hsa00071
26,58,62,ECrel,137,compound,hsa00071
27,62,63,ECrel,142,compound,hsa00071
28,62,66,ECrel,142,compound,hsa00071
29,64,66,ECrel,143,compound,hsa00071
30,63,64,ECrel,143,compound,hsa00071
31,64,65,ECrel,144,compound,hsa00071
32,64,68,ECrel,144,compound,hsa00071
33,68,69,ECrel,145,compound,hsa00071
34,65,69,ECrel,145,compound,hsa00071
35,69,70,ECrel,152,compound,hsa00071
36,69,74,ECrel,152,compound,hsa00071
37,71,74,ECrel,150,compound,hsa00071
38,70,71,ECrel,150,compound,hsa00071
39,71,72,ECrel,148,compound,hsa00071
40,71,73,ECrel,148,compound,hsa00071
41,73,79,ECrel,149,compound,hsa00071
42,72,79,ECrel,149,compound,hsa00071
43,79,80,ECrel,158,compound,hsa00071
44,79,88,ECrel,158,compound,hsa00071
45,81,88,ECrel,155,compound,hsa00071
46,80,81,ECrel,155,compound,hsa00071
47,81,82,ECrel,159,compound,hsa00071
48,81,90,ECrel,159,compound,hsa00071
49,90,94,ECrel,156,compound,hsa00071
50,82,94,ECrel,156,compound,hsa00071
51,94,97,ECrel,164,compound,hsa00071
52,94,100,ECrel,164,compound,hsa00071
53,95,100,ECrel,162,compound,hsa00071
54,95,97,ECrel,162,compound,hsa00071
55,95,96,ECrel,165,compound,hsa00071
56,95,102,ECrel,165,compound,hsa00071
57,102,105,ECrel,163,compound,hsa00071
58,96,105,ECrel,163,compound,hsa00071
59,105,106,ECrel,169,compound,hsa00071
60,105,110,ECrel,169,compound,hsa00071
61,107,110,ECrel,170,compound,hsa00071
62,106,107,ECrel,170,compound,hsa00071
63,107,108,ECrel,171,compound,hsa00071
64,107,112,ECrel,171,compound,hsa00071
65,47,115,ECrel,129,compound,hsa00071
66,86,115,ECrel,129,compound,hsa00071
67,53,115,ECrel,131,compound,hsa00071
68,54,115,ECrel,131,compound,hsa00071
69,56,116,ECrel,134,compound,hsa00071
70,64,117,ECrel,144,compound,hsa00071
71,62,116,ECrel,137,compound,hsa00071
72,69,117,ECrel,145,compound,hsa00071
73,71,118,ECrel,148,compound,hsa00071
74,79,118,ECrel,149,compound,hsa00071
75,81,119,ECrel,159,compound,hsa00071
76,94,119,ECrel,156,compound,hsa00071
77,105,120,ECrel,163,compound,hsa00071
78,95,120,ECrel,165,compound,hsa00071
79,107,121,ECrel,171,compound,hsa00071
80,211,121,ECrel,172,compound,hsa00071
81,109,91,maplink,173,compound,hsa00071
82,109,92,maplink,173,compound,hsa00071
83,109,93,maplink,173,compound,hsa00071
84,91,92,maplink,173,compound,hsa00071
85,91,93,maplink,173,compound,hsa00071
86,92,93,maplink,173,compound,hsa00071
87,83,202,maplink,198,compound,hsa00071
88,83,53,maplink,198,compound,hsa00071
89,83,54,maplink,198,compound,hsa00071
90,83,62,maplink,198,compound,hsa00071
91,83,69,maplink,198,compound,hsa00071
92,83,79,maplink,198,compound,hsa00071
93,83,94,maplink,198,compound,hsa00071
94,83,105,maplink,198,compound,hsa00071
95,202,54,ECrel,198,compound,hsa00071
96,202,62,ECrel,198,compound,hsa00071
97,202,69,ECrel,198,compound,hsa00071
98,202,79,ECrel,198,compound,hsa00071
99,202,94,ECrel,198,compound,hsa00071
100,202,105,ECrel,198,compound,hsa00071
101,53,62,ECrel,198,compound,hsa00071
102,53,69,ECrel,198,compound,hsa00071
103,53,79,ECrel,198,compound,hsa00071
104,53,94,ECrel,198,compound,hsa00071
105,53,105,ECrel,198,compound,hsa00071
106,203,107,ECrel,171,compound,hsa00071
107,203,211,ECrel,172,compound,hsa00071
108,95,204,ECrel,165,compound,hsa00071
109,204,105,ECrel,163,compound,hsa00071
110,211,208,ECrel,124,compound,hsa00071
111,208,109,ECrel,172,compound,hsa00071
112,206,215,maplink,198,compound,hsa00071
113,206,83,maplink,198,compound,hsa00071
114,206,202,maplink,198,compound,hsa00071
115,206,53,maplink,198,compound,hsa00071
116,206,54,maplink,198,compound,hsa00071
117,206,62,maplink,198,compound,hsa00071
118,206,69,maplink,198,compound,hsa00071
119,206,79,maplink,198,compound,hsa00071
120,206,94,maplink,198,compound,hsa00071
121,206,105,maplink,198,compound,hsa00071
122,215,83,maplink,198,compound,hsa00071
123,215,202,maplink,198,compound,hsa00071
124,215,53,maplink,198,compound,hsa00071
125,215,54,maplink,198,compound,hsa00071
126,215,62,maplink,198,compound,hsa00071
127,215,69,maplink,198,compound,hsa00071
128,215,79,maplink,198,compound,hsa00071
129,215,94,maplink,198,compound,hsa00071
130,215,105,maplink,198,compound,hsa00071
131,217,46,ECrel,130,compound,hsa00071
132,217,83,maplink,198,compound,hsa00071
133,217,215,maplink,198,compound,hsa00071
134,217,206,maplink,198,compound,hsa00071
135,225,62,ECrel,137,compound,hsa00071
136,56,225,ECrel,134,compound,hsa00071
137,53,226,ECrel,131,compound,hsa00071
138,54,226,ECrel,131,compound,hsa00071
139,226,47,ECrel,129,compound,hsa00071
140,226,86,ECrel,129,compound,hsa00071
