,entry1,entry2,link,value,name,pathway
0,67,69,ECrel,115,compound,hsa00030
1,61,62,ECrel,119,compound,hsa00030
2,62,67,ECrel,119,compound,hsa00030
3,61,67,ECrel,119,compound,hsa00030
4,62,63,ECrel,135,compound,hsa00030
5,42,63,ECrel,134,compound,hsa00030
6,53,61,ECrel,144,compound,hsa00030
7,52,61,ECrel,144,compound,hsa00030
8,52,53,ECrel,144,compound,hsa00030
9,51,52,ECrel,123,compound,hsa00030
10,50,52,ECrel,123,compound,hsa00030
11,49,52,ECrel,123,compound,hsa00030
12,52,83,ECrel,123,compound,hsa00030
13,48,52,ECrel,123,compound,hsa00030
14,50,51,ECrel,123,compound,hsa00030
15,49,51,ECrel,123,compound,hsa00030
16,51,83,ECrel,123,compound,hsa00030
17,48,51,ECrel,123,compound,hsa00030
18,49,50,ECrel,123,compound,hsa00030
19,50,83,ECrel,123,compound,hsa00030
20,48,50,ECrel,123,compound,hsa00030
21,48,49,ECrel,123,compound,hsa00030
22,48,83,ECrel,123,compound,hsa00030
23,51,82,ECrel,129,compound,hsa00030
24,54,82,ECrel,127,compound,hsa00030
25,54,58,ECrel,137,compound,hsa00030
26,56,58,ECrel,137,compound,hsa00030
27,57,58,ECrel,137,compound,hsa00030
28,54,56,ECrel,137,compound,hsa00030
29,54,57,ECrel,137,compound,hsa00030
30,55,56,ECrel,133,compound,hsa00030
31,55,57,ECrel,133,compound,hsa00030
32,54,55,ECrel,132,compound,hsa00030
33,47,55,ECrel,132,compound,hsa00030
34,47,54,ECrel,132,compound,hsa00030
35,45,47,ECrel,131,compound,hsa00030
36,46,47,ECrel,131,compound,hsa00030
37,45,46,ECrel,131,compound,hsa00030
38,42,74,maplink,112,compound,hsa00030
39,58,74,maplink,112,compound,hsa00030
40,48,76,maplink,124,compound,hsa00030
41,48,79,maplink,124,compound,hsa00030
42,48,78,maplink,124,compound,hsa00030
43,76,79,maplink,124,compound,hsa00030
44,76,78,maplink,124,compound,hsa00030
45,78,79,maplink,124,compound,hsa00030
46,55,74,maplink,132,compound,hsa00030
47,54,74,maplink,132,compound,hsa00030
48,47,74,maplink,132,compound,hsa00030
49,98,44,maplink,141,compound,hsa00030
50,57,82,ECrel,137,compound,hsa00030
51,56,82,ECrel,137,compound,hsa00030
52,54,82,ECrel,137,compound,hsa00030
53,58,82,ECrel,137,compound,hsa00030
54,54,53,ECrel,142,compound,hsa00030
55,53,51,ECrel,142,compound,hsa00030
56,55,51,ECrel,132,compound,hsa00030
57,55,82,ECrel,132,compound,hsa00030
58,47,51,ECrel,132,compound,hsa00030
59,47,82,ECrel,132,compound,hsa00030
60,74,51,maplink,132,compound,hsa00030
61,74,82,maplink,132,compound,hsa00030
62,51,82,ECrel,132,compound,hsa00030
63,82,54,ECrel,132,compound,hsa00030
64,62,110,ECrel,119,compound,hsa00030
65,110,67,ECrel,119,compound,hsa00030
66,110,61,ECrel,119,compound,hsa00030
67,42,110,ECrel,134,compound,hsa00030
68,63,110,ECrel,134,compound,hsa00030
69,61,75,maplink,144,compound,hsa00030
70,53,75,maplink,144,compound,hsa00030
71,52,75,maplink,144,compound,hsa00030
72,63,74,maplink,134,compound,hsa00030
73,62,175,ECrel,119,compound,hsa00030
74,175,67,ECrel,119,compound,hsa00030
75,175,110,ECrel,119,compound,hsa00030
76,52,175,ECrel,144,compound,hsa00030
77,53,175,ECrel,144,compound,hsa00030
78,175,75,maplink,144,compound,hsa00030
79,42,176,ECrel,134,compound,hsa00030
80,176,110,ECrel,134,compound,hsa00030
81,176,74,maplink,134,compound,hsa00030
82,176,62,ECrel,135,compound,hsa00030
83,42,74,maplink,134,compound,hsa00030
84,110,74,maplink,134,compound,hsa00030
85,180,82,maplink,127,compound,hsa00030
86,180,54,maplink,127,compound,hsa00030
87,180,52,maplink,123,compound,hsa00030
88,180,50,maplink,123,compound,hsa00030
89,180,49,maplink,123,compound,hsa00030
90,180,83,maplink,123,compound,hsa00030
91,180,48,maplink,123,compound,hsa00030
92,180,51,maplink,123,compound,hsa00030
