,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00631,cpd:C00631,cpd:C00197,cpd:C00197,reaction,rn:R01518,reversible,146,63,hsa01200
1,cpd:C00197,cpd:C00197,cpd:C00236,cpd:C00236,reaction,rn:R01512,reversible,63,143,hsa01200
2,cpd:C00118,cpd:C00118,cpd:C00236,cpd:C00236,reaction,rn:R01061 rn:R01063,reversible,144,143,hsa01200
3,cpd:C05345,cpd:C05345,cpd:C00279,cpd:C00279,reaction,rn:R01830,reversible,61,147,hsa01200
4,cpd:C05345,cpd:C05345,cpd:C00231,cpd:C00231,reaction,rn:R01830,reversible,61,152,hsa01200
5,cpd:C00118,cpd:C00118,cpd:C00279,cpd:C00279,reaction,rn:R01830,reversible,144,147,hsa01200
6,cpd:C00118,cpd:C00118,cpd:C00231,cpd:C00231,reaction,rn:R01830,reversible,144,152,hsa01200
7,cpd:C00111,cpd:C00111,cpd:C00447,cpd:C00447,reaction,rn:R01829,irreversible,145,148,hsa01200
8,cpd:C00279,cpd:C00279,cpd:C00447,cpd:C00447,reaction,rn:R01829,irreversible,147,148,hsa01200
9,cpd:C05382,cpd:C05382,cpd:C00117,cpd:C00117,reaction,rn:R01641,reversible,149,150,hsa01200
10,cpd:C05382,cpd:C05382,cpd:C00231,cpd:C00231,reaction,rn:R01641,reversible,149,152,hsa01200
11,cpd:C00118,cpd:C00118,cpd:C00117,cpd:C00117,reaction,rn:R01641,reversible,144,150,hsa01200
12,cpd:C00118,cpd:C00118,cpd:C00231,cpd:C00231,reaction,rn:R01641,reversible,144,152,hsa01200
13,cpd:C00199,cpd:C00199,cpd:C00231,cpd:C00231,reaction,rn:R01529,reversible,151,152,hsa01200
14,cpd:C00267,cpd:C00267,cpd:C00668,cpd:C00668,reaction,rn:R01786 rn:R02189 rn:R09085,irreversible,138,139,hsa01200
15,cpd:C00668,cpd:C00668,cpd:C05345,cpd:C05345,reaction,rn:R02740,reversible,139,61,hsa01200
16,cpd:C01172,cpd:C01172,cpd:C01236,cpd:C01236,reaction,rn:R02736 rn:R10907,irreversible,139,142,hsa01200
17,cpd:C01236,cpd:C01236,cpd:C00345,cpd:C00345,reaction,rn:R02035,irreversible,142,140,hsa01200
18,cpd:C00345,cpd:C00345,cpd:C00199,cpd:C00199,reaction,rn:R01528 rn:R10221,irreversible,140,151,hsa01200
19,cpd:C00117,cpd:C00117,cpd:C00199,cpd:C00199,reaction,rn:R01056,reversible,150,151,hsa01200
20,cpd:C00118,cpd:C00118,cpd:C00111,cpd:C00111,reaction,rn:R01015,reversible,144,145,hsa01200
21,cpd:C05382,cpd:C05382,cpd:C05345,cpd:C05345,reaction,rn:R01827,reversible,149,61,hsa01200
22,cpd:C05382,cpd:C05382,cpd:C00279,cpd:C00279,reaction,rn:R01827,reversible,149,147,hsa01200
23,cpd:C00118,cpd:C00118,cpd:C05345,cpd:C05345,reaction,rn:R01827,reversible,144,61,hsa01200
24,cpd:C00118,cpd:C00118,cpd:C00279,cpd:C00279,reaction,rn:R01827,reversible,144,147,hsa01200
25,cpd:C00631,cpd:C00631,cpd:C00074,cpd:C00074,reaction,rn:R00658,reversible,146,158,hsa01200
26,cpd:C00074,cpd:C00074,cpd:C00022,cpd:C00022,reaction,rn:R00200,irreversible,158,157,hsa01200
27,cpd:C00022,cpd:C00022,cpd:C00024,cpd:C00024,reaction,rn:R00209,irreversible,157,215,hsa01200
28,cpd:C00158,cpd:C00158,cpd:C00024,cpd:C00024,reaction,rn:R00351 rn:R00352,reversible,240,215,hsa01200
29,cpd:C00158,cpd:C00158,cpd:C00036,cpd:C00036,reaction,rn:R00351 rn:R00352,reversible,240,235,hsa01200
30,cpd:C00149,cpd:C00149,cpd:C00036,cpd:C00036,reaction,rn:R00342 rn:R00343,reversible,236,235,hsa01200
31,cpd:C00149,cpd:C00149,cpd:C00122,cpd:C00122,reaction,rn:R01082,reversible,236,237,hsa01200
32,cpd:C00042,cpd:C00042,cpd:C00122,cpd:C00122,reaction,rn:R02164 rn:R00402 rn:R10660,reversible,238,237,hsa01200
