,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00025,cpd:C00025,cpd:C00014,cpd:C00014,reaction,rn:R00243 rn:R00248,reversible,107,18,hsa00220
1,cpd:C00062,cpd:C00062,cpd:C00327,cpd:C00327,reaction,rn:R00557,reversible,10,9,hsa00220
2,cpd:C00437,cpd:C00437,cpd:C00077,cpd:C00077,reaction,rn:R00669,irreversible,90,11,hsa00220
3,cpd:C00025,cpd:C00025,cpd:C00624,cpd:C00624,reaction,rn:R00259,irreversible,107,20,hsa00220
4,cpd:C00062,cpd:C00062,cpd:C00086,cpd:C00086,reaction,rn:R00551,irreversible,10,34,hsa00220
5,cpd:C00062,cpd:C00062,cpd:C00077,cpd:C00077,reaction,rn:R00551,irreversible,10,11,hsa00220
6,cpd:C03406,cpd:C03406,cpd:C00122,cpd:C00122,reaction,rn:R01086,irreversible,8,17,hsa00220
7,cpd:C03406,cpd:C03406,cpd:C00062,cpd:C00062,reaction,rn:R01086,irreversible,8,10,hsa00220
8,cpd:C00049,cpd:C00049,cpd:C03406,cpd:C03406,reaction,rn:R01954,irreversible,16,8,hsa00220
9,cpd:C00327,cpd:C00327,cpd:C03406,cpd:C03406,reaction,rn:R01954,irreversible,9,8,hsa00220
10,cpd:C00169,cpd:C00169,cpd:C00327,cpd:C00327,reaction,rn:R01398,irreversible,13,9,hsa00220
11,cpd:C00077,cpd:C00077,cpd:C00327,cpd:C00327,reaction,rn:R01398,irreversible,11,9,hsa00220
12,cpd:C00014,cpd:C00014,cpd:C00169,cpd:C00169,reaction,rn:R00149,irreversible,18,13,hsa00220
13,cpd:C00014,cpd:C00014,cpd:C00064,cpd:C00064,reaction,rn:R00253,irreversible,18,30,hsa00220
14,cpd:C00064,cpd:C00064,cpd:C00014,cpd:C00014,reaction,rn:R00256,irreversible,30,18,hsa00220
15,cpd:C00026,cpd:C00026,cpd:C00025,cpd:C00025,reaction,rn:R00355,irreversible,85,107,hsa00220
16,cpd:C00026,cpd:C00026,cpd:C00025,cpd:C00025,reaction,rn:R00258,irreversible,85,107,hsa00220
