,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C12126,cpd:C12126,cpd:C00836,cpd:C00836,reaction,rn:R06518,irreversible,60,57,hsa00600
1,cpd:C02960,cpd:C02960,cpd:C00195,cpd:C00195,reaction,rn:R06522,irreversible,104,100,hsa00600
2,cpd:C06124,cpd:C06124,cpd:C00319,cpd:C00319,reaction,rn:R06521,irreversible,63,99,hsa00600
3,cpd:C01120,cpd:C01120,cpd:C00836,cpd:C00836,reaction,rn:R06520,irreversible,92,57,hsa00600
4,cpd:C12126,cpd:C12126,cpd:C00836,cpd:C00836,reaction,rn:R06518,irreversible,60,57,hsa00600
5,cpd:C12145,cpd:C12145,cpd:C12144,cpd:C12144,reaction,rn:R06528,irreversible,59,58,hsa00600
6,cpd:C00836,cpd:C00836,cpd:C12126,cpd:C12126,reaction,rn:R06517,irreversible,57,60,hsa00600
7,cpd:C12126,cpd:C12126,cpd:C00195,cpd:C00195,reaction,rn:R06519,irreversible,60,100,hsa00600
8,cpd:C12126,cpd:C12126,cpd:C12145,cpd:C12145,reaction,rn:R06526,irreversible,60,59,hsa00600
9,cpd:C00836,cpd:C00836,cpd:C12144,cpd:C12144,reaction,rn:R06525,irreversible,57,58,hsa00600
10,cpd:C00550,cpd:C00550,cpd:C00195,cpd:C00195,reaction,rn:R02541,irreversible,105,100,hsa00600
11,cpd:C00319,cpd:C00319,cpd:C00195,cpd:C00195,reaction,rn:R01496,irreversible,99,100,hsa00600
12,cpd:C00195,cpd:C00195,cpd:C02960,cpd:C02960,reaction,rn:R01495,irreversible,100,104,hsa00600
13,cpd:C02960,cpd:C02960,cpd:C00195,cpd:C00195,reaction,rn:R06522,irreversible,104,100,hsa00600
14,cpd:C06124,cpd:C06124,cpd:C00319,cpd:C00319,reaction,rn:R06521,irreversible,63,99,hsa00600
15,cpd:C01120,cpd:C01120,cpd:C00836,cpd:C00836,reaction,rn:R06520,irreversible,92,57,hsa00600
16,cpd:C00154,cpd:C00154,cpd:C02934,cpd:C02934,reaction,rn:R01281,irreversible,98,96,hsa00600
17,cpd:C00065,cpd:C00065,cpd:C02934,cpd:C02934,reaction,rn:R01281,irreversible,97,96,hsa00600
18,cpd:C02934,cpd:C02934,cpd:C00836,cpd:C00836,reaction,rn:R02978,irreversible,96,57,hsa00600
19,cpd:C06126,cpd:C06126,cpd:C06127,cpd:C06127,reaction,rn:R05105,irreversible,108,109,hsa00600
20,cpd:C06126,cpd:C06126,cpd:C02686,cpd:C02686,reaction,rn:R04019,irreversible,108,101,hsa00600
21,cpd:C02686,cpd:C02686,cpd:C06125,cpd:C06125,reaction,rn:R04017,irreversible,101,106,hsa00600
22,cpd:C06128,cpd:C06128,cpd:C02686,cpd:C02686,reaction,rn:R04018,irreversible,107,101,hsa00600
23,cpd:C00195,cpd:C00195,cpd:C02686,cpd:C02686,reaction,rn:R01500,irreversible,100,101,hsa00600
24,cpd:C01290,cpd:C01290,cpd:C01190,cpd:C01190,reaction,rn:R03355,irreversible,62,91,hsa00600
25,cpd:C01190,cpd:C01190,cpd:C00195,cpd:C00195,reaction,rn:R01498,irreversible,91,100,hsa00600
26,cpd:C00195,cpd:C00195,cpd:C01190,cpd:C01190,reaction,rn:R01497,irreversible,100,91,hsa00600
27,cpd:C00195,cpd:C00195,cpd:C00319,cpd:C00319,reaction,rn:R01494,irreversible,100,99,hsa00600
28,cpd:C00319,cpd:C00319,cpd:C06124,cpd:C06124,reaction,rn:R01926,irreversible,99,63,hsa00600
29,cpd:C00836,cpd:C00836,cpd:C01120,cpd:C01120,reaction,rn:R02976,irreversible,57,92,hsa00600
30,cpd:C06124,cpd:C06124,cpd:C00346,cpd:C00346,reaction,rn:R06516,irreversible,63,93,hsa00600
31,cpd:C01120,cpd:C01120,cpd:C00346,cpd:C00346,reaction,rn:R02464,irreversible,92,93,hsa00600
32,cpd:C02686,cpd:C02686,cpd:C00195,cpd:C00195,reaction,rn:R03617,irreversible,101,100,hsa00600
33,cpd:C06125,cpd:C06125,cpd:C02686,cpd:C02686,reaction,rn:R04856,irreversible,106,101,hsa00600
34,cpd:C01190,cpd:C01190,cpd:C01290,cpd:C01290,reaction,rn:R03354,irreversible,91,62,hsa00600
35,cpd:C00195,cpd:C00195,cpd:C00550,cpd:C00550,reaction,rn:R08969,reversible,100,105,hsa00600
36,cpd:C22467,cpd:C22467,cpd:C03405,cpd:C03405,reaction,rn:R12963,irreversible,138,133,hsa00600
37,cpd:C03405,cpd:C03405,cpd:C22467,cpd:C22467,reaction,rn:R12962,irreversible,133,138,hsa00600
38,cpd:C03405,cpd:C03405,cpd:C01290,cpd:C01290,reaction,rn:R12961,irreversible,133,62,hsa00600
39,cpd:C01290,cpd:C01290,cpd:C03405,cpd:C03405,reaction,rn:R12960,irreversible,62,133,hsa00600
