,entry1,entry2,link,value,name,pathway
0,71,101,ECrel,70,compound,hsa00040
1,101,102,ECrel,140,compound,hsa00040
2,100,102,ECrel,141,compound,hsa00040
3,78,84,ECrel,153,compound,hsa00040
4,95,96,ECrel,144,compound,hsa00040
5,76,78,ECrel,155,compound,hsa00040
6,71,113,maplink,217,compound,hsa00040
7,71,114,maplink,217,compound,hsa00040
8,113,114,maplink,217,compound,hsa00040
9,102,117,maplink,141,compound,hsa00040
10,100,117,maplink,141,compound,hsa00040
11,100,112,maplink,134,compound,hsa00040
12,93,114,maplink,162,compound,hsa00040
13,96,119,maplink,145,compound,hsa00040
14,78,116,maplink,155,compound,hsa00040
15,76,116,maplink,155,compound,hsa00040
16,99,114,maplink,138,compound,hsa00040
17,118,114,maplink,217,compound,hsa00040
18,118,71,maplink,217,compound,hsa00040
19,118,113,maplink,217,compound,hsa00040
20,118,114,maplink,162,compound,hsa00040
21,118,93,maplink,162,compound,hsa00040
22,193,96,ECrel,145,compound,hsa00040
23,193,119,maplink,145,compound,hsa00040
24,71,216,ECrel,217,compound,hsa00040
25,113,216,maplink,217,compound,hsa00040
26,216,118,maplink,217,compound,hsa00040
27,216,114,maplink,217,compound,hsa00040
28,96,215,ECrel,144,compound,hsa00040
29,215,95,ECrel,144,compound,hsa00040
30,216,99,ECrel,138,compound,hsa00040
31,216,114,maplink,138,compound,hsa00040
