,entry1,entry2,link,value,name,pathway
0,67,68,ECrel,96,compound,hsa00600
1,56,68,ECrel,57,compound,hsa00600
2,41,56,ECrel,57,compound,hsa00600
3,43,56,ECrel,57,compound,hsa00600
4,47,56,ECrel,57,compound,hsa00600
5,40,68,ECrel,57,compound,hsa00600
6,40,41,ECrel,57,compound,hsa00600
7,40,43,ECrel,57,compound,hsa00600
8,40,47,ECrel,57,compound,hsa00600
9,68,81,ECrel,57,compound,hsa00600
10,41,81,ECrel,57,compound,hsa00600
11,43,81,ECrel,57,compound,hsa00600
12,47,81,ECrel,57,compound,hsa00600
13,41,68,ECrel,57,compound,hsa00600
14,43,68,ECrel,57,compound,hsa00600
15,47,68,ECrel,57,compound,hsa00600
16,41,47,ECrel,57,compound,hsa00600
17,43,47,ECrel,57,compound,hsa00600
18,43,44,ECrel,60,compound,hsa00600
19,43,46,ECrel,60,compound,hsa00600
20,41,44,ECrel,60,compound,hsa00600
21,41,46,ECrel,60,compound,hsa00600
22,44,46,ECrel,60,compound,hsa00600
23,42,47,ECrel,58,compound,hsa00600
24,42,46,ECrel,59,compound,hsa00600
25,48,49,ECrel,100,compound,hsa00600
26,49,53,ECrel,100,compound,hsa00600
27,49,54,ECrel,100,compound,hsa00600
28,38,49,ECrel,100,compound,hsa00600
29,49,85,ECrel,100,compound,hsa00600
30,49,73,ECrel,100,compound,hsa00600
31,49,75,ECrel,100,compound,hsa00600
32,49,76,ECrel,100,compound,hsa00600
33,44,49,ECrel,100,compound,hsa00600
34,48,77,ECrel,100,compound,hsa00600
35,53,77,ECrel,100,compound,hsa00600
36,54,77,ECrel,100,compound,hsa00600
37,38,77,ECrel,100,compound,hsa00600
38,77,85,ECrel,100,compound,hsa00600
39,73,77,ECrel,100,compound,hsa00600
40,75,77,ECrel,100,compound,hsa00600
41,76,77,ECrel,100,compound,hsa00600
42,44,77,ECrel,100,compound,hsa00600
43,48,53,ECrel,100,compound,hsa00600
44,48,54,ECrel,100,compound,hsa00600
45,38,48,ECrel,100,compound,hsa00600
46,48,85,ECrel,100,compound,hsa00600
47,48,73,ECrel,100,compound,hsa00600
48,48,75,ECrel,100,compound,hsa00600
49,48,76,ECrel,100,compound,hsa00600
50,44,48,ECrel,100,compound,hsa00600
51,53,85,ECrel,100,compound,hsa00600
52,53,73,ECrel,100,compound,hsa00600
53,53,75,ECrel,100,compound,hsa00600
54,53,76,ECrel,100,compound,hsa00600
55,44,53,ECrel,100,compound,hsa00600
56,54,85,ECrel,100,compound,hsa00600
57,54,73,ECrel,100,compound,hsa00600
58,54,75,ECrel,100,compound,hsa00600
59,54,76,ECrel,100,compound,hsa00600
60,44,54,ECrel,100,compound,hsa00600
61,38,85,ECrel,100,compound,hsa00600
62,38,73,ECrel,100,compound,hsa00600
63,38,75,ECrel,100,compound,hsa00600
64,38,76,ECrel,100,compound,hsa00600
65,38,44,ECrel,100,compound,hsa00600
66,75,85,ECrel,100,compound,hsa00600
67,76,85,ECrel,100,compound,hsa00600
68,44,85,ECrel,100,compound,hsa00600
69,73,75,ECrel,100,compound,hsa00600
