,entry1,entry2,link,value,name,pathway
0,33,36,ECrel,26,compound,hsa00512
1,36,37,ECrel,26,compound,hsa00512
2,35,36,ECrel,26,compound,hsa00512
3,30,36,ECrel,26,compound,hsa00512
4,33,37,ECrel,26,compound,hsa00512
5,33,35,ECrel,26,compound,hsa00512
6,30,33,ECrel,26,compound,hsa00512
7,35,37,ECrel,26,compound,hsa00512
8,30,37,ECrel,26,compound,hsa00512
9,30,35,ECrel,26,compound,hsa00512
10,32,34,ECrel,24,compound,hsa00512
11,29,35,ECrel,22,compound,hsa00512
12,30,31,ECrel,19,compound,hsa00512
13,38,15,maplink,25,compound,hsa00512
14,34,37,ECrel,66,compound,hsa00512
15,34,38,ECrel,66,compound,hsa00512
16,37,38,ECrel,66,compound,hsa00512
17,37,73,ECrel,66,compound,hsa00512
18,37,70,ECrel,66,compound,hsa00512
19,34,73,ECrel,66,compound,hsa00512
20,73,70,ECrel,66,compound,hsa00512
21,34,70,ECrel,66,compound,hsa00512
22,73,38,ECrel,66,compound,hsa00512
23,70,38,ECrel,66,compound,hsa00512
24,34,80,ECrel,24,compound,hsa00512
