,entry1,entry2,link,value,name,pathway
0,277,161,ECrel,311,compound,hsa00230
1,277,278,ECrel,311,compound,hsa00230
2,161,278,ECrel,311,compound,hsa00230
3,161,162,ECrel,312,compound,hsa00230
4,162,164,ECrel,313,compound,hsa00230
5,164,165,ECrel,376,compound,hsa00230
6,165,256,ECrel,374,compound,hsa00230
7,256,166,ECrel,373,compound,hsa00230
8,166,170,ECrel,371,compound,hsa00230
9,170,169,ECrel,372,compound,hsa00230
10,169,168,ECrel,375,compound,hsa00230
11,168,300,ECrel,377,compound,hsa00230
12,168,167,ECrel,377,compound,hsa00230
13,300,167,ECrel,377,compound,hsa00230
14,167,171,ECrel,314,compound,hsa00230
15,168,159,maplink,377,compound,hsa00230
16,159,300,maplink,377,compound,hsa00230
17,167,159,maplink,377,compound,hsa00230
18,248,249,ECrel,346,compound,hsa00230
19,184,183,ECrel,330,compound,hsa00230
20,184,171,ECrel,330,compound,hsa00230
21,184,258,ECrel,330,compound,hsa00230
22,184,301,ECrel,330,compound,hsa00230
23,184,200,ECrel,330,compound,hsa00230
24,184,204,ECrel,330,compound,hsa00230
25,184,208,ECrel,330,compound,hsa00230
26,184,195,ECrel,330,compound,hsa00230
27,183,171,ECrel,330,compound,hsa00230
28,183,258,ECrel,330,compound,hsa00230
29,183,301,ECrel,330,compound,hsa00230
30,183,200,ECrel,330,compound,hsa00230
31,183,204,ECrel,330,compound,hsa00230
32,183,208,ECrel,330,compound,hsa00230
33,183,195,ECrel,330,compound,hsa00230
34,171,258,ECrel,330,compound,hsa00230
35,171,301,ECrel,330,compound,hsa00230
36,171,200,ECrel,330,compound,hsa00230
37,171,204,ECrel,330,compound,hsa00230
38,171,208,ECrel,330,compound,hsa00230
39,171,195,ECrel,330,compound,hsa00230
40,258,301,ECrel,330,compound,hsa00230
41,258,200,ECrel,330,compound,hsa00230
42,258,204,ECrel,330,compound,hsa00230
43,258,208,ECrel,330,compound,hsa00230
44,258,195,ECrel,330,compound,hsa00230
45,301,204,ECrel,330,compound,hsa00230
46,301,208,ECrel,330,compound,hsa00230
47,301,195,ECrel,330,compound,hsa00230
48,200,204,ECrel,330,compound,hsa00230
49,200,208,ECrel,330,compound,hsa00230
50,200,195,ECrel,330,compound,hsa00230
51,204,208,ECrel,330,compound,hsa00230
52,204,195,ECrel,330,compound,hsa00230
53,208,195,ECrel,330,compound,hsa00230
54,183,182,ECrel,328,compound,hsa00230
55,195,196,ECrel,331,compound,hsa00230
56,195,213,ECrel,331,compound,hsa00230
57,196,213,ECrel,331,compound,hsa00230
