,entry1,entry2,link,value,name,pathway
0,81,47,ECrel,106,compound,hsa00562
1,81,52,ECrel,106,compound,hsa00562
2,81,86,ECrel,106,compound,hsa00562
3,81,75,ECrel,106,compound,hsa00562
4,81,49,ECrel,106,compound,hsa00562
5,47,52,ECrel,106,compound,hsa00562
6,47,86,ECrel,106,compound,hsa00562
7,47,75,ECrel,106,compound,hsa00562
8,47,49,ECrel,106,compound,hsa00562
9,52,75,ECrel,106,compound,hsa00562
10,52,49,ECrel,106,compound,hsa00562
11,86,75,ECrel,106,compound,hsa00562
12,86,49,ECrel,106,compound,hsa00562
13,146,144,ECrel,142,compound,hsa00562
14,139,144,ECrel,185,compound,hsa00562
15,139,77,ECrel,185,compound,hsa00562
16,77,144,ECrel,185,compound,hsa00562
17,139,76,ECrel,185,compound,hsa00562
18,144,76,ECrel,185,compound,hsa00562
19,77,73,ECrel,109,compound,hsa00562
20,141,73,ECrel,109,compound,hsa00562
21,141,77,ECrel,109,compound,hsa00562
22,76,73,ECrel,109,compound,hsa00562
23,76,141,ECrel,109,compound,hsa00562
24,80,66,ECrel,105,compound,hsa00562
25,79,141,maplink,109,compound,hsa00562
26,79,73,maplink,109,compound,hsa00562
27,79,76,maplink,109,compound,hsa00562
28,79,77,maplink,109,compound,hsa00562
29,70,65,ECrel,102,compound,hsa00562
30,70,68,ECrel,102,compound,hsa00562
31,65,68,ECrel,102,compound,hsa00562
32,65,63,ECrel,98,compound,hsa00562
33,69,64,ECrel,103,compound,hsa00562
34,64,62,ECrel,100,compound,hsa00562
35,69,71,ECrel,153,compound,hsa00562
36,80,71,ECrel,153,compound,hsa00562
37,70,71,ECrel,153,compound,hsa00562
38,81,62,ECrel,91,compound,hsa00562
39,81,53,ECrel,91,compound,hsa00562
40,81,55,ECrel,91,compound,hsa00562
41,62,53,ECrel,91,compound,hsa00562
42,62,55,ECrel,91,compound,hsa00562
43,55,54,ECrel,89,compound,hsa00562
44,55,56,ECrel,89,compound,hsa00562
45,53,54,ECrel,89,compound,hsa00562
46,53,56,ECrel,89,compound,hsa00562
47,54,59,ECrel,92,compound,hsa00562
48,54,63,ECrel,92,compound,hsa00562
49,56,59,ECrel,92,compound,hsa00562
50,56,63,ECrel,92,compound,hsa00562
51,59,63,ECrel,92,compound,hsa00562
52,59,60,ECrel,96,compound,hsa00562
53,60,51,ECrel,93,compound,hsa00562
54,60,85,ECrel,93,compound,hsa00562
55,60,61,ECrel,93,compound,hsa00562
56,51,85,ECrel,93,compound,hsa00562
57,51,61,ECrel,93,compound,hsa00562
58,85,61,ECrel,93,compound,hsa00562
59,50,55,ECrel,91,compound,hsa00562
60,50,53,ECrel,91,compound,hsa00562
61,50,62,ECrel,91,compound,hsa00562
62,50,81,ECrel,91,compound,hsa00562
63,71,78,maplink,104,compound,hsa00562
64,135,136,maplink,128,compound,hsa00562
65,52,148,ECrel,108,compound,hsa00562
66,86,148,ECrel,108,compound,hsa00562
67,148,146,ECrel,142,compound,hsa00562
68,148,144,ECrel,142,compound,hsa00562
69,49,146,ECrel,107,compound,hsa00562
70,49,73,ECrel,107,compound,hsa00562
71,75,146,ECrel,107,compound,hsa00562
72,75,73,ECrel,107,compound,hsa00562
73,146,73,ECrel,107,compound,hsa00562
74,149,134,maplink,126,compound,hsa00562
75,80,141,ECrel,153,compound,hsa00562
76,71,141,ECrel,153,compound,hsa00562
77,70,141,ECrel,153,compound,hsa00562
78,69,141,ECrel,153,compound,hsa00562
79,167,139,ECrel,138,compound,hsa00562
80,167,47,ECrel,46,compound,hsa00562
81,79,169,maplink,109,compound,hsa00562
82,77,169,ECrel,109,compound,hsa00562
83,76,169,ECrel,109,compound,hsa00562
84,169,141,ECrel,109,compound,hsa00562
85,169,146,ECrel,107,compound,hsa00562
86,169,75,ECrel,107,compound,hsa00562
87,169,49,ECrel,107,compound,hsa00562
88,167,184,ECrel,138,compound,hsa00562
89,144,184,ECrel,185,compound,hsa00562
90,184,77,ECrel,185,compound,hsa00562
91,184,76,ECrel,185,compound,hsa00562
