,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,gl:G00067,gl:G00067,gl:G00076,gl:G00076,reaction,rn:R06230,irreversible,74,97,hsa00601
1,gl:G00085,gl:G00085,gl:G00086,gl:G00086,reaction,rn:R06224,irreversible,75,73,hsa00601
2,gl:G00084,gl:G00084,gl:G00085,gl:G00085,reaction,rn:R06222,irreversible,76,75,hsa00601
3,gl:G00081,gl:G00081,gl:G00082,gl:G00082,reaction,rn:R06227,irreversible,92,91,hsa00601
4,gl:G00089,gl:G00089,gl:G00090,gl:G00090,reaction,rn:R06221,irreversible,70,68,hsa00601
5,gl:G00089,gl:G00089,gl:G00090,gl:G00090,reaction,rn:R06221,irreversible,70,68,hsa00601
6,gl:G00084,gl:G00084,gl:G00085,gl:G00085,reaction,rn:R06222,irreversible,76,75,hsa00601
7,gl:G00085,gl:G00085,gl:G00086,gl:G00086,reaction,rn:R06224,irreversible,75,73,hsa00601
8,gl:G00067,gl:G00067,gl:G00076,gl:G00076,reaction,rn:R06230,irreversible,74,97,hsa00601
9,gl:G00081,gl:G00081,gl:G00082,gl:G00082,reaction,rn:R06227,irreversible,92,91,hsa00601
10,gl:G00066,gl:G00066,gl:G00067,gl:G00067,reaction,rn:R06033,irreversible,81,74,hsa00601
11,gl:G00066,gl:G00066,gl:G00067,gl:G00067,reaction,rn:R06033,irreversible,81,74,hsa00601
12,gl:G00036,gl:G00036,gl:G00050,gl:G00050,reaction,rn:R05977,irreversible,103,102,hsa00601
13,gl:G00036,gl:G00036,gl:G00050,gl:G00050,reaction,rn:R05977,irreversible,103,102,hsa00601
14,gl:G00036,gl:G00036,gl:G00050,gl:G00050,reaction,rn:R05977,irreversible,103,102,hsa00601
15,gl:G00069,gl:G00069,gl:G00084,gl:G00084,reaction,rn:R06039,irreversible,77,76,hsa00601
16,gl:G00067,gl:G00067,gl:G00089,gl:G00089,reaction,rn:R06038,irreversible,74,70,hsa00601
17,gl:G00071,gl:G00071,gl:G00081,gl:G00081,reaction,rn:R06076,irreversible,90,92,hsa00601
18,gl:G00055,gl:G00055,gl:G00056,gl:G00056,reaction,rn:R06095,irreversible,99,98,hsa00601
19,gl:G00062,gl:G00062,gl:G00063,gl:G00063,reaction,rn:R06075,irreversible,79,80,hsa00601
20,gl:G00050,gl:G00050,gl:G00060,gl:G00060,reaction,rn:R06025,irreversible,102,83,hsa00601
21,gl:G00067,gl:G00067,gl:G00089,gl:G00089,reaction,rn:R06038,irreversible,74,70,hsa00601
22,gl:G00069,gl:G00069,gl:G00084,gl:G00084,reaction,rn:R06039,irreversible,77,76,hsa00601
23,gl:G00071,gl:G00071,gl:G00081,gl:G00081,reaction,rn:R06076,irreversible,90,92,hsa00601
24,gl:G00055,gl:G00055,gl:G00056,gl:G00056,reaction,rn:R06095,irreversible,99,98,hsa00601
25,gl:G00050,gl:G00050,gl:G00060,gl:G00060,reaction,rn:R06025,irreversible,102,83,hsa00601
26,gl:G00089,gl:G00089,gl:G00090,gl:G00090,reaction,rn:R06221,irreversible,70,68,hsa00601
27,gl:G00074,gl:G00074,gl:G00075,gl:G00075,reaction,rn:R06191,irreversible,87,86,hsa00601
28,gl:G00067,gl:G00067,gl:G00089,gl:G00089,reaction,rn:R06038,irreversible,74,70,hsa00601
29,gl:G00084,gl:G00084,gl:G00085,gl:G00085,reaction,rn:R06222,irreversible,76,75,hsa00601
30,gl:G00069,gl:G00069,gl:G00084,gl:G00084,reaction,rn:R06039,irreversible,77,76,hsa00601
31,gl:G00067,gl:G00067,gl:G00076,gl:G00076,reaction,rn:R06230,irreversible,74,97,hsa00601
32,gl:G00067,gl:G00067,gl:G00088,gl:G00088,reaction,rn:R06037,irreversible,74,71,hsa00601
33,gl:G00085,gl:G00085,gl:G00086,gl:G00086,reaction,rn:R06224,irreversible,75,73,hsa00601
34,gl:G00081,gl:G00081,gl:G00082,gl:G00082,reaction,rn:R06227,irreversible,92,91,hsa00601
35,gl:G00071,gl:G00071,gl:G00072,gl:G00072,reaction,rn:R06193,irreversible,90,89,hsa00601
36,gl:G00073,gl:G00073,gl:G00074,gl:G00074,reaction,rn:R06041,irreversible,88,87,hsa00601
37,gl:G00067,gl:G00067,gl:G00068,gl:G00068,reaction,rn:R05974,irreversible,74,96,hsa00601
38,gl:G00071,gl:G00071,gl:G00083,gl:G00083,reaction,rn:R06190,irreversible,90,84,hsa00601
39,gl:G00067,gl:G00067,gl:G00077,gl:G00077,reaction,rn:R06189,irreversible,74,95,hsa00601
40,gl:G00071,gl:G00071,gl:G00081,gl:G00081,reaction,rn:R06076,irreversible,90,92,hsa00601
41,gl:G00062,gl:G00062,gl:G00064,gl:G00064,reaction,rn:R06032,irreversible,79,78,hsa00601
42,gl:G00062,gl:G00062,gl:G00063,gl:G00063,reaction,rn:R06075,irreversible,79,80,hsa00601
43,gl:G00050,gl:G00050,gl:G00062,gl:G00062,reaction,rn:R06026,irreversible,102,79,hsa00601
44,gl:G00050,gl:G00050,gl:G00060,gl:G00060,reaction,rn:R06025,irreversible,102,83,hsa00601
45,gl:G00050,gl:G00050,gl:G00066,gl:G00066,reaction,rn:R05975,irreversible,102,81,hsa00601
46,gl:G00066,gl:G00066,gl:G00067,gl:G00067,reaction,rn:R06033,irreversible,81,74,hsa00601
47,gl:G00055,gl:G00055,gl:G00052,gl:G00052,reaction,rn:R06029,irreversible,99,100,hsa00601
48,gl:G00050,gl:G00050,gl:G00055,gl:G00055,reaction,rn:R06024,irreversible,102,99,hsa00601
49,gl:G00051,gl:G00051,gl:G00052,gl:G00052,reaction,rn:R06027,irreversible,101,100,hsa00601
50,gl:G00092,gl:G00092,gl:G00036,gl:G00036,reaction,rn:R05971,irreversible,94,103,hsa00601
51,gl:G00055,gl:G00055,gl:G00056,gl:G00056,reaction,rn:R06095,irreversible,99,98,hsa00601
52,gl:G00055,gl:G00055,gl:G00054,gl:G00054,reaction,rn:R06187,irreversible,99,104,hsa00601
53,gl:G00067,gl:G00067,gl:G00071,gl:G00071,reaction,rn:R06035,irreversible,74,90,hsa00601
54,gl:G00058,gl:G00058,gl:G00059,gl:G00059,reaction,rn:R06197,irreversible,106,105,hsa00601
55,gl:G00036,gl:G00036,gl:G00050,gl:G00050,reaction,rn:R05977,irreversible,103,102,hsa00601
56,gl:G00057,gl:G00057,gl:G00058,gl:G00058,reaction,rn:R06031,irreversible,67,106,hsa00601
57,gl:G00036,gl:G00036,gl:G00037,gl:G00037,reaction,rn:R06006,irreversible,103,155,hsa00601
58,gl:G00036,gl:G00036,gl:G00037,gl:G00037,reaction,rn:R06006,irreversible,103,155,hsa00601
59,gl:G00036,gl:G00036,gl:G00037,gl:G00037,reaction,rn:R06006,irreversible,103,155,hsa00601
60,gl:G00037,gl:G00037,gl:G00044,gl:G00044,reaction,rn:R06156,irreversible,155,169,hsa00601
61,gl:G00038,gl:G00038,gl:G00039,gl:G00039,reaction,rn:R06170,irreversible,163,168,hsa00601
62,gl:G00044,gl:G00044,gl:G00039,gl:G00039,reaction,rn:R06168,irreversible,169,168,hsa00601
63,gl:G00044,gl:G00044,gl:G00045,gl:G00045,reaction,rn:R06163,irreversible,169,175,hsa00601
64,gl:G00039,gl:G00039,gl:G00040,gl:G00040,reaction,rn:R06164,irreversible,168,174,hsa00601
65,gl:G00044,gl:G00044,gl:G00042,gl:G00042,reaction,rn:R06167,irreversible,169,178,hsa00601
66,gl:G00042,gl:G00042,gl:G00043,gl:G00043,reaction,rn:R06162,irreversible,178,180,hsa00601
67,gl:G00037,gl:G00037,gl:G00046,gl:G00046,reaction,rn:R06155,irreversible,155,184,hsa00601
68,gl:G00037,gl:G00037,gl:G00047,gl:G00047,reaction,rn:R06153,irreversible,155,188,hsa00601
69,gl:G00037,gl:G00037,gl:G00047,gl:G00047,reaction,rn:R06153,irreversible,155,188,hsa00601
70,gl:G00047,gl:G00047,gl:G00048,gl:G00048,reaction,rn:R06165,irreversible,188,190,hsa00601
