,entry1,entry2,link,value,name,pathway
0,332,324,PPrel,+p,phosphorylation,hsa03440
1,324,329,PPrel,---,binding/association,hsa03440
2,329,331,PPrel,---,binding/association,hsa03440
3,324,330,PPrel,---,binding/association,hsa03440
4,324,325,PPrel,---,binding/association,hsa03440
5,70,69,PPrel,---,binding/association,hsa03440
6,70,102,PPrel,,,hsa03440
7,70,325,PPrel,---,binding/association,hsa03440
8,324,326,PPrel,---,binding/association,hsa03440
9,324,112,PPrel,,,hsa03440
10,324,67,PPrel,,,hsa03440
11,326,112,PPrel,---,binding/association,hsa03440
12,112,67,PPrel,---,binding/association,hsa03440
13,336,335,PPrel,---,binding/association,hsa03440
14,336,337,PPrel,---,binding/association,hsa03440
15,336,328,PPrel,---,binding/association,hsa03440
16,336,327,PPrel,,,hsa03440
17,324,328,PPrel,---,binding/association,hsa03440
18,321,112,PPrel,--|,inhibition,hsa03440
19,325,69,PPrel,---,binding/association,hsa03440
