,entry1,entry2,link,value,name,pathway
0,116,117,PPrel,-->,activation,hsa04658
1,117,197,PPrel,-->,activation,hsa04658
2,117,198,PPrel,-->,activation,hsa04658
3,63,64,PPrel,-->,activation,hsa04658
4,64,65,PPrel,-->,activation,hsa04658
5,66,67,PPrel,-->,activation,hsa04658
6,67,68,PPrel,-->,activation,hsa04658
7,64,134,PPrel,---,binding/association,hsa04658
8,67,132,PPrel,---,binding/association,hsa04658
9,67,133,PPrel,---,binding/association,hsa04658
10,197,78,GErel,-->,expression,hsa04658
11,198,7,GErel,-->,expression,hsa04658
12,65,78,GErel,-->,expression,hsa04658
13,65,7,GErel,-->,expression,hsa04658
14,65,79,GErel,-->,expression,hsa04658
15,68,78,GErel,-->,expression,hsa04658
16,68,7,GErel,-->,expression,hsa04658
17,68,79,GErel,-->,expression,hsa04658
18,128,7,GErel,-->,expression,hsa04658
19,128,79,GErel,-->,expression,hsa04658
20,128,77,GErel,--|,repression,hsa04658
21,128,90,GErel,--|,repression,hsa04658
22,128,146,PPrel,---,binding/association,hsa04658
23,131,21,PPrel,-->,activation,hsa04658
24,199,15,PPrel,---,binding/association,hsa04658
25,58,59,PPrel,---,binding/association,hsa04658
26,59,15,PPrel,-->,activation,hsa04658
27,15,45,PPrel,-->,activation,hsa04658
28,45,52,PPrel,-->,activation,hsa04658
29,52,53,PCrel,-->,activation,hsa04658
30,52,6,PCrel,-->,activation,hsa04658
31,6,12,PCrel,-->,activation,hsa04658
32,40,14,PCrel,-->,activation,hsa04658
33,10,9,PPrel,-+-,dissociation,hsa04658
34,83,84,PPrel,-->,activation,hsa04658
35,69,70,PPrel,-->,activation,hsa04658
36,84,94,PPrel,-->,activation,hsa04658
37,70,71,PPrel,-->,activation,hsa04658
38,84,135,PPrel,---,binding/association,hsa04658
39,70,136,PPrel,---,binding/association,hsa04658
40,13,78,GErel,-->,expression,hsa04658
41,13,7,GErel,-->,expression,hsa04658
42,13,79,GErel,-->,expression,hsa04658
43,13,77,GErel,-->,expression,hsa04658
44,13,88,GErel,-->,expression,hsa04658
45,13,89,GErel,-->,expression,hsa04658
46,13,90,GErel,-->,expression,hsa04658
47,13,91,GErel,-->,expression,hsa04658
48,13,8,GErel,-->,expression,hsa04658
49,13,80,GErel,-->,expression,hsa04658
50,10,78,GErel,-->,expression,hsa04658
51,10,7,GErel,-->,expression,hsa04658
52,10,79,GErel,-->,expression,hsa04658
53,10,77,GErel,-->,expression,hsa04658
54,10,88,GErel,-->,expression,hsa04658
55,10,89,GErel,-->,expression,hsa04658
56,10,90,GErel,-->,expression,hsa04658
57,10,91,GErel,-->,expression,hsa04658
58,10,8,GErel,-->,expression,hsa04658
59,10,80,GErel,-->,expression,hsa04658
60,46,78,GErel,-->,expression,hsa04658
61,46,7,GErel,-->,expression,hsa04658
62,46,79,GErel,-->,expression,hsa04658
63,46,77,GErel,-->,expression,hsa04658
64,46,88,GErel,-->,expression,hsa04658
65,46,89,GErel,-->,expression,hsa04658
66,46,90,GErel,-->,expression,hsa04658
67,46,91,GErel,-->,expression,hsa04658
68,46,8,GErel,-->,expression,hsa04658
69,46,80,GErel,-->,expression,hsa04658
70,44,78,GErel,-->,expression,hsa04658
71,44,7,GErel,-->,expression,hsa04658
72,44,79,GErel,-->,expression,hsa04658
73,44,77,GErel,-->,expression,hsa04658
74,44,88,GErel,-->,expression,hsa04658
75,44,89,GErel,-->,expression,hsa04658
76,44,90,GErel,-->,expression,hsa04658
77,44,91,GErel,-->,expression,hsa04658
78,44,8,GErel,-->,expression,hsa04658
79,44,80,GErel,-->,expression,hsa04658
80,94,77,GErel,-->,expression,hsa04658
81,94,88,GErel,-->,expression,hsa04658
82,94,89,GErel,-->,expression,hsa04658
83,94,90,GErel,-->,expression,hsa04658
84,94,91,GErel,-->,expression,hsa04658
85,71,77,GErel,-->,expression,hsa04658
86,71,88,GErel,-->,expression,hsa04658
87,71,89,GErel,-->,expression,hsa04658
88,71,90,GErel,-->,expression,hsa04658
89,71,91,GErel,-->,expression,hsa04658
90,92,77,GErel,-->,expression,hsa04658
91,92,88,GErel,-->,expression,hsa04658
92,92,89,GErel,-->,expression,hsa04658
93,92,90,GErel,-->,expression,hsa04658
94,92,91,GErel,-->,expression,hsa04658
95,92,8,GErel,-->,expression,hsa04658
96,92,80,GErel,-->,expression,hsa04658
97,92,96,GErel,-->,expression,hsa04658
98,92,128,PPrel,--|,inhibition,hsa04658
99,98,88,GErel,-->,expression,hsa04658
100,98,89,GErel,-->,expression,hsa04658
101,98,90,GErel,-->,expression,hsa04658
102,102,103,PPrel,-->,activation,hsa04658
103,103,200,PPrel,-->,activation,hsa04658
104,200,77,GErel,-->,expression,hsa04658
105,200,90,GErel,-->,expression,hsa04658
106,92,79,GErel,--|,repression,hsa04658
107,14,13,PPrel,-->,activation,hsa04658
108,14,13,PPrel,-p,dephosphorylation,hsa04658
109,11,9,PPrel,-->,activation,hsa04658
110,11,9,PPrel,+p,phosphorylation,hsa04658
111,32,46,PPrel,-->,activation,hsa04658
112,32,46,PPrel,+p,phosphorylation,hsa04658
113,36,44,PPrel,-->,activation,hsa04658
114,36,44,PPrel,+p,phosphorylation,hsa04658
115,43,44,PPrel,-->,activation,hsa04658
116,43,44,PPrel,+p,phosphorylation,hsa04658
117,12,11,PPrel,-->,activation,hsa04658
118,12,11,PPrel,..>,indirect effect,hsa04658
