,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00078,cpd:C00078,cpd:C02700,cpd:C02700,reaction,rn:R00678,irreversible,184,177,hsa00380
1,cpd:C00078,cpd:C00078,cpd:C00331,cpd:C00331,reaction,rn:R00677,irreversible,184,276,hsa00380
2,cpd:C01598,cpd:C01598,cpd:C05642,cpd:C05642,reaction,rn:R03628,irreversible,209,211,hsa00380
3,cpd:C01598,cpd:C01598,cpd:C05643,cpd:C05643,reaction,rn:R03629,irreversible,209,210,hsa00380
4,cpd:C00978,cpd:C00978,cpd:C01598,cpd:C01598,reaction,rn:R03130,irreversible,208,209,hsa00380
5,cpd:C00780,cpd:C00780,cpd:C00978,cpd:C00978,reaction,rn:R02911,irreversible,203,208,hsa00380
6,cpd:C00780,cpd:C00780,cpd:C05647,cpd:C05647,reaction,rn:R02909,irreversible,203,207,hsa00380
7,cpd:C05635,cpd:C05635,cpd:C05660,cpd:C05660,reaction,rn:R04905,irreversible,205,217,hsa00380
8,cpd:C05638,cpd:C05638,cpd:C05639,cpd:C05639,reaction,rn:R04908,irreversible,160,158,hsa00380
9,cpd:C05651,cpd:C05651,cpd:C05638,cpd:C05638,reaction,rn:R04909,irreversible,161,160,hsa00380
10,cpd:C00643,cpd:C00643,cpd:C00780,cpd:C00780,reaction,rn:R02701,irreversible,183,203,hsa00380
11,cpd:C00643,cpd:C00643,cpd:C05648,cpd:C05648,reaction,rn:R02702,irreversible,183,162,hsa00380
12,cpd:C02700,cpd:C02700,cpd:C00328,cpd:C00328,reaction,rn:R01959,irreversible,177,176,hsa00380
13,cpd:C00332,cpd:C00332,cpd:C00024,cpd:C00024,reaction,rn:R00238,irreversible,185,173,hsa00380
14,cpd:C01144,cpd:C01144,cpd:C00332,cpd:C00332,reaction,rn:R01975,irreversible,186,185,hsa00380
15,cpd:C00877,cpd:C00877,cpd:C01144,cpd:C01144,reaction,rn:R03026,irreversible,187,186,hsa00380
16,cpd:C00527,cpd:C00527,cpd:C00877,cpd:C00877,reaction,rn:R02488,irreversible,188,187,hsa00380
17,cpd:C00322,cpd:C00322,cpd:C00527,cpd:C00527,reaction,rn:R01933,irreversible,189,188,hsa00380
18,cpd:C03824,cpd:C03824,cpd:C02220,cpd:C02220,reaction,rn:R03889,irreversible,191,190,hsa00380
19,cpd:C04409,cpd:C04409,cpd:C03824,cpd:C03824,reaction,rn:R04323,irreversible,193,191,hsa00380
20,cpd:C00632,cpd:C00632,cpd:C04409,cpd:C04409,reaction,rn:R02665,irreversible,194,193,hsa00380
21,cpd:C02700,cpd:C02700,cpd:C05653,cpd:C05653,reaction,rn:R03936,irreversible,177,225,hsa00380
22,cpd:C00328,cpd:C00328,cpd:C03227,cpd:C03227,reaction,rn:R01960,irreversible,176,199,hsa00380
23,cpd:C00328,cpd:C00328,cpd:C00108,cpd:C00108,reaction,rn:R00987,irreversible,176,223,hsa00380
24,cpd:C05653,cpd:C05653,cpd:C00108,cpd:C00108,reaction,rn:R00988,irreversible,225,223,hsa00380
25,cpd:C03227,cpd:C03227,cpd:C00632,cpd:C00632,reaction,rn:R02668,irreversible,199,194,hsa00380
26,cpd:C00078,cpd:C00078,cpd:C02700,cpd:C02700,reaction,rn:R00678,irreversible,184,177,hsa00380
27,cpd:C00078,cpd:C00078,cpd:C00643,cpd:C00643,reaction,rn:R01814,irreversible,184,183,hsa00380
28,cpd:C00632,cpd:C00632,cpd:C05640,cpd:C05640,reaction,rn:R02670,irreversible,194,202,hsa00380
29,cpd:C03227,cpd:C03227,cpd:C05645,cpd:C05645,reaction,rn:R04171,irreversible,199,196,hsa00380
30,cpd:C00328,cpd:C00328,cpd:C01252,cpd:C01252,reaction,rn:R01956,irreversible,176,175,hsa00380
31,cpd:C05636,cpd:C05636,cpd:C05637,cpd:C05637,reaction,rn:R04907,irreversible,198,197,hsa00380
32,cpd:C00078,cpd:C00078,cpd:C00398,cpd:C00398,reaction,rn:R00685,irreversible,184,216,hsa00380
33,cpd:C00780,cpd:C00780,cpd:C05634,cpd:C05634,reaction,rn:R02908,irreversible,203,204,hsa00380
34,cpd:C00637,cpd:C00637,cpd:C00954,cpd:C00954,reaction,rn:R02678,irreversible,215,214,hsa00380
35,cpd:C05648,cpd:C05648,cpd:C05651,cpd:C05651,reaction,rn:R04911,irreversible,162,161,hsa00380
36,cpd:C05634,cpd:C05634,cpd:C05635,cpd:C05635,reaction,rn:R04903,irreversible,204,205,hsa00380
37,cpd:C05634,cpd:C05634,cpd:C05635,cpd:C05635,reaction,rn:R04904,irreversible,204,205,hsa00380
38,cpd:C00398,cpd:C00398,cpd:C00637,cpd:C00637,reaction,rn:R02173,irreversible,216,215,hsa00380
39,cpd:C00398,cpd:C00398,cpd:C00637,cpd:C00637,reaction,rn:R02173,irreversible,216,215,hsa00380
40,cpd:C00780,cpd:C00780,cpd:C06212,cpd:C06212,reaction,rn:R02910,irreversible,203,226,hsa00380
41,cpd:C00398,cpd:C00398,cpd:C06213,cpd:C06213,reaction,rn:R02174,irreversible,216,227,hsa00380
42,cpd:C00078,cpd:C00078,cpd:C00398,cpd:C00398,reaction,rn:R00685,irreversible,184,216,hsa00380
