,entry1,entry2,link,value,name,pathway
0,37,188,PPrel,-->,activation,hsa04657
1,188,70,PPrel,-->,activation,hsa04657
2,70,71,PPrel,-->,activation,hsa04657
3,71,72,PPrel,-->,activation,hsa04657
4,188,189,PPrel,-->,activation,hsa04657
5,48,40,PPrel,-->,activation,hsa04657
6,48,55,PPrel,-->,activation,hsa04657
7,40,190,PPrel,-->,activation,hsa04657
8,41,190,PPrel,-->,activation,hsa04657
9,16,191,PPrel,-->,activation,hsa04657
10,63,34,PPrel,-->,activation,hsa04657
11,16,64,PPrel,-->,activation,hsa04657
12,49,192,PPrel,-->,activation,hsa04657
13,192,60,PPrel,-->,activation,hsa04657
14,42,193,PPrel,-->,activation,hsa04657
15,193,194,PPrel,-->,activation,hsa04657
16,45,196,PPrel,-->,activation,hsa04657
17,196,195,PPrel,-->,activation,hsa04657
18,78,110,GErel,-->,expression,hsa04657
19,78,111,GErel,-->,expression,hsa04657
20,78,112,GErel,-->,expression,hsa04657
21,78,113,GErel,-->,expression,hsa04657
22,78,146,GErel,-->,expression,hsa04657
23,79,110,GErel,-->,expression,hsa04657
24,79,111,GErel,-->,expression,hsa04657
25,79,112,GErel,-->,expression,hsa04657
26,79,113,GErel,-->,expression,hsa04657
27,79,146,GErel,-->,expression,hsa04657
28,33,102,GErel,-->,expression,hsa04657
29,33,152,GErel,-->,expression,hsa04657
30,33,153,GErel,-->,expression,hsa04657
31,33,144,GErel,-->,expression,hsa04657
32,33,154,GErel,-->,expression,hsa04657
33,33,103,GErel,-->,expression,hsa04657
34,33,104,GErel,-->,expression,hsa04657
35,33,105,GErel,-->,expression,hsa04657
36,33,17,GErel,-->,expression,hsa04657
37,33,151,GErel,-->,expression,hsa04657
38,33,150,GErel,-->,expression,hsa04657
39,33,155,GErel,-->,expression,hsa04657
40,33,145,GErel,-->,expression,hsa04657
41,33,106,GErel,-->,expression,hsa04657
42,33,107,GErel,-->,expression,hsa04657
43,33,156,GErel,-->,expression,hsa04657
44,33,157,GErel,-->,expression,hsa04657
45,33,158,GErel,-->,expression,hsa04657
46,33,159,GErel,-->,expression,hsa04657
47,33,149,GErel,-->,expression,hsa04657
48,33,147,GErel,-->,expression,hsa04657
49,33,148,GErel,-->,expression,hsa04657
50,33,108,GErel,-->,expression,hsa04657
51,33,109,GErel,-->,expression,hsa04657
52,34,102,GErel,-->,expression,hsa04657
53,34,152,GErel,-->,expression,hsa04657
54,34,153,GErel,-->,expression,hsa04657
55,34,144,GErel,-->,expression,hsa04657
56,34,154,GErel,-->,expression,hsa04657
57,34,103,GErel,-->,expression,hsa04657
58,34,104,GErel,-->,expression,hsa04657
59,34,105,GErel,-->,expression,hsa04657
60,34,17,GErel,-->,expression,hsa04657
61,34,151,GErel,-->,expression,hsa04657
62,34,150,GErel,-->,expression,hsa04657
63,34,155,GErel,-->,expression,hsa04657
64,34,145,GErel,-->,expression,hsa04657
65,34,106,GErel,-->,expression,hsa04657
66,34,107,GErel,-->,expression,hsa04657
67,34,156,GErel,-->,expression,hsa04657
68,34,157,GErel,-->,expression,hsa04657
69,34,158,GErel,-->,expression,hsa04657
70,34,159,GErel,-->,expression,hsa04657
71,34,149,GErel,-->,expression,hsa04657
72,34,147,GErel,-->,expression,hsa04657
73,34,148,GErel,-->,expression,hsa04657
74,34,108,GErel,-->,expression,hsa04657
75,34,109,GErel,-->,expression,hsa04657
76,64,102,GErel,-->,expression,hsa04657
77,64,152,GErel,-->,expression,hsa04657
78,64,153,GErel,-->,expression,hsa04657
79,64,144,GErel,-->,expression,hsa04657
80,64,154,GErel,-->,expression,hsa04657
81,64,103,GErel,-->,expression,hsa04657
82,64,104,GErel,-->,expression,hsa04657
83,64,105,GErel,-->,expression,hsa04657
84,64,17,GErel,-->,expression,hsa04657
85,64,151,GErel,-->,expression,hsa04657
86,64,150,GErel,-->,expression,hsa04657
87,64,155,GErel,-->,expression,hsa04657
88,64,145,GErel,-->,expression,hsa04657
89,64,106,GErel,-->,expression,hsa04657
90,64,107,GErel,-->,expression,hsa04657
91,64,156,GErel,-->,expression,hsa04657
92,64,157,GErel,-->,expression,hsa04657
93,64,158,GErel,-->,expression,hsa04657
94,64,159,GErel,-->,expression,hsa04657
95,64,149,GErel,-->,expression,hsa04657
96,64,147,GErel,-->,expression,hsa04657
97,64,148,GErel,-->,expression,hsa04657
98,64,108,GErel,-->,expression,hsa04657
99,64,109,GErel,-->,expression,hsa04657
100,82,167,GErel,-->,expression,hsa04657
101,82,166,GErel,-->,expression,hsa04657
102,82,170,GErel,-->,expression,hsa04657
103,82,171,GErel,-->,expression,hsa04657
104,83,167,GErel,-->,expression,hsa04657
105,83,166,GErel,-->,expression,hsa04657
106,83,170,GErel,-->,expression,hsa04657
107,83,171,GErel,-->,expression,hsa04657
108,182,169,GErel,-->,expression,hsa04657
109,182,168,GErel,-->,expression,hsa04657
110,183,169,GErel,-->,expression,hsa04657
111,183,168,GErel,-->,expression,hsa04657
112,198,16,PPrel,--|,inhibition,hsa04657
113,162,49,PPrel,--|,inhibition,hsa04657
114,139,16,PPrel,--|,inhibition,hsa04657
115,139,192,PPrel,--|,inhibition,hsa04657
116,192,61,PPrel,--|,inhibition,hsa04657
117,33,20,PPrel,-+-,dissociation,hsa04657
118,54,190,PPrel,--|,inhibition,hsa04657
119,198,190,PPrel,---,binding/association,hsa04657
120,190,49,PPrel,---,binding/association,hsa04657
121,194,82,PPrel,-->,activation,hsa04657
122,194,82,PPrel,..>,indirect effect,hsa04657
123,194,83,PPrel,-->,activation,hsa04657
124,194,83,PPrel,..>,indirect effect,hsa04657
125,195,182,PPrel,-->,activation,hsa04657
126,195,182,PPrel,..>,indirect effect,hsa04657
127,195,183,PPrel,-->,activation,hsa04657
128,195,183,PPrel,..>,indirect effect,hsa04657
129,189,78,PPrel,-->,activation,hsa04657
130,189,78,PPrel,..>,indirect effect,hsa04657
131,189,79,PPrel,-->,activation,hsa04657
132,189,79,PPrel,..>,indirect effect,hsa04657
133,191,197,PPrel,-->,activation,hsa04657
134,191,197,PPrel,+p,phosphorylation,hsa04657
135,197,20,PPrel,-->,activation,hsa04657
136,197,20,PPrel,+p,phosphorylation,hsa04657
137,62,49,PPrel,-->,activation,hsa04657
138,62,49,PPrel,+p,phosphorylation,hsa04657
139,124,49,PPrel,--|,inhibition,hsa04657
140,124,49,PPrel,+p,phosphorylation,hsa04657
141,90,64,PPrel,--|,inhibition,hsa04657
142,90,64,PPrel,+p,phosphorylation,hsa04657
143,89,64,PPrel,--|,inhibition,hsa04657
144,89,64,PPrel,+p,phosphorylation,hsa04657
145,190,90,PPrel,-->,activation,hsa04657
146,190,90,PPrel,..>,indirect effect,hsa04657
147,190,89,PPrel,-->,activation,hsa04657
148,190,89,PPrel,..>,indirect effect,hsa04657
149,49,16,PPrel,-->,activation,hsa04657
150,49,16,PPrel,+u,ubiquitination,hsa04657
151,16,63,PPrel,-->,activation,hsa04657
152,16,63,PPrel,..>,indirect effect,hsa04657
