,entry1,entry2,link,value,name,pathway
0,282,279,ECrel,116,compound,hsa00860
1,278,279,ECrel,64,compound,hsa00860
2,275,278,ECrel,93,compound,hsa00860
3,274,275,ECrel,95,compound,hsa00860
4,75,274,ECrel,101,compound,hsa00860
5,273,75,ECrel,102,compound,hsa00860
6,267,268,ECrel,65,compound,hsa00860
7,319,267,ECrel,41,compound,hsa00860
8,262,268,ECrel,65,compound,hsa00860
9,267,262,ECrel,65,compound,hsa00860
10,330,241,ECrel,107,compound,hsa00860
11,241,239,ECrel,110,compound,hsa00860
12,238,239,ECrel,68,compound,hsa00860
13,270,268,ECrel,103,compound,hsa00860
14,284,9,maplink,89,compound,hsa00860
15,282,74,maplink,42,compound,hsa00860
16,273,268,ECrel,331,compound,hsa00860
17,414,418,ECrel,63,compound,hsa00860
18,274,414,ECrel,101,compound,hsa00860
19,75,414,ECrel,101,compound,hsa00860
20,270,418,ECrel,103,compound,hsa00860
21,418,268,ECrel,103,compound,hsa00860
22,268,330,ECrel,65,compound,hsa00860
23,330,267,ECrel,65,compound,hsa00860
24,262,330,ECrel,65,compound,hsa00860
25,270,330,ECrel,103,compound,hsa00860
26,418,330,ECrel,103,compound,hsa00860
27,268,330,ECrel,103,compound,hsa00860
