,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00152,cpd:C00152,cpd:C03402,cpd:C03402,reaction,rn:R03648,irreversible,144,145,hsa00970
1,cpd:C00135,cpd:C00135,cpd:C02988,cpd:C02988,reaction,rn:R03655,irreversible,142,143,hsa00970
2,cpd:C00079,cpd:C00079,cpd:C03511,cpd:C03511,reaction,rn:R03660,irreversible,140,141,hsa00970
3,cpd:C00062,cpd:C00062,cpd:C02163,cpd:C02163,reaction,rn:R03646,irreversible,138,139,hsa00970
4,cpd:C00064,cpd:C00064,cpd:C02282,cpd:C02282,reaction,rn:R03652,irreversible,136,137,hsa00970
5,cpd:C00097,cpd:C00097,cpd:C03125,cpd:C03125,reaction,rn:R03650,irreversible,132,133,hsa00970
6,cpd:C00037,cpd:C00037,cpd:C02412,cpd:C02412,reaction,rn:R03654,irreversible,128,129,hsa00970
7,cpd:C00049,cpd:C00049,cpd:C02984,cpd:C02984,reaction,rn:R05577,irreversible,126,127,hsa00970
8,cpd:C00065,cpd:C00065,cpd:C02553,cpd:C02553,reaction,rn:R03662,irreversible,124,125,hsa00970
9,cpd:C00073,cpd:C00073,cpd:C02430,cpd:C02430,reaction,rn:R03659,irreversible,119,120,hsa00970
10,cpd:C00183,cpd:C00183,cpd:C02554,cpd:C02554,reaction,rn:R03665,irreversible,117,118,hsa00970
11,cpd:C00041,cpd:C00041,cpd:C00886,cpd:C00886,reaction,rn:R03038,irreversible,115,116,hsa00970
12,cpd:C00047,cpd:C00047,cpd:C01931,cpd:C01931,reaction,rn:R03658,irreversible,113,114,hsa00970
13,cpd:C00407,cpd:C00407,cpd:C03127,cpd:C03127,reaction,rn:R03656,irreversible,111,112,hsa00970
14,cpd:C00123,cpd:C00123,cpd:C02047,cpd:C02047,reaction,rn:R03657,irreversible,109,110,hsa00970
15,cpd:C00188,cpd:C00188,cpd:C02992,cpd:C02992,reaction,rn:R03663,irreversible,108,103,hsa00970
16,cpd:C00078,cpd:C00078,cpd:C03512,cpd:C03512,reaction,rn:R03664,irreversible,105,106,hsa00970
17,cpd:C02430,cpd:C02430,cpd:C00101,cpd:C00101,reaction,rn:R03940,irreversible,120,122,hsa00970
18,cpd:C02430,cpd:C02430,cpd:C03294,cpd:C03294,reaction,rn:R03940,irreversible,120,123,hsa00970
19,cpd:C00234,cpd:C00234,cpd:C00101,cpd:C00101,reaction,rn:R03940,irreversible,121,122,hsa00970
20,cpd:C00234,cpd:C00234,cpd:C03294,cpd:C03294,reaction,rn:R03940,irreversible,121,123,hsa00970
21,cpd:C00082,cpd:C00082,cpd:C02839,cpd:C02839,reaction,rn:R02918,irreversible,107,104,hsa00970
22,cpd:C00148,cpd:C00148,cpd:C02702,cpd:C02702,reaction,rn:R03661,irreversible,130,131,hsa00970
23,cpd:C00025,cpd:C00025,cpd:C02987,cpd:C02987,reaction,rn:R05578,irreversible,134,135,hsa00970
24,cpd:C02282,cpd:C02282,cpd:C06112,cpd:C06112,reaction,rn:R03905,irreversible,137,149,hsa00970
25,cpd:C03402,cpd:C03402,cpd:C06113,cpd:C06113,reaction,rn:R04212,irreversible,145,7,hsa00970
26,cpd:C00065,cpd:C00065,cpd:C06481,cpd:C06481,reaction,rn:R08218,irreversible,124,157,hsa00970
27,cpd:C06481,cpd:C06481,cpd:C16638,cpd:C16638,reaction,rn:R08223,irreversible,157,158,hsa00970
28,cpd:C16638,cpd:C16638,cpd:C06482,cpd:C06482,reaction,rn:R08224,irreversible,158,161,hsa00970
