,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00024,cpd:C00024,cpd:C00332,cpd:C00332,reaction,rn:R00238,reversible,198,130,hsa00071
1,cpd:C00136,cpd:C00136,cpd:C00877,cpd:C00877,reaction,rn:R01175,irreversible,131,129,hsa00071
2,cpd:C01144,cpd:C01144,cpd:C00332,cpd:C00332,reaction,rn:R01975,reversible,128,130,hsa00071
3,cpd:C01144,cpd:C01144,cpd:C00877,cpd:C00877,reaction,rn:R03026,reversible,128,129,hsa00071
4,cpd:C00136,cpd:C00136,cpd:C00877,cpd:C00877,reaction,rn:R01175,irreversible,131,129,hsa00071
5,cpd:C05280,cpd:C05280,cpd:C05279,cpd:C05279,reaction,rn:R04756,reversible,126,139,hsa00071
6,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R01177,reversible,198,135,hsa00071
7,cpd:C00024,cpd:C00024,cpd:C05269,cpd:C05269,reaction,rn:R01177,reversible,198,133,hsa00071
8,cpd:C00136,cpd:C00136,cpd:C00010,cpd:C00010,reaction,rn:R01177,reversible,131,135,hsa00071
9,cpd:C00136,cpd:C00136,cpd:C05269,cpd:C05269,reaction,rn:R01177,reversible,131,133,hsa00071
10,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R01177,reversible,198,135,hsa00071
11,cpd:C00024,cpd:C00024,cpd:C05269,cpd:C05269,reaction,rn:R01177,reversible,198,133,hsa00071
12,cpd:C00136,cpd:C00136,cpd:C00010,cpd:C00010,reaction,rn:R01177,reversible,131,135,hsa00071
13,cpd:C00136,cpd:C00136,cpd:C05269,cpd:C05269,reaction,rn:R01177,reversible,131,133,hsa00071
14,cpd:C05268,cpd:C05268,cpd:C05269,cpd:C05269,reaction,rn:R04748,reversible,136,133,hsa00071
15,cpd:C05268,cpd:C05268,cpd:C05271,cpd:C05271,reaction,rn:R04749,reversible,136,134,hsa00071
16,cpd:C05270,cpd:C05270,cpd:C05271,cpd:C05271,reaction,rn:R04751,irreversible,137,134,hsa00071
17,cpd:C05270,cpd:C05270,cpd:C05271,cpd:C05271,reaction,rn:R04751,irreversible,137,134,hsa00071
18,cpd:C05268,cpd:C05268,cpd:C05269,cpd:C05269,reaction,rn:R04748,reversible,136,133,hsa00071
19,cpd:C05270,cpd:C05270,cpd:C05271,cpd:C05271,reaction,rn:R04751,irreversible,137,134,hsa00071
20,cpd:C00024,cpd:C00024,cpd:C05267,cpd:C05267,reaction,rn:R04747,reversible,198,142,hsa00071
21,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R04747,reversible,198,141,hsa00071
22,cpd:C05270,cpd:C05270,cpd:C05267,cpd:C05267,reaction,rn:R04747,reversible,137,142,hsa00071
23,cpd:C05270,cpd:C05270,cpd:C00010,cpd:C00010,reaction,rn:R04747,reversible,137,141,hsa00071
24,cpd:C05266,cpd:C05266,cpd:C05267,cpd:C05267,reaction,rn:R04745,reversible,143,142,hsa00071
25,cpd:C05266,cpd:C05266,cpd:C05276,cpd:C05276,reaction,rn:R04746,reversible,143,144,hsa00071
26,cpd:C01944,cpd:C01944,cpd:C05276,cpd:C05276,reaction,rn:R03777,irreversible,145,144,hsa00071
27,cpd:C05266,cpd:C05266,cpd:C05267,cpd:C05267,reaction,rn:R04745,reversible,143,142,hsa00071
28,cpd:C01944,cpd:C01944,cpd:C05276,cpd:C05276,reaction,rn:R03777,irreversible,145,144,hsa00071
29,cpd:C00024,cpd:C00024,cpd:C05265,cpd:C05265,reaction,rn:R03778,reversible,198,152,hsa00071
30,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R03778,reversible,198,151,hsa00071
31,cpd:C01944,cpd:C01944,cpd:C05265,cpd:C05265,reaction,rn:R03778,reversible,145,152,hsa00071
32,cpd:C01944,cpd:C01944,cpd:C00010,cpd:C00010,reaction,rn:R03778,reversible,145,151,hsa00071
33,cpd:C05264,cpd:C05264,cpd:C05265,cpd:C05265,reaction,rn:R04743,reversible,150,152,hsa00071
34,cpd:C05264,cpd:C05264,cpd:C05275,cpd:C05275,reaction,rn:R04744,reversible,150,148,hsa00071
35,cpd:C05274,cpd:C05274,cpd:C05275,cpd:C05275,reaction,rn:R04754,irreversible,149,148,hsa00071
36,cpd:C05274,cpd:C05274,cpd:C05275,cpd:C05275,reaction,rn:R04754,irreversible,149,148,hsa00071
37,cpd:C05264,cpd:C05264,cpd:C05265,cpd:C05265,reaction,rn:R04743,reversible,150,152,hsa00071
38,cpd:C00024,cpd:C00024,cpd:C05263,cpd:C05263,reaction,rn:R04742,reversible,198,158,hsa00071
39,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R04742,reversible,198,157,hsa00071
40,cpd:C05274,cpd:C05274,cpd:C05263,cpd:C05263,reaction,rn:R04742,reversible,149,158,hsa00071
41,cpd:C05274,cpd:C05274,cpd:C00010,cpd:C00010,reaction,rn:R04742,reversible,149,157,hsa00071
42,cpd:C05262,cpd:C05262,cpd:C05263,cpd:C05263,reaction,rn:R04741,reversible,155,158,hsa00071
43,cpd:C05262,cpd:C05262,cpd:C03221,cpd:C03221,reaction,rn:R04170,reversible,155,159,hsa00071
44,cpd:C01832,cpd:C01832,cpd:C03221,cpd:C03221,reaction,rn:R03857,irreversible,156,159,hsa00071
45,cpd:C00226,cpd:C00226,cpd:C00071,cpd:C00071,reaction,rn:R00623,reversible,154,160,hsa00071
46,cpd:C00527,cpd:C00527,cpd:C00877,cpd:C00877,reaction,rn:R02487,irreversible,167,129,hsa00071
47,cpd:C05262,cpd:C05262,cpd:C05263,cpd:C05263,reaction,rn:R04741,reversible,155,158,hsa00071
48,cpd:C01832,cpd:C01832,cpd:C03221,cpd:C03221,reaction,rn:R03857,irreversible,156,159,hsa00071
49,cpd:C00024,cpd:C00024,cpd:C05261,cpd:C05261,reaction,rn:R03858,reversible,198,164,hsa00071
50,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R03858,reversible,198,161,hsa00071
51,cpd:C01832,cpd:C01832,cpd:C05261,cpd:C05261,reaction,rn:R03858,reversible,156,164,hsa00071
52,cpd:C01832,cpd:C01832,cpd:C00010,cpd:C00010,reaction,rn:R03858,reversible,156,161,hsa00071
53,cpd:C05260,cpd:C05260,cpd:C05273,cpd:C05273,reaction,rn:R04740,reversible,162,165,hsa00071
54,cpd:C02593,cpd:C02593,cpd:C05273,cpd:C05273,reaction,rn:R03990,irreversible,163,165,hsa00071
55,cpd:C05260,cpd:C05260,cpd:C05261,cpd:C05261,reaction,rn:R04739,reversible,162,164,hsa00071
56,cpd:C00071,cpd:C00071,cpd:C00162,cpd:C00162,reaction,rn:R00631,reversible,160,166,hsa00071
57,cpd:C05260,cpd:C05260,cpd:C05261,cpd:C05261,reaction,rn:R04739,reversible,162,164,hsa00071
58,cpd:C02593,cpd:C02593,cpd:C05273,cpd:C05273,reaction,rn:R03990,irreversible,163,165,hsa00071
59,cpd:C00162,cpd:C00162,cpd:C03547,cpd:C03547,reaction,rn:R01348,irreversible,166,175,hsa00071
60,cpd:C00024,cpd:C00024,cpd:C05259,cpd:C05259,reaction,rn:R03991,reversible,198,169,hsa00071
61,cpd:C00024,cpd:C00024,cpd:C00010,cpd:C00010,reaction,rn:R03991,reversible,198,168,hsa00071
62,cpd:C02593,cpd:C02593,cpd:C05259,cpd:C05259,reaction,rn:R03991,reversible,163,169,hsa00071
63,cpd:C02593,cpd:C02593,cpd:C00010,cpd:C00010,reaction,rn:R03991,reversible,163,168,hsa00071
64,cpd:C05258,cpd:C05258,cpd:C05259,cpd:C05259,reaction,rn:R04737,reversible,170,169,hsa00071
65,cpd:C05258,cpd:C05258,cpd:C05272,cpd:C05272,reaction,rn:R04738,reversible,170,171,hsa00071
66,cpd:C00154,cpd:C00154,cpd:C05272,cpd:C05272,reaction,rn:R01279,irreversible,209,171,hsa00071
