,entry1,entry2,link,value,name,pathway
0,25,26,PPrel,-->,activation,hsa04668
1,26,27,PPrel,-->,activation,hsa04668
2,28,33,PPrel,-->,activation,hsa04668
3,33,35,PPrel,+p,phosphorylation,hsa04668
4,35,41,PPrel,+p,phosphorylation,hsa04668
5,41,63,PPrel,..>,indirect effect,hsa04668
6,33,36,PPrel,+p,phosphorylation,hsa04668
7,36,39,PPrel,+p,phosphorylation,hsa04668
8,39,61,PPrel,-->,activation,hsa04668
9,33,44,PPrel,+p,phosphorylation,hsa04668
10,50,35,PPrel,-->,activation,hsa04668
11,50,51,PPrel,+p,phosphorylation,hsa04668
12,51,55,PPrel,+p,phosphorylation,hsa04668
13,39,57,PPrel,..>,indirect effect,hsa04668
14,55,57,PPrel,..>,indirect effect,hsa04668
15,57,59,PPrel,-->,activation,hsa04668
16,28,178,PPrel,-->,activation,hsa04668
17,178,154,PPrel,+p,phosphorylation,hsa04668
18,44,46,PPrel,+p,phosphorylation,hsa04668
19,46,47,PPrel,-+-,dissociation,hsa04668
20,29,43,PPrel,-->,activation,hsa04668
21,28,31,PPrel,-->,activation,hsa04668
22,31,29,PPrel,+u,ubiquitination,hsa04668
23,152,35,PPrel,-->,activation,hsa04668
24,26,135,PPrel,-+-,dissociation,hsa04668
25,74,133,PPrel,---,binding/association,hsa04668
26,133,141,PPrel,+p,phosphorylation,hsa04668
27,141,142,PPrel,-->,activation,hsa04668
28,115,116,PPrel,-->,activation,hsa04668
29,116,120,PPrel,-->,activation,hsa04668
30,120,124,PPrel,-->,activation,hsa04668
31,120,128,PPrel,-->,activation,hsa04668
32,128,130,PPrel,+p,phosphorylation,hsa04668
33,130,170,PPrel,+p,phosphorylation,hsa04668
34,170,169,PPrel,-+-,dissociation,hsa04668
35,120,122,PPrel,-->,activation,hsa04668
36,122,176,PPrel,-->,activation,hsa04668
37,176,182,PPrel,-->,activation,hsa04668
38,182,184,PPrel,+p,phosphorylation,hsa04668
39,116,174,PPrel,-->,activation,hsa04668
40,174,166,PPrel,..>,indirect effect,hsa04668
41,166,172,PPrel,+p,phosphorylation,hsa04668
42,206,207,GErel,-->,expression,hsa04668
43,215,217,PPrel,-->,activation,hsa04668
44,217,219,PPrel,-->,activation,hsa04668
45,217,220,PPrel,-->,activation,hsa04668
46,47,226,GErel,-->,expression,hsa04668
47,226,217,PPrel,--|,inhibition,hsa04668
48,225,226,PPrel,--|,inhibition,hsa04668
49,143,146,PPrel,-->,activation,hsa04668
50,143,146,PPrel,-p,dephosphorylation,hsa04668
51,124,126,PPrel,+p,phosphorylation,hsa04668
52,124,126,PPrel,..>,indirect effect,hsa04668
53,116,206,PPrel,-->,activation,hsa04668
54,116,206,PPrel,..>,indirect effect,hsa04668
55,223,215,PPrel,-->,activation,hsa04668
56,223,215,PPrel,+p,phosphorylation,hsa04668
57,41,225,PPrel,-->,activation,hsa04668
58,41,225,PPrel,+p,phosphorylation,hsa04668
