,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
1,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
2,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
3,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
4,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
5,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
6,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
7,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
8,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
9,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
10,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
11,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
12,gl:G00145,gl:G00145,gl:G00146,gl:G00146,reaction,rn:R05919,irreversible,26,29,hsa00563
13,gl:G10617,gl:G10617,gl:G00146,gl:G00146,reaction,rn:R05919,irreversible,52,29,hsa00563
14,gl:G00145,gl:G00145,gl:G00146,gl:G00146,reaction,rn:R05919,irreversible,26,29,hsa00563
15,gl:G10617,gl:G10617,gl:G00146,gl:G00146,reaction,rn:R05919,irreversible,52,29,hsa00563
16,gl:G00149,gl:G00149,gl:G13152,gl:G13152,reaction,rn:R08107,irreversible,34,33,hsa00563
17,cpd:C00350,cpd:C00350,gl:G13152,gl:G13152,reaction,rn:R08107,irreversible,32,33,hsa00563
18,gl:G00143,gl:G00143,gl:G00144,gl:G00144,reaction,rn:R05917,irreversible,27,28,hsa00563
19,gl:G10617,gl:G10617,gl:G00149,gl:G00149,reaction,rn:R05922,irreversible,52,34,hsa00563
20,gl:G00148,gl:G00148,gl:G00149,gl:G00149,reaction,rn:R05922,irreversible,35,34,hsa00563
21,cpd:C00350,cpd:C00350,gl:G00148,gl:G00148,reaction,rn:R12351,reversible,51,35,hsa00563
22,gl:G13128,gl:G13128,gl:G00148,gl:G00148,reaction,rn:R12351,reversible,31,35,hsa00563
23,cpd:C01194,cpd:C01194,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,55,27,hsa00563
24,gl:G10610,gl:G10610,gl:G00143,gl:G00143,reaction,rn:R05916,irreversible,54,27,hsa00563
25,gl:G00144,gl:G00144,gl:G12396,gl:G12396,reaction,rn:R06623,irreversible,28,24,hsa00563
26,gl:G00149,gl:G00149,gl:G13152,gl:G13152,reaction,rn:R08107,irreversible,34,33,hsa00563
27,cpd:C00350,cpd:C00350,gl:G13152,gl:G13152,reaction,rn:R08107,irreversible,32,33,hsa00563
28,gl:G00144,gl:G00144,gl:G00145,gl:G00145,reaction,rn:R05918,irreversible,28,26,hsa00563
29,cpd:C00154,cpd:C00154,gl:G00145,gl:G00145,reaction,rn:R05918,irreversible,53,26,hsa00563
30,gl:G00146,gl:G00146,gl:G13128,gl:G13128,reaction,rn:R12350,reversible,29,31,hsa00563
31,gl:G10617,gl:G10617,gl:G13128,gl:G13128,reaction,rn:R12350,reversible,52,31,hsa00563
32,cpd:C00350,cpd:C00350,gl:G13152,gl:G13152,reaction,rn:R12702,irreversible,79,33,hsa00563
33,gl:G13044,gl:G13044,gl:G13152,gl:G13152,reaction,rn:R12702,irreversible,75,33,hsa00563
34,cpd:C00350,cpd:C00350,gl:G13152,gl:G13152,reaction,rn:R12702,irreversible,79,33,hsa00563
35,gl:G13044,gl:G13044,gl:G13152,gl:G13152,reaction,rn:R12702,irreversible,75,33,hsa00563
