,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,gl:G00001,gl:G00001,gl:G00002,gl:G00002,reaction,rn:R05970,irreversible,69,68,hsa00510
1,cpd:C00096,cpd:C00096,cpd:C03862,cpd:C03862,reaction,rn:R01009,irreversible,198,78,hsa00510
2,cpd:C00110,cpd:C00110,cpd:C03862,cpd:C03862,reaction,rn:R01009,irreversible,81,78,hsa00510
3,cpd:C00096,cpd:C00096,cpd:C03862,cpd:C03862,reaction,rn:R01009,irreversible,198,78,hsa00510
4,cpd:C00110,cpd:C00110,cpd:C03862,cpd:C03862,reaction,rn:R01009,irreversible,81,78,hsa00510
5,gl:G10599,gl:G10599,gl:G00008,gl:G00008,reaction,rn:R06264,irreversible,109,62,hsa00510
6,gl:G10598,gl:G10598,gl:G10599,gl:G10599,reaction,rn:R06263,irreversible,108,109,hsa00510
7,gl:G10618,gl:G10618,gl:G10598,gl:G10598,reaction,rn:R06262,irreversible,77,108,hsa00510
8,gl:G00007,gl:G00007,gl:G10598,gl:G10598,reaction,rn:R06262,irreversible,63,108,hsa00510
9,gl:G10596,gl:G10596,gl:G10597,gl:G10597,reaction,rn:R06260,irreversible,43,107,hsa00510
10,gl:G10595,gl:G10595,gl:G10596,gl:G10596,reaction,rn:R06259,irreversible,106,43,hsa00510
11,gl:G10617,gl:G10617,gl:G10595,gl:G10595,reaction,rn:R06258,irreversible,78,106,hsa00510
12,gl:G00006,gl:G00006,gl:G10595,gl:G10595,reaction,rn:R06258,irreversible,64,106,hsa00510
13,gl:G00020,gl:G00020,gl:G00021,gl:G00021,reaction,rn:R05991,irreversible,50,49,hsa00510
14,cpd:C00621,cpd:C00621,cpd:C00110,cpd:C00110,reaction,rn:R01004,irreversible,79,81,hsa00510
15,gl:G00015,gl:G00015,gl:G00016,gl:G00016,reaction,rn:R05988,irreversible,55,54,hsa00510
16,gl:G00021,gl:G00021,gl:G00022,gl:G00022,reaction,rn:R05992,irreversible,49,48,hsa00510
