,entry1,entry2,link,value,name,pathway
0,30,35,PCrel,-->,activation,hsa04270
1,35,10,PPrel,-->,activation,hsa04270
2,141,22,PCrel,-->,activation,hsa04270
3,22,23,PPrel,-->,activation,hsa04270
4,151,23,PPrel,-->,activation,hsa04270
5,152,23,PPrel,-->,activation,hsa04270
6,153,23,PPrel,-->,activation,hsa04270
7,23,62,PPrel,-->,activation,hsa04270
8,62,58,PCrel,-->,activation,hsa04270
9,23,25,PPrel,-->,activation,hsa04270
10,25,26,PCrel,-->,activation,hsa04270
11,26,29,PCrel,-->,activation,hsa04270
12,25,27,PCrel,-->,activation,hsa04270
13,27,14,PCrel,-->,activation,hsa04270
14,14,81,PPrel,-->,activation,hsa04270
15,22,24,PPrel,-->,activation,hsa04270
16,151,24,PPrel,-->,activation,hsa04270
17,152,24,PPrel,-->,activation,hsa04270
18,24,153,PPrel,-->,activation,hsa04270
19,24,16,PPrel,-->,activation,hsa04270
20,16,15,PPrel,-->,activation,hsa04270
21,15,13,PPrel,-->,activation,hsa04270
22,139,89,PCrel,-->,activation,hsa04270
23,140,154,PCrel,-->,activation,hsa04270
24,89,137,PPrel,-->,activation,hsa04270
25,154,137,PPrel,-->,activation,hsa04270
26,155,137,PPrel,-->,activation,hsa04270
27,137,91,PPrel,-->,activation,hsa04270
28,91,92,PCrel,-->,activation,hsa04270
29,92,94,PCrel,-->,activation,hsa04270
30,88,97,PCrel,-->,activation,hsa04270
31,97,93,PCrel,-->,activation,hsa04270
32,90,93,PCrel,-->,activation,hsa04270
33,93,95,PCrel,-->,activation,hsa04270
34,95,124,PPrel,-->,activation,hsa04270
35,94,124,PPrel,-->,activation,hsa04270
36,95,44,PPrel,-->,activation,hsa04270
37,40,12,PPrel,--|,inhibition,hsa04270
38,13,12,PPrel,--|,inhibition,hsa04270
39,94,112,PPrel,--|,inhibition,hsa04270
40,94,115,PPrel,--|,inhibition,hsa04270
41,169,18,PPrel,---,binding/association,hsa04270
42,170,46,PPrel,-+-,dissociation,hsa04270
43,59,60,PCrel,--|,inhibition,hsa04270
44,159,115,PPrel,--|,inhibition,hsa04270
45,161,151,PPrel,-->,activation,hsa04270
46,166,152,PPrel,-->,activation,hsa04270
47,162,153,PPrel,-->,activation,hsa04270
48,167,155,PPrel,-->,activation,hsa04270
49,168,155,PPrel,-->,activation,hsa04270
50,142,124,PCrel,-->,activation,hsa04270
51,163,90,PPrel,-->,activation,hsa04270
52,164,90,PPrel,-->,activation,hsa04270
53,165,150,PPrel,-->,activation,hsa04270
54,10,11,PPrel,-->,activation,hsa04270
55,10,11,PPrel,+p,phosphorylation,hsa04270
56,112,45,PPrel,-->,activation,hsa04270
57,112,45,PPrel,+p,phosphorylation,hsa04270
58,81,82,PPrel,-->,activation,hsa04270
59,81,82,PPrel,+p,phosphorylation,hsa04270
60,82,83,PPrel,-->,activation,hsa04270
61,82,83,PPrel,+p,phosphorylation,hsa04270
62,83,79,PPrel,-->,activation,hsa04270
63,83,79,PPrel,+p,phosphorylation,hsa04270
64,12,11,PPrel,--|,inhibition,hsa04270
65,12,11,PPrel,-p,dephosphorylation,hsa04270
66,44,45,PPrel,--|,inhibition,hsa04270
67,44,45,PPrel,-p,dephosphorylation,hsa04270
68,95,159,PPrel,-->,activation,hsa04270
69,95,159,PPrel,+p,phosphorylation,hsa04270
