,entry1,entry2,link,value,name,pathway
0,55,159,PCrel,-->,activation,hsa04728
1,159,60,PPrel,-->,activation,hsa04728
2,55,125,PCrel,-->,activation,hsa04728
3,55,115,PCrel,-->,activation,hsa04728
4,55,24,PCrel,-->,activation,hsa04728
5,55,116,PCrel,-->,activation,hsa04728
6,55,92,PCrel,-->,activation,hsa04728
7,115,37,PPrel,-->,activation,hsa04728
8,37,38,PPrel,-->,activation,hsa04728
9,38,46,PCrel,-->,activation,hsa04728
10,46,50,PCrel,-->,activation,hsa04728
11,38,47,PCrel,-->,activation,hsa04728
12,52,179,PCrel,-->,activation,hsa04728
13,52,53,PCrel,-->,activation,hsa04728
14,47,53,PCrel,-->,activation,hsa04728
15,52,103,PCrel,-->,activation,hsa04728
16,115,34,PPrel,-->,activation,hsa04728
17,24,37,PPrel,-->,activation,hsa04728
18,24,34,PPrel,-->,activation,hsa04728
19,34,35,PPrel,-->,activation,hsa04728
20,35,39,PCrel,-->,activation,hsa04728
21,39,36,PCrel,-->,activation,hsa04728
22,53,123,PPrel,-->,activation,hsa04728
23,105,123,PPrel,-->,activation,hsa04728
24,179,145,PPrel,-->,activation,hsa04728
25,104,153,PPrel,--|,inhibition,hsa04728
26,116,93,PPrel,-->,activation,hsa04728
27,93,163,PPrel,-->,activation,hsa04728
28,92,93,PPrel,-->,activation,hsa04728
29,92,218,PPrel,-->,activation,hsa04728
30,93,162,PPrel,--|,inhibition,hsa04728
31,93,171,PPrel,--|,inhibition,hsa04728
32,93,35,PPrel,--|,inhibition,hsa04728
33,93,38,PPrel,-->,activation,hsa04728
34,179,146,PPrel,-->,activation,hsa04728
35,115,217,PPrel,---,binding/association,hsa04728
36,36,103,PPrel,-->,activation,hsa04728
37,36,103,PPrel,+p,phosphorylation,hsa04728
38,36,104,PPrel,-->,activation,hsa04728
39,36,104,PPrel,+p,phosphorylation,hsa04728
40,36,105,PPrel,-->,activation,hsa04728
41,36,105,PPrel,..>,indirect effect,hsa04728
42,145,104,PPrel,--|,inhibition,hsa04728
43,145,104,PPrel,-p,dephosphorylation,hsa04728
44,153,181,PPrel,--|,inhibition,hsa04728
45,153,181,PPrel,-p,dephosphorylation,hsa04728
46,145,181,PPrel,--|,inhibition,hsa04728
47,145,181,PPrel,-p,dephosphorylation,hsa04728
48,153,196,PPrel,--|,inhibition,hsa04728
49,153,196,PPrel,-p,dephosphorylation,hsa04728
50,153,195,PPrel,--|,inhibition,hsa04728
51,153,195,PPrel,-p,dephosphorylation,hsa04728
52,36,171,PPrel,--|,inhibition,hsa04728
53,36,171,PPrel,+p,phosphorylation,hsa04728
54,36,181,PPrel,-->,activation,hsa04728
55,36,181,PPrel,+p,phosphorylation,hsa04728
56,36,196,PPrel,-->,activation,hsa04728
57,36,196,PPrel,+p,phosphorylation,hsa04728
58,36,195,PPrel,-->,activation,hsa04728
59,36,195,PPrel,+p,phosphorylation,hsa04728
60,98,196,PPrel,--|,inhibition,hsa04728
61,98,196,PPrel,..>,indirect effect,hsa04728
62,98,219,PPrel,--|,inhibition,hsa04728
63,98,219,PPrel,..>,indirect effect,hsa04728
64,98,220,PPrel,-->,activation,hsa04728
65,98,220,PPrel,..>,indirect effect,hsa04728
66,125,112,PPrel,--|,inhibition,hsa04728
67,125,112,PPrel,..>,indirect effect,hsa04728
68,149,97,PPrel,--|,inhibition,hsa04728
69,149,97,PPrel,-p,dephosphorylation,hsa04728
70,97,98,PPrel,--|,inhibition,hsa04728
71,97,98,PPrel,+p,phosphorylation,hsa04728
