,entry1,entry2,link,value,name,pathway
0,28,60,PCrel,-->,activation,hsa04744
1,24,26,PPrel,-->,activation,hsa04744
2,26,31,PPrel,-->,activation,hsa04744
3,27,34,PCrel,-->,activation,hsa04744
4,82,83,PPrel,--|,inhibition,hsa04744
5,87,24,PPrel,--|,inhibition,hsa04744
6,110,26,PPrel,--|,inhibition,hsa04744
7,82,93,PCrel,---,binding/association,hsa04744
8,67,65,PCrel,---,binding/association,hsa04744
9,111,112,PCrel,---,binding/association,hsa04744
10,101,64,PCrel,---,binding/association,hsa04744
11,84,95,PCrel,-+-,dissociation,hsa04744
12,40,20,PCrel,-+-,dissociation,hsa04744
13,74,72,PCrel,---,binding/association,hsa04744
14,71,73,PCrel,---,binding/association,hsa04744
15,112,19,PPrel,--|,inhibition,hsa04744
16,37,19,PCrel,---,binding/association,hsa04744
17,64,27,PPrel,-->,activation,hsa04744
18,65,28,PPrel,--|,inhibition,hsa04744
19,85,24,PPrel,--|,inhibition,hsa04744
20,85,24,PPrel,+p,phosphorylation,hsa04744
