,entry1,entry2,link,value,name,pathway
0,66,324,PPrel,-->,activation,hsa04360
1,66,325,PPrel,-->,activation,hsa04360
2,324,268,PPrel,-->,activation,hsa04360
3,309,308,PPrel,-->,activation,hsa04360
4,308,316,PPrel,-->,activation,hsa04360
5,310,312,PPrel,-->,activation,hsa04360
6,65,48,PPrel,-->,activation,hsa04360
7,63,42,PPrel,-->,activation,hsa04360
8,63,64,PPrel,-->,activation,hsa04360
9,60,84,PPrel,-->,activation,hsa04360
10,84,31,PPrel,-->,activation,hsa04360
11,83,54,PPrel,-->,activation,hsa04360
12,54,16,PPrel,-->,activation,hsa04360
13,83,18,PPrel,-->,activation,hsa04360
14,18,17,PPrel,-->,activation,hsa04360
15,30,57,PPrel,-->,activation,hsa04360
16,30,49,PPrel,-->,activation,hsa04360
17,29,57,PPrel,-->,activation,hsa04360
18,29,49,PPrel,-->,activation,hsa04360
19,57,79,PPrel,-->,activation,hsa04360
20,49,79,PPrel,-->,activation,hsa04360
21,57,326,PPrel,-->,activation,hsa04360
22,49,326,PPrel,-->,activation,hsa04360
23,326,274,PPrel,-->,activation,hsa04360
24,75,80,PPrel,-->,activation,hsa04360
25,81,80,PPrel,-->,activation,hsa04360
26,201,203,PPrel,-->,activation,hsa04360
27,50,36,PPrel,-->,activation,hsa04360
28,36,33,PPrel,-->,activation,hsa04360
29,52,259,PPrel,-->,activation,hsa04360
30,21,82,PPrel,-->,activation,hsa04360
31,44,82,PPrel,-->,activation,hsa04360
32,55,52,PPrel,-->,activation,hsa04360
33,55,51,PPrel,-->,activation,hsa04360
34,55,50,PPrel,-->,activation,hsa04360
35,61,52,PPrel,-->,activation,hsa04360
36,61,51,PPrel,-->,activation,hsa04360
37,61,50,PPrel,-->,activation,hsa04360
38,74,201,PPrel,-->,activation,hsa04360
39,77,73,PPrel,-->,activation,hsa04360
40,20,34,PPrel,-->,activation,hsa04360
41,62,71,PPrel,-->,activation,hsa04360
42,62,41,PPrel,-->,activation,hsa04360
43,164,161,PPrel,-->,activation,hsa04360
44,164,277,PPrel,-->,activation,hsa04360
45,277,279,PPrel,-->,activation,hsa04360
46,162,163,PPrel,-->,activation,hsa04360
47,161,162,PPrel,-->,activation,hsa04360
48,187,265,PPrel,-->,activation,hsa04360
49,187,185,PPrel,-->,activation,hsa04360
50,234,35,PPrel,-->,activation,hsa04360
51,232,35,PPrel,-->,activation,hsa04360
52,69,35,PPrel,-->,activation,hsa04360
53,184,182,PPrel,-->,activation,hsa04360
54,249,254,PPrel,-->,activation,hsa04360
55,251,249,PCrel,-->,activation,hsa04360
56,327,328,PPrel,-->,activation,hsa04360
57,328,178,PPrel,-->,activation,hsa04360
58,63,55,PPrel,-->,activation,hsa04360
59,60,61,PPrel,-->,activation,hsa04360
60,45,25,PCrel,-->,activation,hsa04360
61,282,286,PPrel,-->,activation,hsa04360
62,282,284,PPrel,-->,activation,hsa04360
63,22,281,PPrel,-->,activation,hsa04360
