,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C01089,cpd:C01089,cpd:C00164,cpd:C00164,reaction,rn:R01361,reversible,134,133,hsa00650
1,cpd:C00164,cpd:C00164,cpd:C00332,cpd:C00332,reaction,rn:R00410,reversible,133,132,hsa00650
2,cpd:C00164,cpd:C00164,cpd:C00332,cpd:C00332,reaction,rn:R01357,irreversible,133,132,hsa00650
3,cpd:C00356,cpd:C00356,cpd:C00164,cpd:C00164,reaction,rn:R01360,irreversible,131,133,hsa00650
4,cpd:C00356,cpd:C00356,cpd:C00024,cpd:C00024,reaction,rn:R01360,irreversible,131,130,hsa00650
5,cpd:C00332,cpd:C00332,cpd:C00356,cpd:C00356,reaction,rn:R01978,irreversible,132,131,hsa00650
6,cpd:C00024,cpd:C00024,cpd:C00356,cpd:C00356,reaction,rn:R01978,irreversible,130,131,hsa00650
7,cpd:C00024,cpd:C00024,cpd:C00332,cpd:C00332,reaction,rn:R00238,reversible,130,132,hsa00650
8,cpd:C01144,cpd:C01144,cpd:C00332,cpd:C00332,reaction,rn:R01975,reversible,137,132,hsa00650
9,cpd:C00877,cpd:C00877,cpd:C01144,cpd:C01144,reaction,rn:R03026,reversible,125,137,hsa00650
10,cpd:C00334,cpd:C00334,cpd:C00232,cpd:C00232,reaction,rn:R01648,reversible,142,141,hsa00650
11,cpd:C00025,cpd:C00025,cpd:C00334,cpd:C00334,reaction,rn:R00261,irreversible,143,142,hsa00650
12,cpd:C00136,cpd:C00136,cpd:C00877,cpd:C00877,reaction,rn:R01175,irreversible,123,125,hsa00650
13,cpd:C00232,cpd:C00232,cpd:C00042,cpd:C00042,reaction,rn:R00713,irreversible,141,117,hsa00650
14,cpd:C00246,cpd:C00246,cpd:C00136,cpd:C00136,reaction,rn:R01176,irreversible,122,123,hsa00650
15,cpd:C00026,cpd:C00026,cpd:C02630,cpd:C02630,reaction,rn:R03534,irreversible,129,128,hsa00650
