,entry1,entry2,link,value,name,pathway
0,141,146,ECrel,103,compound,hsa00601
1,54,141,ECrel,103,compound,hsa00601
2,53,141,ECrel,103,compound,hsa00601
3,52,141,ECrel,103,compound,hsa00601
4,65,146,ECrel,102,compound,hsa00601
5,134,146,ECrel,102,compound,hsa00601
6,60,146,ECrel,102,compound,hsa00601
7,139,146,ECrel,102,compound,hsa00601
8,135,146,ECrel,102,compound,hsa00601
9,133,146,ECrel,102,compound,hsa00601
10,54,65,ECrel,102,compound,hsa00601
11,54,134,ECrel,102,compound,hsa00601
12,54,60,ECrel,102,compound,hsa00601
13,54,139,ECrel,102,compound,hsa00601
14,54,135,ECrel,102,compound,hsa00601
15,54,133,ECrel,102,compound,hsa00601
16,53,65,ECrel,102,compound,hsa00601
17,53,134,ECrel,102,compound,hsa00601
18,53,60,ECrel,102,compound,hsa00601
19,53,139,ECrel,102,compound,hsa00601
20,53,135,ECrel,102,compound,hsa00601
21,53,133,ECrel,102,compound,hsa00601
22,52,65,ECrel,102,compound,hsa00601
23,52,134,ECrel,102,compound,hsa00601
24,52,60,ECrel,102,compound,hsa00601
25,52,139,ECrel,102,compound,hsa00601
26,52,135,ECrel,102,compound,hsa00601
27,52,133,ECrel,102,compound,hsa00601
28,65,139,ECrel,102,compound,hsa00601
29,65,135,ECrel,102,compound,hsa00601
30,65,133,ECrel,102,compound,hsa00601
31,134,139,ECrel,102,compound,hsa00601
32,134,135,ECrel,102,compound,hsa00601
33,133,134,ECrel,102,compound,hsa00601
34,60,139,ECrel,102,compound,hsa00601
35,60,135,ECrel,102,compound,hsa00601
36,60,133,ECrel,102,compound,hsa00601
37,135,139,ECrel,102,compound,hsa00601
38,133,139,ECrel,102,compound,hsa00601
39,133,135,ECrel,102,compound,hsa00601
40,130,133,ECrel,79,compound,hsa00601
41,130,131,ECrel,79,compound,hsa00601
42,59,130,ECrel,79,compound,hsa00601
43,131,133,ECrel,79,compound,hsa00601
44,59,133,ECrel,79,compound,hsa00601
45,139,143,ECrel,99,compound,hsa00601
46,64,139,ECrel,99,compound,hsa00601
47,139,142,ECrel,99,compound,hsa00601
48,58,139,ECrel,99,compound,hsa00601
49,138,139,ECrel,99,compound,hsa00601
50,64,143,ECrel,99,compound,hsa00601
51,142,143,ECrel,99,compound,hsa00601
52,58,143,ECrel,99,compound,hsa00601
53,138,143,ECrel,99,compound,hsa00601
54,64,138,ECrel,99,compound,hsa00601
55,138,142,ECrel,99,compound,hsa00601
56,58,138,ECrel,99,compound,hsa00601
57,138,140,ECrel,100,compound,hsa00601
58,145,147,ECrel,106,compound,hsa00601
59,135,136,ECrel,81,compound,hsa00601
60,51,135,ECrel,81,compound,hsa00601
61,50,135,ECrel,81,compound,hsa00601
62,116,136,ECrel,74,compound,hsa00601
63,136,144,ECrel,74,compound,hsa00601
64,127,136,ECrel,74,compound,hsa00601
65,48,136,ECrel,74,compound,hsa00601
66,40,136,ECrel,74,compound,hsa00601
67,115,136,ECrel,74,compound,hsa00601
68,61,136,ECrel,74,compound,hsa00601
69,112,136,ECrel,74,compound,hsa00601
70,56,136,ECrel,74,compound,hsa00601
71,123,136,ECrel,74,compound,hsa00601
72,51,116,ECrel,74,compound,hsa00601
73,51,144,ECrel,74,compound,hsa00601
74,51,127,ECrel,74,compound,hsa00601
75,48,51,ECrel,74,compound,hsa00601
76,40,51,ECrel,74,compound,hsa00601
77,51,115,ECrel,74,compound,hsa00601
78,51,61,ECrel,74,compound,hsa00601
79,51,112,ECrel,74,compound,hsa00601
80,51,56,ECrel,74,compound,hsa00601
81,51,123,ECrel,74,compound,hsa00601
82,50,116,ECrel,74,compound,hsa00601
83,50,144,ECrel,74,compound,hsa00601
84,50,127,ECrel,74,compound,hsa00601
85,48,50,ECrel,74,compound,hsa00601
86,40,50,ECrel,74,compound,hsa00601
87,50,115,ECrel,74,compound,hsa00601
88,50,61,ECrel,74,compound,hsa00601
89,50,112,ECrel,74,compound,hsa00601
90,50,56,ECrel,74,compound,hsa00601
91,50,123,ECrel,74,compound,hsa00601
92,116,144,ECrel,74,compound,hsa00601
93,116,127,ECrel,74,compound,hsa00601
94,48,116,ECrel,74,compound,hsa00601
95,40,116,ECrel,74,compound,hsa00601
96,115,116,ECrel,74,compound,hsa00601
97,61,116,ECrel,74,compound,hsa00601
98,112,116,ECrel,74,compound,hsa00601
99,56,116,ECrel,74,compound,hsa00601
100,116,123,ECrel,74,compound,hsa00601
101,127,144,ECrel,74,compound,hsa00601
102,48,144,ECrel,74,compound,hsa00601
103,40,144,ECrel,74,compound,hsa00601
104,115,144,ECrel,74,compound,hsa00601
105,61,144,ECrel,74,compound,hsa00601
106,112,144,ECrel,74,compound,hsa00601
107,56,144,ECrel,74,compound,hsa00601
108,123,144,ECrel,74,compound,hsa00601
109,48,127,ECrel,74,compound,hsa00601
110,40,127,ECrel,74,compound,hsa00601
111,115,127,ECrel,74,compound,hsa00601
112,61,127,ECrel,74,compound,hsa00601
113,112,127,ECrel,74,compound,hsa00601
114,56,127,ECrel,74,compound,hsa00601
115,123,127,ECrel,74,compound,hsa00601
116,48,112,ECrel,74,compound,hsa00601
117,48,56,ECrel,74,compound,hsa00601
