,entry1,entry2,link,value,name,pathway
0,14,27,PCrel,-->,activation,hsa04614
1,65,64,PCrel,-->,activation,hsa04614
2,68,19,PCrel,-->,activation,hsa04614
3,11,19,PCrel,-->,activation,hsa04614
4,68,18,PCrel,-->,activation,hsa04614
5,11,18,PCrel,-->,activation,hsa04614
6,12,29,PCrel,-->,activation,hsa04614
7,33,50,PPrel,-->,activation,hsa04614
8,13,19,PCrel,-->,activation,hsa04614
9,13,18,PCrel,-->,activation,hsa04614
10,33,30,ECrel,17,compound,hsa04614
11,33,31,ECrel,17,compound,hsa04614
12,33,10,ECrel,17,compound,hsa04614
13,30,24,ECrel,11,compound,hsa04614
14,31,24,ECrel,11,compound,hsa04614
15,10,24,ECrel,11,compound,hsa04614
16,24,23,ECrel,13,compound,hsa04614
17,33,7,ECrel,17,compound,hsa04614
18,33,25,ECrel,17,compound,hsa04614
19,33,26,ECrel,17,compound,hsa04614
20,7,9,ECrel,16,compound,hsa04614
21,7,28,ECrel,16,compound,hsa04614
22,9,8,ECrel,14,compound,hsa04614
23,28,8,ECrel,14,compound,hsa04614
24,30,6,ECrel,11,compound,hsa04614
25,31,6,ECrel,11,compound,hsa04614
26,10,79,ECrel,11,compound,hsa04614
27,30,79,ECrel,11,compound,hsa04614
28,31,79,ECrel,11,compound,hsa04614
29,6,8,ECrel,14,compound,hsa04614
30,79,8,ECrel,14,compound,hsa04614
31,33,21,ECrel,17,compound,hsa04614
32,33,20,ECrel,17,compound,hsa04614
33,33,22,ECrel,17,compound,hsa04614
34,21,8,ECrel,14,compound,hsa04614
35,20,8,ECrel,14,compound,hsa04614
36,22,8,ECrel,14,compound,hsa04614
37,25,9,ECrel,16,compound,hsa04614
38,25,28,ECrel,16,compound,hsa04614
39,26,9,ECrel,16,compound,hsa04614
40,26,28,ECrel,16,compound,hsa04614
41,23,77,ECrel,12,compound,hsa04614
42,77,78,ECrel,60,compound,hsa04614
43,54,79,ECrel,11,compound,hsa04614
44,55,79,ECrel,11,compound,hsa04614
45,54,6,ECrel,11,compound,hsa04614
46,54,24,ECrel,11,compound,hsa04614
47,55,24,ECrel,11,compound,hsa04614
