,entry1,entry2,link,value,name,pathway
0,207,20,PPrel,-->,activation,hsa04114
1,183,182,PPrel,-->,activation,hsa04114
2,184,182,PPrel,-->,activation,hsa04114
3,26,180,PCrel,,,hsa04114
4,26,181,PCrel,,,hsa04114
5,132,131,ECrel,134,compound,hsa04114
6,180,131,ECrel,134,compound,hsa04114
7,181,131,ECrel,134,compound,hsa04114
8,182,131,ECrel,134,compound,hsa04114
9,26,62,PCrel,,,hsa04114
10,217,46,PPrel,--|,inhibition,hsa04114
11,46,97,PPrel,--|,inhibition,hsa04114
12,42,153,PPrel,--|,inhibition,hsa04114
13,153,160,PPrel,--|,inhibition,hsa04114
14,220,56,PPrel,--|,inhibition,hsa04114
15,56,40,PPrel,--|,inhibition,hsa04114
16,103,105,ECrel,104,compound,hsa04114
17,105,107,ECrel,106,compound,hsa04114
18,107,113,PPrel,-->,activation,hsa04114
19,107,60,PPrel,-->,activation,hsa04114
20,223,49,PPrel,--|,inhibition,hsa04114
21,49,51,PPrel,--|,inhibition,hsa04114
22,207,169,PPrel,..>,indirect effect,hsa04114
23,169,224,PPrel,---,binding/association,hsa04114
24,224,165,PPrel,-->,activation,hsa04114
25,52,154,PPrel,--|,inhibition,hsa04114
26,154,165,PPrel,--|,inhibition,hsa04114
27,143,55,PPrel,-+-,dissociation,hsa04114
28,18,25,PPrel,-->,activation,hsa04114
29,18,25,PPrel,+p,phosphorylation,hsa04114
30,25,24,PPrel,-->,activation,hsa04114
31,25,24,PPrel,+p,phosphorylation,hsa04114
32,24,23,PPrel,-->,activation,hsa04114
33,24,23,PPrel,+p,phosphorylation,hsa04114
34,23,207,PPrel,-->,activation,hsa04114
35,23,207,PPrel,+p,phosphorylation,hsa04114
36,23,22,PPrel,--|,inhibition,hsa04114
37,23,22,PPrel,+p,phosphorylation,hsa04114
38,22,19,PPrel,--|,inhibition,hsa04114
39,22,19,PPrel,+p,phosphorylation,hsa04114
40,62,118,PPrel,-->,activation,hsa04114
41,62,118,PPrel,+p,phosphorylation,hsa04114
42,62,120,PPrel,-->,activation,hsa04114
43,62,120,PPrel,+p,phosphorylation,hsa04114
44,123,120,PPrel,-->,activation,hsa04114
45,123,120,PPrel,+p,phosphorylation,hsa04114
46,215,55,PPrel,-->,activation,hsa04114
47,215,55,PPrel,+p,phosphorylation,hsa04114
48,194,55,PPrel,-->,activation,hsa04114
49,194,55,PPrel,+p,phosphorylation,hsa04114
50,148,55,PPrel,-->,activation,hsa04114
51,148,55,PPrel,+p,phosphorylation,hsa04114
52,146,55,PPrel,-->,activation,hsa04114
53,146,55,PPrel,-p,dephosphorylation,hsa04114
54,150,55,PPrel,-->,activation,hsa04114
55,150,55,PPrel,+p,phosphorylation,hsa04114
56,216,198,PPrel,-->,activation,hsa04114
57,216,198,PPrel,+p,phosphorylation,hsa04114
58,198,150,PPrel,-->,activation,hsa04114
59,198,150,PPrel,+p,phosphorylation,hsa04114
60,216,55,PPrel,-->,activation,hsa04114
61,216,55,PPrel,+p,phosphorylation,hsa04114
62,131,55,PPrel,--|,inhibition,hsa04114
63,131,55,PPrel,+p,phosphorylation,hsa04114
64,218,21,PPrel,--|,inhibition,hsa04114
65,218,21,PPrel,+u,ubiquitination,hsa04114
66,219,21,PPrel,--|,inhibition,hsa04114
67,219,21,PPrel,+u,ubiquitination,hsa04114
68,219,42,PPrel,--|,inhibition,hsa04114
69,219,42,PPrel,+u,ubiquitination,hsa04114
70,216,120,PPrel,-->,activation,hsa04114
71,216,120,PPrel,+p,phosphorylation,hsa04114
72,20,50,PPrel,--|,inhibition,hsa04114
73,20,50,PPrel,+p,phosphorylation,hsa04114
74,221,50,PPrel,--|,inhibition,hsa04114
75,221,50,PPrel,+p,phosphorylation,hsa04114
76,113,222,PPrel,-->,activation,hsa04114
77,113,222,PPrel,-p,dephosphorylation,hsa04114
78,179,49,PPrel,-->,activation,hsa04114
79,179,49,PPrel,-p,dephosphorylation,hsa04114
80,60,49,PPrel,--|,inhibition,hsa04114
81,60,49,PPrel,+p,phosphorylation,hsa04114
82,61,49,PPrel,--|,inhibition,hsa04114
83,61,49,PPrel,+p,phosphorylation,hsa04114
84,60,208,PPrel,--|,inhibition,hsa04114
85,60,208,PPrel,+p,phosphorylation,hsa04114
86,222,52,PPrel,--|,inhibition,hsa04114
87,222,52,PPrel,+u,ubiquitination,hsa04114
88,222,44,PPrel,--|,inhibition,hsa04114
89,222,44,PPrel,+u,ubiquitination,hsa04114
90,225,49,PPrel,--|,inhibition,hsa04114
91,225,49,PPrel,+p,phosphorylation,hsa04114
92,55,19,PPrel,-->,activation,hsa04114
93,55,19,PPrel,-p,dephosphorylation,hsa04114
94,18,22,PPrel,--|,inhibition,hsa04114
95,18,22,PPrel,+p,phosphorylation,hsa04114
