,entry1,entry2,link,value,name,pathway
0,75,73,ECrel,139,compound,hsa00520
1,89,73,ECrel,102,compound,hsa00520
2,89,7,ECrel,102,compound,hsa00520
3,89,69,ECrel,102,compound,hsa00520
4,73,7,ECrel,102,compound,hsa00520
5,73,69,ECrel,102,compound,hsa00520
6,7,69,ECrel,102,compound,hsa00520
7,7,24,ECrel,101,compound,hsa00520
8,7,39,ECrel,101,compound,hsa00520
9,7,9,ECrel,101,compound,hsa00520
10,24,9,ECrel,101,compound,hsa00520
11,39,9,ECrel,101,compound,hsa00520
12,9,11,ECrel,103,compound,hsa00520
13,11,13,ECrel,104,compound,hsa00520
14,69,13,ECrel,105,compound,hsa00520
15,69,81,ECrel,105,compound,hsa00520
16,69,15,ECrel,105,compound,hsa00520
17,69,53,ECrel,105,compound,hsa00520
18,13,81,ECrel,105,compound,hsa00520
19,13,15,ECrel,105,compound,hsa00520
20,13,53,ECrel,105,compound,hsa00520
21,81,15,ECrel,105,compound,hsa00520
22,81,53,ECrel,105,compound,hsa00520
23,15,53,ECrel,105,compound,hsa00520
24,17,15,ECrel,106,compound,hsa00520
25,17,19,ECrel,107,compound,hsa00520
26,53,19,ECrel,129,compound,hsa00520
27,53,121,ECrel,129,compound,hsa00520
28,19,121,ECrel,129,compound,hsa00520
29,39,94,ECrel,109,compound,hsa00520
30,39,22,ECrel,109,compound,hsa00520
31,39,30,ECrel,109,compound,hsa00520
32,24,94,ECrel,109,compound,hsa00520
33,24,22,ECrel,109,compound,hsa00520
34,24,30,ECrel,109,compound,hsa00520
35,94,22,ECrel,109,compound,hsa00520
36,94,30,ECrel,109,compound,hsa00520
37,66,86,maplink,144,compound,hsa00520
38,30,86,ECrel,108,compound,hsa00520
39,30,82,maplink,108,compound,hsa00520
40,30,282,ECrel,108,compound,hsa00520
41,30,201,ECrel,108,compound,hsa00520
42,22,86,ECrel,108,compound,hsa00520
43,22,82,maplink,108,compound,hsa00520
44,22,282,ECrel,108,compound,hsa00520
45,22,201,ECrel,108,compound,hsa00520
46,86,82,maplink,108,compound,hsa00520
47,86,282,ECrel,108,compound,hsa00520
48,86,201,ECrel,108,compound,hsa00520
49,82,282,maplink,108,compound,hsa00520
50,82,201,maplink,108,compound,hsa00520
51,282,201,ECrel,108,compound,hsa00520
52,198,196,ECrel,346,compound,hsa00520
53,243,206,maplink,353,compound,hsa00520
54,243,311,maplink,353,compound,hsa00520
55,282,206,ECrel,352,compound,hsa00520
56,282,311,ECrel,352,compound,hsa00520
57,282,204,ECrel,352,compound,hsa00520
58,206,204,ECrel,352,compound,hsa00520
59,311,204,ECrel,352,compound,hsa00520
60,204,216,maplink,372,compound,hsa00520
61,204,295,ECrel,372,compound,hsa00520
62,216,295,maplink,372,compound,hsa00520
63,196,295,ECrel,343,compound,hsa00520
64,196,194,ECrel,343,compound,hsa00520
65,295,194,ECrel,343,compound,hsa00520
66,233,208,maplink,371,compound,hsa00520
67,192,208,ECrel,369,compound,hsa00520
68,194,192,ECrel,370,compound,hsa00520
69,305,283,maplink,373,compound,hsa00520
70,201,283,ECrel,387,compound,hsa00520
71,201,202,ECrel,387,compound,hsa00520
72,283,202,ECrel,387,compound,hsa00520
73,202,211,ECrel,374,compound,hsa00520
74,211,262,ECrel,375,compound,hsa00520
75,262,264,ECrel,382,compound,hsa00520
76,305,215,maplink,379,compound,hsa00520
77,215,213,ECrel,378,compound,hsa00520
78,213,264,ECrel,377,compound,hsa00520
79,301,249,maplink,365,compound,hsa00520
80,301,310,maplink,365,compound,hsa00520
81,249,247,ECrel,364,compound,hsa00520
82,310,247,ECrel,364,compound,hsa00520
83,194,335,maplink,343,compound,hsa00520
84,295,335,maplink,343,compound,hsa00520
85,196,335,maplink,343,compound,hsa00520
86,11,61,maplink,104,compound,hsa00520
87,11,99,maplink,104,compound,hsa00520
88,13,61,maplink,104,compound,hsa00520
89,13,99,maplink,104,compound,hsa00520
90,61,99,maplink,104,compound,hsa00520
91,66,459,maplink,461,compound,hsa00520
92,459,457,ECrel,455,compound,hsa00520
93,459,464,ECrel,455,compound,hsa00520
94,457,464,ECrel,455,compound,hsa00520
95,480,481,ECrel,479,compound,hsa00520
