,entry1,entry2,link,value,name,pathway
0,165,47,PCrel,-->,activation,hsa05030
1,47,168,PPrel,-->,activation,hsa05030
2,125,49,PCrel,-->,activation,hsa05030
3,49,169,PPrel,-->,activation,hsa05030
4,169,172,PPrel,-->,activation,hsa05030
5,172,182,PCrel,-->,activation,hsa05030
6,182,173,PCrel,-->,activation,hsa05030
7,173,270,PPrel,-->,activation,hsa05030
8,125,48,PCrel,-->,activation,hsa05030
9,48,170,PPrel,-->,activation,hsa05030
10,218,250,PCrel,-->,activation,hsa05030
11,250,251,PPrel,-->,activation,hsa05030
12,251,252,PPrel,-->,activation,hsa05030
13,252,263,PCrel,-->,activation,hsa05030
14,263,253,PCrel,-->,activation,hsa05030
15,164,43,PCrel,-->,activation,hsa05030
16,43,142,PPrel,-->,activation,hsa05030
17,98,45,PCrel,-->,activation,hsa05030
18,45,101,PPrel,-->,activation,hsa05030
19,101,102,PPrel,-->,activation,hsa05030
20,98,44,PCrel,-->,activation,hsa05030
21,44,143,PPrel,-->,activation,hsa05030
22,142,102,PPrel,--|,inhibition,hsa05030
23,143,102,PPrel,--|,inhibition,hsa05030
24,102,150,PCrel,-->,activation,hsa05030
25,150,141,PCrel,-->,activation,hsa05030
26,171,168,PPrel,--|,inhibition,hsa05030
27,168,172,PPrel,--|,inhibition,hsa05030
28,170,172,PPrel,--|,inhibition,hsa05030
29,189,170,PPrel,--|,inhibition,hsa05030
30,190,58,PCrel,--|,inhibition,hsa05030
31,282,253,PPrel,--|,inhibition,hsa05030
32,292,256,PPrel,---,binding/association,hsa05030
33,270,275,GErel,-->,expression,hsa05030
34,270,276,GErel,-->,expression,hsa05030
35,293,280,GErel,-->,expression,hsa05030
36,293,257,GErel,-->,expression,hsa05030
37,293,256,GErel,-->,expression,hsa05030
38,286,287,PPrel,---,binding/association,hsa05030
39,256,287,PPrel,-->,activation,hsa05030
40,256,287,PPrel,+p,phosphorylation,hsa05030
41,256,282,PPrel,-->,activation,hsa05030
42,256,282,PPrel,+p,phosphorylation,hsa05030
