,entry1,entry2,link,value,name,pathway
0,47,75,ECrel,102,compound,hsa00340
1,47,49,ECrel,103,compound,hsa00340
2,47,48,ECrel,103,compound,hsa00340
3,47,74,ECrel,103,compound,hsa00340
4,45,49,ECrel,104,compound,hsa00340
5,49,157,ECrel,104,compound,hsa00340
6,45,48,ECrel,104,compound,hsa00340
7,48,157,ECrel,104,compound,hsa00340
8,45,74,ECrel,104,compound,hsa00340
9,157,74,ECrel,104,compound,hsa00340
10,45,157,ECrel,104,compound,hsa00340
11,44,45,ECrel,112,compound,hsa00340
12,43,44,ECrel,117,compound,hsa00340
13,42,43,ECrel,118,compound,hsa00340
14,53,56,ECrel,98,compound,hsa00340
15,56,57,ECrel,99,compound,hsa00340
16,157,56,ECrel,99,compound,hsa00340
17,157,57,ECrel,99,compound,hsa00340
18,54,57,ECrel,105,compound,hsa00340
19,54,55,ECrel,122,compound,hsa00340
20,77,72,maplink,91,compound,hsa00340
21,42,65,maplink,121,compound,hsa00340
22,49,74,ECrel,103,compound,hsa00340
23,49,48,ECrel,103,compound,hsa00340
