,entry1,entry2,link,value,name,pathway
0,176,47,PCrel,-->,activation,hsa04742
1,21,106,PPrel,---,binding/association,hsa04742
2,36,192,PCrel,-->,activation,hsa04742
3,37,192,PCrel,-->,activation,hsa04742
4,173,192,PCrel,-->,activation,hsa04742
5,47,178,PCrel,-->,activation,hsa04742
6,30,31,PCrel,-->,activation,hsa04742
7,26,18,PCrel,-->,activation,hsa04742
8,42,62,PPrel,-->,activation,hsa04742
9,165,146,PCrel,-->,activation,hsa04742
10,165,147,PCrel,-->,activation,hsa04742
11,140,151,PCrel,-->,activation,hsa04742
12,165,119,PCrel,-->,activation,hsa04742
13,165,128,PCrel,-->,activation,hsa04742
14,165,111,PCrel,-->,activation,hsa04742
15,141,134,PCrel,-->,activation,hsa04742
16,141,132,PCrel,-->,activation,hsa04742
17,142,136,PCrel,-->,activation,hsa04742
18,38,104,PCrel,-->,activation,hsa04742
19,169,104,PCrel,-->,activation,hsa04742
20,170,104,PCrel,-->,activation,hsa04742
21,38,193,PCrel,-->,activation,hsa04742
22,169,193,PCrel,-->,activation,hsa04742
23,170,193,PCrel,-->,activation,hsa04742
24,192,182,PPrel,-->,activation,hsa04742
25,193,191,PPrel,-->,activation,hsa04742
26,58,194,PCrel,-->,activation,hsa04742
27,174,194,PCrel,-->,activation,hsa04742
28,175,194,PCrel,-->,activation,hsa04742
29,57,126,PPrel,---,binding/association,hsa04742
30,101,108,PPrel,---,binding/association,hsa04742
31,182,25,PPrel,-->,activation,hsa04742
32,182,45,PPrel,-->,activation,hsa04742
33,25,30,PCrel,-->,activation,hsa04742
34,191,25,PPrel,-->,activation,hsa04742
35,191,45,PPrel,-->,activation,hsa04742
36,151,62,PPrel,-->,activation,hsa04742
37,151,62,PPrel,..>,indirect effect,hsa04742
38,142,156,PCrel,-->,activation,hsa04742
39,142,156,PCrel,---,binding/association,hsa04742
