,entry1,entry2,link,value,name,pathway
0,98,97,ECrel,271,compound,hsa00330
1,98,100,ECrel,272,compound,hsa00330
2,47,153,ECrel,251,compound,hsa00330
3,47,126,ECrel,251,compound,hsa00330
4,153,126,ECrel,251,compound,hsa00330
5,126,127,ECrel,325,compound,hsa00330
6,75,66,maplink,255,compound,hsa00330
7,75,80,maplink,255,compound,hsa00330
8,75,81,maplink,255,compound,hsa00330
9,75,52,maplink,255,compound,hsa00330
10,66,80,ECrel,255,compound,hsa00330
11,66,81,ECrel,255,compound,hsa00330
12,66,52,ECrel,255,compound,hsa00330
13,80,52,ECrel,255,compound,hsa00330
14,81,52,ECrel,255,compound,hsa00330
15,69,83,maplink,261,compound,hsa00330
16,69,78,maplink,261,compound,hsa00330
17,83,78,maplink,261,compound,hsa00330
18,67,69,ECrel,259,compound,hsa00330
19,69,68,ECrel,260,compound,hsa00330
20,69,67,ECrel,260,compound,hsa00330
21,68,67,ECrel,260,compound,hsa00330
22,62,66,ECrel,254,compound,hsa00330
23,70,72,ECrel,263,compound,hsa00330
24,72,73,ECrel,264,compound,hsa00330
25,62,67,ECrel,253,compound,hsa00330
26,62,70,ECrel,253,compound,hsa00330
27,62,127,ECrel,253,compound,hsa00330
28,62,110,maplink,253,compound,hsa00330
29,67,70,ECrel,253,compound,hsa00330
30,67,127,ECrel,253,compound,hsa00330
31,67,110,maplink,253,compound,hsa00330
32,70,127,ECrel,253,compound,hsa00330
33,70,110,maplink,253,compound,hsa00330
34,127,110,maplink,253,compound,hsa00330
35,138,52,ECrel,255,compound,hsa00330
36,138,75,maplink,255,compound,hsa00330
37,138,66,ECrel,255,compound,hsa00330
38,141,78,maplink,261,compound,hsa00330
39,141,83,maplink,261,compound,hsa00330
40,141,67,ECrel,259,compound,hsa00330
41,68,109,maplink,262,compound,hsa00330
42,47,97,ECrel,251,compound,hsa00330
43,97,153,ECrel,251,compound,hsa00330
44,97,126,ECrel,251,compound,hsa00330
45,235,153,maplink,251,compound,hsa00330
46,235,126,maplink,251,compound,hsa00330
47,235,47,maplink,251,compound,hsa00330
48,235,97,maplink,251,compound,hsa00330
49,177,175,ECrel,301,compound,hsa00330
50,177,181,ECrel,301,compound,hsa00330
51,177,159,maplink,301,compound,hsa00330
52,175,159,maplink,301,compound,hsa00330
53,181,159,maplink,301,compound,hsa00330
54,177,176,ECrel,302,compound,hsa00330
55,172,176,ECrel,328,compound,hsa00330
56,172,175,ECrel,328,compound,hsa00330
57,172,181,ECrel,328,compound,hsa00330
58,176,175,ECrel,328,compound,hsa00330
59,176,181,ECrel,328,compound,hsa00330
60,47,172,ECrel,252,compound,hsa00330
61,47,236,ECrel,252,compound,hsa00330
62,172,236,ECrel,252,compound,hsa00330
63,181,174,ECrel,307,compound,hsa00330
64,181,173,ECrel,307,compound,hsa00330
65,174,204,ECrel,316,compound,hsa00330
66,174,233,ECrel,316,compound,hsa00330
67,173,204,ECrel,316,compound,hsa00330
68,173,233,ECrel,316,compound,hsa00330
69,204,233,ECrel,316,compound,hsa00330
70,204,206,ECrel,309,compound,hsa00330
71,204,205,ECrel,309,compound,hsa00330
72,232,225,ECrel,318,compound,hsa00330
73,206,207,ECrel,310,compound,hsa00330
74,205,207,ECrel,310,compound,hsa00330
75,207,209,ECrel,311,compound,hsa00330
76,208,209,ECrel,311,compound,hsa00330
77,209,212,ECrel,312,compound,hsa00330
78,212,215,maplink,313,compound,hsa00330
79,212,157,maplink,313,compound,hsa00330
80,215,157,maplink,313,compound,hsa00330
81,212,214,maplink,308,compound,hsa00330
82,236,127,ECrel,253,compound,hsa00330
83,236,110,maplink,253,compound,hsa00330
84,236,67,ECrel,253,compound,hsa00330
85,236,62,ECrel,253,compound,hsa00330
86,236,70,ECrel,253,compound,hsa00330
87,66,240,maplink,255,compound,hsa00330
88,80,240,maplink,255,compound,hsa00330
89,81,240,maplink,255,compound,hsa00330
90,138,240,maplink,255,compound,hsa00330
91,75,240,maplink,255,compound,hsa00330
92,240,52,maplink,255,compound,hsa00330
93,69,329,maplink,261,compound,hsa00330
94,141,329,maplink,261,compound,hsa00330
95,78,329,maplink,261,compound,hsa00330
96,83,329,maplink,261,compound,hsa00330
97,204,336,maplink,309,compound,hsa00330
98,205,336,maplink,309,compound,hsa00330
99,206,336,maplink,309,compound,hsa00330
