,entry1,entry2,link,value,name,pathway
0,87,19,ECrel,27,compound,hsa00750
1,88,19,ECrel,27,compound,hsa00750
2,19,20,ECrel,27,compound,hsa00750
3,19,99,ECrel,27,compound,hsa00750
4,87,20,ECrel,27,compound,hsa00750
5,87,99,ECrel,27,compound,hsa00750
6,88,20,ECrel,27,compound,hsa00750
7,88,99,ECrel,27,compound,hsa00750
8,83,20,ECrel,28,compound,hsa00750
9,84,20,ECrel,28,compound,hsa00750
10,82,84,ECrel,29,compound,hsa00750
11,82,83,ECrel,29,compound,hsa00750
12,82,88,ECrel,30,compound,hsa00750
13,82,87,ECrel,30,compound,hsa00750
14,96,88,ECrel,30,compound,hsa00750
15,96,87,ECrel,30,compound,hsa00750
16,96,86,ECrel,31,compound,hsa00750
17,96,85,ECrel,31,compound,hsa00750
18,85,99,ECrel,33,compound,hsa00750
19,86,99,ECrel,33,compound,hsa00750
20,119,82,maplink,30,compound,hsa00750
21,119,88,maplink,30,compound,hsa00750
22,119,87,maplink,30,compound,hsa00750
23,119,96,maplink,30,compound,hsa00750
