,entry1,entry2,link,value,name,pathway
0,232,238,ECrel,243,compound,hsa00980
1,230,238,ECrel,242,compound,hsa00980
2,230,238,ECrel,243,compound,hsa00980
3,230,232,ECrel,243,compound,hsa00980
4,231,238,ECrel,242,compound,hsa00980
5,230,231,ECrel,242,compound,hsa00980
6,230,237,ECrel,219,compound,hsa00980
7,104,116,ECrel,118,compound,hsa00980
8,104,115,ECrel,118,compound,hsa00980
9,115,116,ECrel,118,compound,hsa00980
10,104,106,ECrel,117,compound,hsa00980
11,42,93,ECrel,120,compound,hsa00980
12,42,81,ECrel,96,compound,hsa00980
13,42,81,ECrel,120,compound,hsa00980
14,81,93,ECrel,120,compound,hsa00980
15,42,79,ECrel,96,compound,hsa00980
16,79,81,ECrel,96,compound,hsa00980
17,164,177,ECrel,172,compound,hsa00980
18,164,176,ECrel,171,compound,hsa00980
19,162,177,ECrel,169,compound,hsa00980
20,175,177,ECrel,169,compound,hsa00980
21,162,175,ECrel,169,compound,hsa00980
22,39,80,ECrel,66,compound,hsa00980
23,80,92,ECrel,62,compound,hsa00980
24,41,78,ECrel,306,compound,hsa00980
25,76,77,ECrel,53,compound,hsa00980
26,38,76,ECrel,55,compound,hsa00980
27,38,77,ECrel,54,compound,hsa00980
28,38,75,ECrel,54,compound,hsa00980
29,75,77,ECrel,54,compound,hsa00980
30,72,74,ECrel,50,compound,hsa00980
31,73,74,ECrel,51,compound,hsa00980
32,280,296,ECrel,249,compound,hsa00980
33,264,296,ECrel,249,compound,hsa00980
34,281,296,ECrel,249,compound,hsa00980
35,295,264,ECrel,249,compound,hsa00980
36,295,281,ECrel,249,compound,hsa00980
37,295,280,ECrel,249,compound,hsa00980
38,281,297,ECrel,265,compound,hsa00980
39,281,298,ECrel,265,compound,hsa00980
40,281,291,ECrel,265,compound,hsa00980
41,264,297,ECrel,265,compound,hsa00980
42,264,298,ECrel,265,compound,hsa00980
43,264,291,ECrel,265,compound,hsa00980
44,280,297,ECrel,265,compound,hsa00980
45,280,298,ECrel,265,compound,hsa00980
46,280,291,ECrel,265,compound,hsa00980
47,297,291,ECrel,265,compound,hsa00980
48,298,291,ECrel,265,compound,hsa00980
49,183,201,ECrel,195,compound,hsa00980
50,183,186,ECrel,191,compound,hsa00980
51,186,203,ECrel,192,compound,hsa00980
52,201,189,ECrel,190,compound,hsa00980
53,202,199,ECrel,184,compound,hsa00980
54,124,129,ECrel,299,compound,hsa00980
55,131,129,ECrel,299,compound,hsa00980
56,124,134,ECrel,140,compound,hsa00980
57,154,126,ECrel,143,compound,hsa00980
58,154,144,ECrel,143,compound,hsa00980
59,126,144,ECrel,143,compound,hsa00980
60,311,281,ECrel,265,compound,hsa00980
61,311,264,ECrel,265,compound,hsa00980
62,311,280,ECrel,265,compound,hsa00980
63,311,298,ECrel,265,compound,hsa00980
64,311,291,ECrel,265,compound,hsa00980
65,297,312,ECrel,265,compound,hsa00980
66,281,312,ECrel,265,compound,hsa00980
67,264,312,ECrel,265,compound,hsa00980
68,280,312,ECrel,265,compound,hsa00980
69,312,291,ECrel,265,compound,hsa00980
70,124,309,ECrel,299,compound,hsa00980
71,124,310,ECrel,299,compound,hsa00980
72,131,309,ECrel,299,compound,hsa00980
73,131,310,ECrel,299,compound,hsa00980
74,154,129,ECrel,299,compound,hsa00980
75,310,129,ECrel,299,compound,hsa00980
76,310,126,ECrel,143,compound,hsa00980
77,310,144,ECrel,143,compound,hsa00980
78,309,126,ECrel,143,compound,hsa00980
79,309,144,ECrel,143,compound,hsa00980
80,295,296,ECrel,249,compound,hsa00980
81,295,316,ECrel,249,compound,hsa00980
82,313,296,ECrel,249,compound,hsa00980
83,313,315,ECrel,249,compound,hsa00980
84,313,316,ECrel,249,compound,hsa00980
85,313,280,ECrel,249,compound,hsa00980
86,313,264,ECrel,249,compound,hsa00980
87,313,281,ECrel,249,compound,hsa00980
88,314,296,ECrel,249,compound,hsa00980
89,314,315,ECrel,249,compound,hsa00980
90,314,316,ECrel,249,compound,hsa00980
91,314,280,ECrel,249,compound,hsa00980
92,314,264,ECrel,249,compound,hsa00980
93,314,281,ECrel,249,compound,hsa00980
94,315,280,ECrel,249,compound,hsa00980
95,315,264,ECrel,249,compound,hsa00980
96,315,281,ECrel,249,compound,hsa00980
97,316,280,ECrel,249,compound,hsa00980
98,316,264,ECrel,249,compound,hsa00980
99,316,281,ECrel,249,compound,hsa00980
100,295,318,ECrel,249,compound,hsa00980
101,313,318,ECrel,249,compound,hsa00980
102,317,316,ECrel,249,compound,hsa00980
103,317,296,ECrel,249,compound,hsa00980
104,317,315,ECrel,249,compound,hsa00980
105,317,280,ECrel,249,compound,hsa00980
106,317,264,ECrel,249,compound,hsa00980
107,317,281,ECrel,249,compound,hsa00980
108,314,318,ECrel,249,compound,hsa00980
109,318,280,ECrel,249,compound,hsa00980
110,318,264,ECrel,249,compound,hsa00980
111,318,281,ECrel,249,compound,hsa00980
112,124,319,ECrel,299,compound,hsa00980
113,131,319,ECrel,299,compound,hsa00980
114,319,129,ECrel,299,compound,hsa00980
115,144,319,ECrel,143,compound,hsa00980
116,126,319,ECrel,143,compound,hsa00980
117,320,177,ECrel,173,compound,hsa00980
118,322,177,ECrel,173,compound,hsa00980
119,164,177,ECrel,173,compound,hsa00980
120,321,177,ECrel,173,compound,hsa00980
121,320,177,ECrel,172,compound,hsa00980
122,322,177,ECrel,172,compound,hsa00980
123,321,177,ECrel,172,compound,hsa00980
124,320,176,ECrel,171,compound,hsa00980
125,320,177,ECrel,171,compound,hsa00980
126,322,176,ECrel,171,compound,hsa00980
127,322,177,ECrel,171,compound,hsa00980
128,164,177,ECrel,171,compound,hsa00980
129,321,176,ECrel,171,compound,hsa00980
130,321,177,ECrel,171,compound,hsa00980
131,176,177,ECrel,171,compound,hsa00980
132,177,325,ECrel,169,compound,hsa00980
133,177,326,ECrel,169,compound,hsa00980
134,177,324,ECrel,169,compound,hsa00980
135,175,325,ECrel,169,compound,hsa00980
136,175,326,ECrel,169,compound,hsa00980
137,175,324,ECrel,169,compound,hsa00980
138,329,232,ECrel,243,compound,hsa00980
139,329,230,ECrel,243,compound,hsa00980
140,330,232,ECrel,243,compound,hsa00980
141,330,230,ECrel,243,compound,hsa00980
142,329,230,ECrel,242,compound,hsa00980
143,329,231,ECrel,242,compound,hsa00980
144,330,230,ECrel,242,compound,hsa00980
145,330,231,ECrel,242,compound,hsa00980
146,331,41,ECrel,306,compound,hsa00980
147,331,78,ECrel,306,compound,hsa00980
148,307,332,ECrel,306,compound,hsa00980
149,307,78,ECrel,306,compound,hsa00980
150,332,78,ECrel,306,compound,hsa00980
151,301,82,ECrel,67,compound,hsa00980
152,90,302,ECrel,304,compound,hsa00980
153,333,115,ECrel,118,compound,hsa00980
154,333,106,ECrel,117,compound,hsa00980
155,333,116,ECrel,118,compound,hsa00980
