,head id,head name,tail id,tail name,link type,relation name,relation value,entry1,entry2,pathway
0,cpd:C00350,cpd:C00350,cpd:C02737,cpd:C02737,reaction,rn:R07376,irreversible,184,183,hsa00564
1,cpd:C00157,cpd:C00157,cpd:C02737,cpd:C02737,reaction,rn:R07377,irreversible,156,183,hsa00564
2,cpd:C00111,cpd:C00111,cpd:C03372,cpd:C03372,reaction,rn:R01013,irreversible,166,176,hsa00564
3,cpd:C04230,cpd:C04230,cpd:C00157,cpd:C00157,reaction,rn:R01318,irreversible,152,156,hsa00564
4,cpd:C00307,cpd:C00307,cpd:C00157,cpd:C00157,reaction,rn:R01321,irreversible,153,156,hsa00564
5,cpd:C00641,cpd:C00641,cpd:C00157,cpd:C00157,reaction,rn:R01321,irreversible,150,156,hsa00564
6,cpd:C00588,cpd:C00588,cpd:C00307,cpd:C00307,reaction,rn:R01890,irreversible,154,153,hsa00564
7,cpd:C00114,cpd:C00114,cpd:C00588,cpd:C00588,reaction,rn:R01021,irreversible,155,154,hsa00564
8,cpd:C01996,cpd:C01996,cpd:C00114,cpd:C00114,reaction,rn:R01026,irreversible,151,155,hsa00564
9,cpd:C00114,cpd:C00114,cpd:C01996,cpd:C01996,reaction,rn:R01023,irreversible,155,151,hsa00564
10,cpd:C00346,cpd:C00346,cpd:C00570,cpd:C00570,reaction,rn:R02038,irreversible,188,157,hsa00564
11,cpd:C00189,cpd:C00189,cpd:C00346,cpd:C00346,reaction,rn:R01468,irreversible,167,188,hsa00564
12,cpd:C00157,cpd:C00157,cpd:C04233,cpd:C04233,reaction,rn:R01316,irreversible,156,190,hsa00564
13,cpd:C00157,cpd:C00157,cpd:C04230,cpd:C04230,reaction,rn:R01315,irreversible,156,152,hsa00564
14,cpd:C00641,cpd:C00641,cpd:C00416,cpd:C00416,reaction,rn:R02240,irreversible,150,174,hsa00564
15,cpd:C00416,cpd:C00416,cpd:C00641,cpd:C00641,reaction,rn:R02239,irreversible,174,150,hsa00564
16,cpd:C00157,cpd:C00157,cpd:C00416,cpd:C00416,reaction,rn:R01310,irreversible,156,174,hsa00564
17,cpd:C02737,cpd:C02737,cpd:C05974,cpd:C05974,reaction,rn:R04034,irreversible,183,182,hsa00564
18,cpd:C00350,cpd:C00350,cpd:C00416,cpd:C00416,reaction,rn:R02051,irreversible,184,174,hsa00564
19,cpd:C00350,cpd:C00350,cpd:C04438,cpd:C04438,reaction,rn:R02053,irreversible,184,178,hsa00564
20,cpd:C00681,cpd:C00681,cpd:C00416,cpd:C00416,reaction,rn:R02241,irreversible,173,174,hsa00564
21,cpd:C00269,cpd:C00269,cpd:C01194,cpd:C01194,reaction,rn:R01802,irreversible,170,171,hsa00564
22,cpd:C00350,cpd:C00350,cpd:C05973,cpd:C05973,reaction,rn:R02054,irreversible,184,177,hsa00564
23,cpd:C00346,cpd:C00346,cpd:C00189,cpd:C00189,reaction,rn:R06870,irreversible,188,167,hsa00564
24,cpd:C00093,cpd:C00093,cpd:C00681,cpd:C00681,reaction,rn:R00851,irreversible,169,173,hsa00564
25,cpd:C00093,cpd:C00093,cpd:C00111,cpd:C00111,reaction,rn:R00842,reversible,169,166,hsa00564
26,cpd:C00093,cpd:C00093,cpd:C00111,cpd:C00111,reaction,rn:R00848,reversible,169,166,hsa00564
27,cpd:C00157,cpd:C00157,cpd:C04230,cpd:C04230,reaction,rn:R02114,irreversible,156,152,hsa00564
28,cpd:C00670,cpd:C00670,cpd:C00093,cpd:C00093,reaction,rn:R01030,irreversible,186,175,hsa00564
29,cpd:C00670,cpd:C00670,cpd:C00114,cpd:C00114,reaction,rn:R01030,irreversible,186,155,hsa00564
30,cpd:C00570,cpd:C00570,cpd:C00350,cpd:C00350,reaction,rn:R02057,irreversible,157,184,hsa00564
31,cpd:C00641,cpd:C00641,cpd:C00350,cpd:C00350,reaction,rn:R02057,irreversible,150,184,hsa00564
32,cpd:C04438,cpd:C04438,cpd:C01233,cpd:C01233,reaction,rn:R03416,irreversible,178,158,hsa00564
33,cpd:C04438,cpd:C04438,cpd:C00350,cpd:C00350,reaction,rn:R04480,irreversible,178,184,hsa00564
34,cpd:C05973,cpd:C05973,cpd:C01233,cpd:C01233,reaction,rn:R03417,irreversible,177,158,hsa00564
35,cpd:C00416,cpd:C00416,cpd:C00269,cpd:C00269,reaction,rn:R01799,irreversible,174,170,hsa00564
36,cpd:C04233,cpd:C04233,cpd:C00670,cpd:C00670,reaction,rn:R02747,irreversible,190,186,hsa00564
37,cpd:C00513,cpd:C00513,cpd:C00093,cpd:C00093,reaction,rn:R00855,irreversible,172,169,hsa00564
38,cpd:C02737,cpd:C02737,cpd:C00350,cpd:C00350,reaction,rn:R02055,irreversible,183,184,hsa00564
39,cpd:C00588,cpd:C00588,cpd:C00114,cpd:C00114,reaction,rn:R06871,irreversible,154,155,hsa00564
40,cpd:C04308,cpd:C04308,cpd:C00157,cpd:C00157,reaction,rn:R01320,irreversible,189,156,hsa00564
41,cpd:C01233,cpd:C01233,cpd:C00189,cpd:C00189,reaction,rn:R01470,irreversible,158,167,hsa00564
42,cpd:C01233,cpd:C01233,cpd:C00093,cpd:C00093,reaction,rn:R01470,irreversible,158,165,hsa00564
43,cpd:C04230,cpd:C04230,cpd:C00670,cpd:C00670,reaction,rn:R02746,irreversible,152,186,hsa00564
44,cpd:C01241,cpd:C01241,cpd:C04308,cpd:C04308,reaction,rn:R03424,irreversible,185,189,hsa00564
45,cpd:C00350,cpd:C00350,cpd:C01241,cpd:C01241,reaction,rn:R02056,irreversible,184,185,hsa00564
46,cpd:C00269,cpd:C00269,cpd:C03892,cpd:C03892,reaction,rn:R01801,irreversible,170,160,hsa00564
47,cpd:C00269,cpd:C00269,cpd:C05980,cpd:C05980,reaction,rn:R02030,irreversible,170,181,hsa00564
48,cpd:C00344,cpd:C00344,cpd:C05980,cpd:C05980,reaction,rn:R02030,irreversible,159,181,hsa00564
49,cpd:C03819,cpd:C03819,cpd:C01194,cpd:C01194,reaction,rn:R09034,irreversible,205,171,hsa00564
50,cpd:C18129,cpd:C18129,cpd:C05980,cpd:C05980,reaction,rn:R09037,irreversible,206,181,hsa00564
51,cpd:C18126,cpd:C18126,cpd:C00344,cpd:C00344,reaction,rn:R09036,irreversible,209,159,hsa00564
52,cpd:C18125,cpd:C18125,cpd:C02737,cpd:C02737,reaction,rn:R09035,irreversible,211,183,hsa00564
53,cpd:C00346,cpd:C00346,cpd:C00084,cpd:C00084,reaction,rn:R00748,irreversible,188,78,hsa00564
54,cpd:C02737,cpd:C02737,cpd:C05974,cpd:C05974,reaction,rn:R04034,irreversible,183,182,hsa00564
