,entry1,entry2,link,value,name,pathway
0,23,24,PPrel,-->,activation,hsa05167
1,24,11,PPrel,-->,activation,hsa05167
2,11,380,PPrel,-->,activation,hsa05167
3,382,88,PPrel,-->,activation,hsa05167
4,383,88,PPrel,-->,activation,hsa05167
5,381,14,GErel,-->,expression,hsa05167
6,88,13,GErel,-->,expression,hsa05167
7,10,59,PPrel,-->,activation,hsa05167
8,59,107,PPrel,-->,activation,hsa05167
9,59,108,PPrel,-->,activation,hsa05167
10,107,384,PPrel,-->,activation,hsa05167
11,108,384,PPrel,-->,activation,hsa05167
12,384,112,PPrel,---,binding/association,hsa05167
13,112,111,GErel,-->,expression,hsa05167
14,112,172,GErel,-->,expression,hsa05167
15,347,339,PPrel,---,binding/association,hsa05167
16,345,349,PPrel,---,binding/association,hsa05167
17,345,343,PPrel,---,binding/association,hsa05167
18,63,231,PPrel,-->,activation,hsa05167
19,231,64,PPrel,-->,activation,hsa05167
20,64,227,PPrel,-->,activation,hsa05167
21,227,65,PPrel,-->,activation,hsa05167
22,227,66,PPrel,-->,activation,hsa05167
23,67,226,PPrel,-->,activation,hsa05167
24,226,68,PPrel,-->,activation,hsa05167
25,69,206,PPrel,-->,activation,hsa05167
26,206,207,PPrel,-->,activation,hsa05167
27,207,15,PPrel,-->,activation,hsa05167
28,60,21,PPrel,-+-,dissociation,hsa05167
29,385,191,PPrel,-->,activation,hsa05167
30,193,191,PPrel,-->,activation,hsa05167
31,266,267,PPrel,-->,activation,hsa05167
32,58,245,PCrel,-->,activation,hsa05167
33,245,19,PCrel,-->,activation,hsa05167
34,286,220,PPrel,-+-,dissociation,hsa05167
35,16,220,PPrel,-->,activation,hsa05167
36,247,266,PPrel,-->,activation,hsa05167
37,247,58,PPrel,-->,activation,hsa05167
38,247,282,PPrel,-->,activation,hsa05167
39,282,256,PCrel,-->,activation,hsa05167
40,256,263,PCrel,-->,activation,hsa05167
41,250,256,PCrel,-->,activation,hsa05167
42,282,257,PCrel,-->,activation,hsa05167
43,250,257,PCrel,-->,activation,hsa05167
44,263,260,PCrel,-->,activation,hsa05167
45,82,163,PPrel,-->,activation,hsa05167
46,163,164,PPrel,-->,activation,hsa05167
47,171,240,GErel,-->,expression,hsa05167
48,270,241,GErel,-->,expression,hsa05167
49,270,240,GErel,-->,expression,hsa05167
50,270,292,GErel,-->,expression,hsa05167
51,220,234,GErel,-->,expression,hsa05167
52,220,235,GErel,-->,expression,hsa05167
